Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ
146,0.1203894,1.36157,0.5127573,12.29369,0.5664798,Tap,4,-1,-0.05306104,1.181944,-0.02464533,-0.1884688,0.0633141,0.01903213
146,0.124099,1.365892,0.5112004,-13.564,0.2951997,Tap,4,-1,-0.05354765,1.18129,-0.02468252,-0.1865045,0.06208031,0.02052003
146,0.1233665,1.367837,0.5104733,-9.253867,0.1101224,Tap,4,-1,-0.05378812,1.179393,-0.02515173,-0.1783285,0.05881208,0.02751706
146,0.1228838,1.367996,0.5101681,-4.024624,0.02962991,Tap,4,-1,-0.05416495,1.178755,-0.02510929,-0.1731019,0.05823968,0.02869915
146,0.1226735,1.368872,0.5092692,1.700121,0.06363234,Tap,4,-1,-0.05495919,1.178364,-0.02470493,-0.1685047,0.05707295,0.02861412
146,0.1239204,1.370173,0.5086241,1.603726,0.09570686,Tap,3,-1,-0.05635613,1.177558,-0.02373028,-0.1624485,0.05291045,0.02905958
146,0.1250714,1.373034,0.508605,2.924752,0.1542019,Tap,3,-1,-0.05774673,1.175502,-0.0228653,-0.1521658,0.04540058,0.03220267
146,0.1250714,1.373034,0.508605,-7.710095,0,Tap,3,-1,-0.05997352,1.172228,-0.02155781,-0.1369585,0.03666191,0.03409874
146,0.123172,1.372311,0.5078497,5.419904,0.1083981,Tap,3,-1,-0.06226064,1.166882,-0.02049255,-0.1107198,0.02681377,0.03376791
146,0.1196945,1.369059,0.507102,6.629138,0.2409808,Tap,3,-1,-0.06324737,1.163591,-0.02022791,-0.09494404,0.02185976,0.03557596
146,0.1189887,1.368217,0.5075269,-9.103339,0.05891405,Tap,3,-1,-0.06406218,1.160262,-0.02031708,-0.07759512,0.01595932,0.04015866
146,0.1171451,1.367743,0.5067177,2.225147,0.103417,Tap,3,-1,-0.06653491,1.15263,-0.02067661,-0.04087124,0.00601299,0.04139611
146,0.1134058,1.36407,0.5031042,10.74551,0.3183272,Tap,3,-1,-0.06722641,1.14875,-0.02105093,-0.02257016,0.002019094,0.04062803
146,0.1116809,1.362296,0.5000086,-6.009434,0.1981385,Tap,3,-1,-0.06899721,1.142489,-0.02177525,0.007531383,-0.005145988,0.04113855
146,0.1080936,1.360355,0.4928093,10.77929,0.4137243,Tap,3,-1,-0.07020234,1.139387,-0.0223217,0.02020708,-0.009662054,0.04230648
146,0.1061212,1.360171,0.4848394,-0.1553476,0.4106174,Tap,3,-1,-0.07257035,1.133135,-0.02409363,0.04613778,-0.01714404,0.0407156
146,0.1033939,1.35969,0.4593377,43.5983,1.282583,Tap,3,-1,-0.07322413,1.129708,-0.02518034,0.05618927,-0.02226093,0.04305559
146,0.1009947,1.357496,0.4427443,-21.85683,0.8454468,Tap,3,-1,-0.07322413,1.129708,-0.02518034,0.05618927,-0.02226093,0.04305559
146,0.1009947,1.357496,0.4427443,-42.27234,0,Tap,3,-1,-0.07539706,1.123767,-0.02700424,0.07908638,-0.03176412,0.04535288
146,0.09898447,1.355978,0.4302297,31.91406,0.6382812,Tap,3,-1,-0.0772858,1.116476,-0.03032923,0.09645496,-0.03997074,0.04309399
146,0.09860221,1.35018,0.3849058,82.32278,2.284737,Tap,3,-1,-0.07763215,1.113627,-0.03345013,0.1081109,-0.04173029,0.04264574
146,0.1004039,1.347406,0.3670497,-68.83719,0.9079929,Tap,3,-1,-0.07852169,1.108097,-0.03856134,0.1307135,-0.04784428,0.04532155
146,0.1006681,1.345599,0.3459225,7.615438,1.060302,Tap,3,-1,-0.07935574,1.106328,-0.04006147,0.1360311,-0.05121935,0.04746867
146,0.1015371,1.343258,0.3356652,-26.62308,0.5278401,Tap,3,-1,-0.0817437,1.10343,-0.04276323,0.1410653,-0.0571425,0.04751512
146,0.09980536,1.339134,0.3004584,62.33257,1.774491,Tap,3,-1,-0.08305675,1.098201,-0.04787207,0.1487266,-0.0626232,0.04877992
146,0.09611611,1.321654,0.2711048,-2.818227,1.718127,Tap,3,-1,-0.08360299,1.09562,-0.05025101,0.1542916,-0.06420536,0.05045358
146,0.09475195,1.312678,0.2584567,-46.98339,0.7784592,Tap,3,-1,-0.08411012,1.094002,-0.05241823,0.1592674,-0.06532578,0.05171778
146,0.09073586,1.306798,0.2494769,-10.27187,0.5730218,Tap,3,-1,-0.084318,1.092359,-0.05558968,0.1651982,-0.06504909,0.05452383
146,0.08568928,1.296106,0.245872,2.251467,0.6180511,Tap,3,-1,-0.08479214,1.089401,-0.0615716,0.1768182,-0.06758852,0.05786835
146,0.08938792,1.297409,0.2507019,-15.34906,0.3110698,Tap,3,-1,-0.08605029,1.0886,-0.06439829,0.1767304,-0.06376296,0.05713841
146,0.08305828,1.279172,0.2549343,33.85169,0.9881036,Tap,3,-1,-0.0867915,1.089064,-0.06463385,0.1716911,-0.06207946,0.05719852
146,0.07783481,1.243051,0.2185917,79.35834,2.57527,Tap,3,-1,-0.08741324,1.088386,-0.06701565,0.1630289,-0.05869247,0.05851556
146,0.04380378,1.181753,0.1545672,108.6009,4.747289,Tap,3,-1,-0.0874153,1.08727,-0.06854963,0.1625127,-0.05713742,0.06016715
146,0.03873821,1.15985,0.1427422,-173.86,1.27009,Tap,3,-1,-0.0872912,1.086389,-0.06957102,0.1631996,-0.05629076,0.06293716
146,0.04183627,1.139204,0.1386518,-10.32054,1.063679,Tap,3,-1,-0.08700047,1.086225,-0.06995773,0.1639471,-0.05488707,0.06934535
146,0.0287172,1.105506,0.1185126,50.29487,2.069577,Tap,3,-1,-0.08700712,1.086335,-0.06958532,0.1634834,-0.0528829,0.07098877
146,0.02472588,1.093784,0.1300793,-61.11649,0.8472467,Tap,3,-1,-0.08663394,1.085431,-0.06943655,0.1635048,-0.04905038,0.07281625
146,0.005410068,1.053979,0.1353292,69.0229,2.227705,Tap,3,-1,-0.08624025,1.08513,-0.06879854,0.1640748,-0.04783882,0.07357709
