Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,5.42,FastTapIn,0,0.4793963,12.64305, ,0
1,5.44,FastTapIn,0.02,0.1682754,-15.55604, ,0
1,5.46,FastTapIn,0.04,0.5678855,19.9805, ,0
1,5.48,FastTapIn,0.06,0.2160186,-17.59335, ,0
1,5.5,FastTapIn,0.08,0.2348405,0.941097, ,0
1,5.52,FastTapIn,0.09999999,0.03825983,-9.829035, ,0
1,5.54,FastTapIn,0.12,0.051443,0.6591586, ,0
1,5.56,FastTapIn,0.14,0.02921679,-1.11131, ,0
1,5.58,FastTapIn,0.16,0.05583947,1.331134, ,0
1,5.6,FastTapIn,0.18,0.1222584,3.320948, ,0
1,5.62,FastTapIn,0.2,0.0113402,-5.545911, ,0
1,5.64,FastTapIn,0.22,0.08785475,3.825728, ,0
1,5.66,FastTapIn,0.24,0.03606134,-2.58967, ,0
1,5.68,FastTapIn,0.26,0.03242446,-0.1818443, ,0
1,5.7,FastTapIn,0.28,0.009760438,-1.133201, ,0
1,5.72,FastTapIn,0.3,0.02684314,0.8541352, ,0
1,5.74,FastTapIn,0.32,0.04444433,0.8800596, ,0
1,5.76,FastTapIn,0.34,0.03136486,-0.6539736, ,0
1,5.78,FastTapIn,0.36,0.02895035,-0.1207257, ,0
1,5.8,FastTapIn,0.38,0.01631377,-0.631829, ,0
1,5.82,FastTapIn,0.4,0.02783724,0.5761738, ,0
1,5.84,FastTapIn,0.42,0.01243609,-0.7700577, ,0
1,5.86,FastTapIn,0.4400001,0.03353117,1.054754, ,0
1,5.88,FastTapIn,0.4600001,0.01773517,-0.7898001, ,0
1,5.9,FastTapIn,0.4800001,0.3413404,16.18026, ,0
1,5.92,FastTapIn,0.5000001,0.03121663,-15.50619, ,0
1,5.94,FastTapIn,0.52,0.04057027,0.4676817, ,0
1,5.96,FastTapIn,0.54,0.04388589,0.1657814, ,0
1,5.98,FastTapIn,0.56,0.01319184,-1.534703, ,0
1,6,FastTapIn,0.58,0.02261502,0.4711591, ,0
1,6.02,FastTapIn,0.6,0.01658654,-0.3014242, ,0
1,6.04,FastTapIn,0.6199999,0.01468946,-0.09485423, ,0
1,6.06,FastTapIn,0.6399999,0.0335583,0.9434421, ,0
1,6.08,FastTapIn,0.6599999,0.0214354,-0.606145, ,0
1,6.1,FastTapIn,0.6799999,0.03657929,0.7571947, ,0
1,6.12,FastTapIn,0.6999999,0.02243367,-0.7072811, ,0
1,6.14,FastTapIn,0.7199998,0.04456508,1.10657, ,0
1,6.16,FastTapIn,0.7399998,0.01722016,-1.367246, ,0
1,6.18,FastTapIn,0.7599998,0.02594476,0.4362297, ,0
1,6.2,FastTapIn,0.7799998,0.009423504,-0.8260627, ,0
1,6.22,FastTapIn,0.7999998,0.006319722,-0.1551891, ,0
1,6.24,FastTapIn,0.8199998,0.01893256,0.6306418, ,0
1,6.26,FastTapIn,0.8399997,0.01084963,-0.4041465, ,0
1,6.28,FastTapIn,0.8599997,0.0272829,0.8216634, ,0
1,6.3,FastTapIn,0.8799997,0.01232668,-0.7478105, ,0
1,6.32,FastTapIn,0.8999997,0.0342277,1.095051, ,0
1,6.34,FastTapIn,0.9199997,0.009175986,-1.252586, ,0
1,6.36,FastTapIn,0.9399996,0.01525296,0.3038487, ,0
1,6.38,FastTapIn,0.9599996,0.03126797,0.8007506, ,0
1,6.4,FastTapIn,0.9799996,0.008441162,-1.14134, ,0
1,6.42,FastTapIn,0.9999996,0.01633551,0.3947172, ,0
1,6.44,FastTapIn,1.02,0.0285114,0.608795, ,0
1,6.46,FastTapIn,1.04,0.02001404,-0.4248683, ,0
1,6.48,FastTapIn,1.06,0.01142109,-0.4296475, ,0
1,6.5,FastTapIn,1.08,0.01071637,-0.0352358, ,0
1,6.52,FastTapIn,1.1,0.009192583,-0.07618959, ,0
1,6.54,FastTapIn,1.12,0.01462829,0.2717856, ,0
1,6.56,FastTapIn,1.14,0.0145681,-0.003009709, ,0
1,6.58,FastTapIn,1.159999,0.003084417,-0.5741841, ,0
1,6.6,FastTapIn,1.179999,0.01471881,0.5817195, ,0
1,6.62,FastTapIn,1.199999,0.008775711,-0.2971548, ,0
1,6.64,FastTapIn,1.219999,0.002153624,-0.3311044, ,0
1,6.66,FastTapIn,1.239999,0.004159754,0.1003065, ,0
1,6.68,FastTapIn,1.259999,0.01497228,0.5406265, ,0
1,6.7,FastTapIn,1.279999,0.01474323,-0.01145271, ,0
1,6.72,FastTapIn,1.299999,0.004336874,-0.5203177, ,0
1,6.74,FastTapIn,1.319999,0.01085269,0.3257906, ,0
1,6.76,FastTapIn,1.339999,0.01210673,0.06270237, ,0
1,6.78,FastTapIn,1.359999,0.006099803,-0.3003466, ,0
1,6.8,FastTapIn,1.379999,0.004093746,-0.1003028, ,0
1,6.82,FastTapIn,1.399999,0.008747471,0.2326863, ,0
1,6.84,FastTapIn,1.419999,0.01483237,0.3042448, ,0
1,6.86,FastTapIn,1.439999,0.01167182,-0.1580274, ,0
1,6.88,FastTapIn,1.459999,0.03263003,1.04791, ,0
1,6.9,FastTapIn,1.479999,0.02231974,-0.5155146, ,0
1,6.92,FastTapIn,1.499999,0.02078636,-0.07666899, ,0
1,6.94,FastTapIn,1.519999,0.01674644,-0.2019959, ,0
1,6.96,FastTapIn,1.539999,0.01398109,-0.1382672, ,0
1,6.98,FastTapIn,1.559999,0.005694161,-0.4143467, ,0
1,7,FastTapIn,1.579999,0.005587226,-0.005346723, ,0
1,7.02,FastTapIn,1.599999,0.02496734,0.9690058, ,0
1,7.04,FastTapIn,1.619999,0.01346517,-0.5751085, ,0
1,7.06,FastTapIn,1.639999,0.02727278,0.6903802, ,0
1,7.08,FastTapIn,1.659999,0.01892519,-0.4173792, ,0
1,7.1,FastTapIn,1.679999,0.02660357,0.3839189, ,0
1,7.12,FastTapIn,1.699999,0.01130064,-0.7651465, ,0
1,7.14,FastTapIn,1.719999,0.01061555,-0.03425447, ,0
1,7.16,FastTapIn,1.739999,0.009486095,-0.05647284, ,0
1,7.18,FastTapIn,1.759999,0.00981695,0.01654276, ,0
1,7.2,FastTapIn,1.779999,0.02422631,0.7204678, ,0
1,7.22,FastTapIn,1.799999,0.01001141,-0.7107447, ,0
1,7.24,FastTapIn,1.819999,0.0136362,0.1812394, ,0
1,7.26,FastTapIn,1.839999,0.004863334,-0.4386433, ,0
1,7.28,FastTapIn,1.859999,0.0147376,0.4937132, ,0
1,7.3,FastTapIn,1.879999,0.007476445,-0.3630576, ,0
1,7.32,FastTapIn,1.899999,0.01285492,0.2689236, ,0
1,7.34,FastTapIn,1.919999,0.008799547,-0.2027684, ,0
1,7.36,FastTapIn,1.939999,0.00155803,-0.3620759, ,0
1,7.38,FastTapIn,1.959999,0.02147793,0.995995, ,0
1,7.4,FastTapIn,1.979999,0.02306137,0.0791721, ,0
1,7.42,FastTapIn,1.999999,0.004927879,-0.9066746, ,0
1,7.44,FastTapIn,2.019999,0.003029073,-0.0949403, ,0
1,7.46,FastTapIn,2.039999,0.00485085,0.09108885, ,0
1,7.48,FastTapIn,2.059999,0.03022755,1.268835, ,0
1,7.5,FastTapIn,2.079999,0.02565191,-0.2287818, ,0
1,7.52,FastTapIn,2.099999,0.03197979,0.3163939, ,0
1,7.54,FastTapIn,2.119999,0.01863132,-0.6674235, ,0
1,7.56,FastTapIn,2.139999,0.007601806,-0.5514758, ,0
1,7.58,FastTapIn,2.159999,0.0102152,0.1306697, ,0
1,7.6,FastTapIn,2.179999,0.02085982,0.5322309, ,0
1,7.62,FastTapIn,2.199999,0.005336004,-0.7761906, ,0
1,7.64,FastTapIn,2.219999,0.0126333,0.3648648, ,0
