Case,X,Y,Z,a,v,modeSelected
1,-0.3024091,0.8798758,0.5515518,-2.85341,0.01126775,longPress
1,-0.3021565,0.8802379,0.5515137,0,0,longPress
1,-0.3022723,0.8773053,0.5499525,0,0,longPress
1,-0.3022723,0.8773053,0.5499525,0,0,longPress
1,-0.3016221,0.8739506,0.5534363,12.19981,0.2439962,longPress
1,-0.3009868,0.8750801,0.5537357,-8.87466,0.06650305,longPress
1,-0.3009868,0.8750801,0.5537357,-8.87466,0.06650305,longPress
1,-0.3011081,0.8751062,0.5536113,-2.885916,0.008784734,longPress
1,-0.3011714,0.8752896,0.5536299,0.04792023,0.009743138,longPress
1,-0.3011714,0.8752896,0.5536299,0.04792023,0.009743138,longPress
1,-0.3008782,0.8749312,0.5532374,1.030165,0.03034644,longPress
1,-0.3005565,0.8751729,0.5529604,-0.2959236,0.02442797,longPress
1,-0.3002803,0.8753541,0.5527158,-0.193826,0.02055145,longPress
1,-0.3000835,0.8755696,0.5527539,-0.2917458,0.01471653,longPress
1,-0.3000835,0.8755696,0.5527539,-0.2917458,0.01471653,longPress
1,-0.2995195,0.8756004,0.5522094,1.225606,0.03922865,longPress
1,-0.2995189,0.8755997,0.5522103,-1.958178,6.508925E-05,longPress
1,-0.2995189,0.8755997,0.5522103,-1.958178,6.508925E-05,longPress
1,-0.2993765,0.875125,0.5526085,1.586155,0.03178819,longPress
1,-0.2994452,0.875102,0.5525613,-1.373121,0.004325776,longPress
1,-0.2994034,0.8749501,0.552484,0.2223403,0.008772583,longPress
1,-0.2990863,0.8745505,0.5524979,0.837185,0.02551628,longPress
1,-0.2987557,0.8740664,0.5525284,0.1918477,0.02935324,longPress
1,-0.2987557,0.8740664,0.5525284,0.1918477,0.02935324,longPress
1,-0.2981679,0.8741103,0.5512342,2.08749,0.07110304,longPress
1,-0.2980128,0.8743445,0.5505733,-1.759895,0.03590513,longPress
1,-0.2980128,0.8743445,0.5505733,-1.759895,0.03590513,longPress
1,-0.2976386,0.8763939,0.5476899,7.097836,0.1778619,longPress
1,-0.2975508,0.8771285,0.5461564,-4.636388,0.0851341,longPress
1,-0.2978842,0.8776997,0.5439258,1.55986,0.1163313,longPress
