Case,X,Y,Z,a,v,modeSelected
91,0.3537279,1.030647,0.556601,1.374709,0.07470002,magicTap
91,0.3535126,1.031154,0.5565424,0,0,magicTap
91,0.3554882,1.027205,0.5653057,-24.53207,0,magicTap
91,0.3553898,1.032347,0.5639739,13.28313,0.2656626,magicTap
91,0.3505056,1.036184,0.5619612,3.039153,0.3264456,magicTap
91,0.3503726,1.036048,0.5623302,-15.28426,0.02076042,magicTap
91,0.3503726,1.036048,0.5623302,-15.28426,0.02076042,magicTap
91,0.3498676,1.036571,0.5630398,1.501157,0.05078357,magicTap
91,0.3498108,1.036926,0.563015,-1.637043,0.01804271,magicTap
91,0.3498108,1.036926,0.563015,-1.637043,0.01804271,magicTap
91,0.3499135,1.03763,0.5633674,1.082829,0.03969928,magicTap
91,0.3498907,1.037764,0.5637488,-0.9731501,0.02023628,magicTap
91,0.3498907,1.037764,0.5637488,-0.9731501,0.02023628,magicTap
91,0.3493534,1.040216,0.562767,5.726856,0.1347734,magicTap
91,0.3489405,1.04151,0.5620103,-2.850702,0.07775935,magicTap
91,0.3489405,1.04151,0.5620103,-2.850702,0.07775935,magicTap
91,0.3485,1.042676,0.5612955,-0.2969287,0.07182077,magicTap
91,0.3484711,1.043299,0.5608373,-1.654586,0.03872906,magicTap
91,0.3484711,1.043299,0.5608373,-1.654586,0.03872906,magicTap
91,0.3473512,1.042902,0.5605183,1.139591,0.06152088,magicTap
91,0.3461546,1.042708,0.5604181,-0.03493335,0.06082221,magicTap
91,0.3450014,1.042496,0.560287,-0.09206235,0.05898096,magicTap
91,0.3450014,1.042496,0.560287,-0.09206235,0.05898096,magicTap
91,0.3443358,1.042525,0.5597129,-0.7503191,0.04397458,magicTap
91,0.3431463,1.04267,0.5592089,1.051292,0.06500043,magicTap
91,0.3431463,1.04267,0.5592089,1.051292,0.06500043,magicTap
91,0.3383199,1.044251,0.5567708,10.83374,0.2816753,magicTap
91,0.335424,1.045513,0.5553246,-5.397518,0.1737249,magicTap
91,0.335424,1.045513,0.5553246,-5.397518,0.1737249,magicTap
91,0.3227629,1.049512,0.5498714,27.19779,0.7176808,magicTap
91,0.3091415,1.055655,0.5425301,5.738115,0.8324431,magicTap
91,0.3091415,1.055655,0.5425301,5.738115,0.8324431,magicTap
91,0.2629349,1.07029,0.5161533,96.33058,2.759055,magicTap
91,0.2397366,1.076693,0.5014729,-67.47754,1.409504,magicTap
91,0.2068441,1.084024,0.4804211,28.86107,1.986725,magicTap
91,0.2068441,1.084024,0.4804211,28.86107,1.986725,magicTap
91,0.1347644,1.095074,0.4388943,110.4563,4.195851,magicTap
91,0.09716054,1.10153,0.4171209,-99.96871,2.196477,magicTap
91,0.09716054,1.10153,0.4171209,-99.96871,2.196477,magicTap
91,0.02188537,1.114757,0.3766861,106.3401,4.323279,magicTap
91,-0.01244872,1.119156,0.3616695,-121.8348,1.886584,magicTap
91,-0.01244872,1.119156,0.3616695,-121.8348,1.886584,magicTap
91,-0.07038875,1.130659,0.34306,60.50299,3.096643,magicTap
91,-0.09733145,1.13859,0.3382955,-83.61519,1.42434,magicTap
91,-0.1213548,1.147461,0.3315482,-5.009878,1.324142,magicTap
91,-0.1213548,1.147461,0.3315482,-5.009878,1.324142,magicTap
91,-0.1645289,1.163303,0.3195572,52.60869,2.376316,magicTap
91,-0.1822271,1.168455,0.3213892,-72.50596,0.926197,magicTap
91,-0.1822271,1.168455,0.3213892,-72.50596,0.926197,magicTap
91,-0.2167812,1.183842,0.3283629,49.84623,1.923122,magicTap
91,-0.2310946,1.190395,0.3368235,-51.47652,0.8935912,magicTap
91,-0.2310946,1.190395,0.3368235,-51.47652,0.8935912,magicTap
91,-0.2571629,1.201965,0.3468204,30.87524,1.511096,magicTap
91,-0.276476,1.208572,0.3582754,-17.03918,1.170312,magicTap
91,-0.2924103,1.214318,0.3666539,-11.27174,0.9448776,magicTap
91,-0.2924103,1.214318,0.3666539,-11.27174,0.9448776,magicTap
91,-0.3322373,1.227126,0.4085426,100.7618,2.960113,magicTap
91,-0.3506548,1.233887,0.4261675,-82.07215,1.31867,magicTap
