Case,X,Y,Z,a,v,modeSelected
1,-0.06648452,0.6491026,-0.3857789,0.9661787,0.03959854,magicTap
1,-0.0663861,0.6487204,-0.3860583,0,0,magicTap
1,-0.06746641,0.6395853,-0.3863697,23.01013,0.4602026,magicTap
1,-0.06602953,0.6377498,-0.3864441,-17.17967,0.1166091,magicTap
1,-0.06602953,0.6377498,-0.3864441,-17.17967,0.1166091,magicTap
1,-0.06183643,0.6352897,-0.3849826,6.860665,0.2538224,magicTap
1,-0.06183643,0.6352897,-0.3849826,-12.69112,0,magicTap
1,-0.06183643,0.6352897,-0.3849826,-12.69112,0,magicTap
1,-0.06186111,0.6356437,-0.3853478,1.273117,0.02546235,magicTap
1,-0.06186111,0.6356437,-0.3853478,-1.273117,0,magicTap
1,-0.06186111,0.6356437,-0.3853478,-1.273117,0,magicTap
1,-0.06165705,0.6340404,-0.3851562,4.068918,0.08137836,magicTap
1,-0.06160199,0.6332275,-0.3851128,-2.029303,0.0407923,magicTap
1,-0.06152876,0.6324096,-0.3850641,0.01704805,0.04113326,magicTap
1,-0.06152876,0.6324096,-0.3850641,0.01704805,0.04113326,magicTap
1,-0.06089491,0.629312,-0.3846216,5.924821,0.1596297,magicTap
1,-0.06089491,0.629312,-0.3846216,5.924821,0.1596297,magicTap
1,-0.06079163,0.6285613,-0.3849087,-5.955775,0.04051419,magicTap
1,-0.06076315,0.6277506,-0.3850455,0.03090613,0.04113231,magicTap
1,-0.06070682,0.6264219,-0.3852406,1.303694,0.0672062,magicTap
1,-0.06070682,0.6264219,-0.3852406,1.303694,0.0672062,magicTap
1,-0.06014654,0.6248027,-0.3852181,0.9235941,0.08567808,magicTap
1,-0.05981345,0.6245015,-0.3851752,-3.15612,0.02255568,magicTap
1,-0.05981345,0.6245015,-0.3851752,-3.15612,0.02255568,magicTap
1,-0.0592032,0.6239626,-0.3853583,0.9584607,0.04172489,magicTap
1,-0.05894455,0.6235965,-0.3854146,-0.9568281,0.02258833,magicTap
1,-0.05894455,0.6235965,-0.3854146,-0.9568281,0.02258833,magicTap
1,-0.05804022,0.6234214,-0.3852038,1.23287,0.04724574,magicTap
1,-0.05744614,0.6233193,-0.3846927,-0.3864035,0.03951767,magicTap
1,-0.05744614,0.6233193,-0.3846927,-0.3864035,0.03951767,magicTap
1,-0.05655629,0.6239386,-0.3844571,0.7976912,0.05547149,magicTap
1,-0.05621151,0.6245987,-0.3846617,-0.8428963,0.03861357,magicTap
1,-0.0558468,0.6251785,-0.3844867,-0.1633024,0.03534752,magicTap
1,-0.0558468,0.6251785,-0.3844867,-0.1633024,0.03534752,magicTap
1,-0.05448782,0.6270702,-0.3840494,4.15761,0.1184997,magicTap
1,-0.05396784,0.6280828,-0.3840055,-3.077321,0.05695331,magicTap
1,-0.05396784,0.6280828,-0.3840055,-3.077321,0.05695331,magicTap
1,-0.05242752,0.6315994,-0.383832,6.760177,0.1921569,magicTap
1,-0.05206957,0.6319785,-0.3833594,-7.848692,0.03518301,magicTap
1,-0.05206957,0.6319785,-0.3833594,-7.848692,0.03518301,magicTap
1,-0.05102011,0.6317189,-0.3826842,1.427378,0.06373057,magicTap
1,-0.05072925,0.6314443,-0.3823085,-1.814509,0.02744039,magicTap
1,-0.05072925,0.6314443,-0.3823085,-1.814509,0.02744039,magicTap
1,-0.05067782,0.6311004,-0.381597,0.6077445,0.03959528,magicTap
1,-0.05050708,0.6320539,-0.3823051,1.020061,0.05999649,magicTap
1,-0.0505498,0.6324924,-0.3827128,-1.49913,0.03001388,magicTap
1,-0.05039176,0.6334071,-0.3837118,1.908474,0.06818336,magicTap
1,-0.05039176,0.6334071,-0.3837118,1.908474,0.06818336,magicTap
1,-0.05023787,0.6332266,-0.3836484,-2.795369,0.01227598,magicTap
1,-0.05023787,0.6332266,-0.3836484,-2.795369,0.01227598,magicTap
1,-0.04952667,0.6334782,-0.3833179,1.445135,0.04117868,magicTap
1,-0.04931165,0.6340939,-0.3831534,-0.3772779,0.03363312,magicTap
1,-0.04931165,0.6340939,-0.3831534,-0.3772779,0.03363312,magicTap
1,-0.04883516,0.6373304,-0.3834848,6.538455,0.1644022,magicTap
1,-0.04836631,0.6390338,-0.3835812,-3.796585,0.08847053,magicTap
1,-0.04697614,0.6420031,-0.3832479,3.815314,0.1647768,magicTap
1,-0.04656595,0.6438556,-0.38311,-3.482894,0.09511892,magicTap
1,-0.04656595,0.6438556,-0.38311,-3.482894,0.09511892,magicTap
1,-0.04472507,0.6477005,-0.3822117,6.135363,0.2178262,magicTap
1,-0.04472507,0.6477005,-0.3822117,6.135363,0.2178262,magicTap
1,-0.04296518,0.6538022,-0.3822536,4.984891,0.317524,magicTap
1,-0.04264298,0.6569285,-0.3828564,-7.87567,0.1600106,magicTap
1,-0.04264298,0.6569285,-0.3828564,-7.87567,0.1600106,magicTap
1,-0.04012113,0.6628525,-0.3834558,8.164998,0.3233106,magicTap
1,-0.03685561,0.6680895,-0.3836899,-0.7251039,0.3088085,magicTap
1,-0.03685561,0.6680895,-0.3836899,-0.7251039,0.3088085,magicTap
1,-0.03220006,0.6746467,-0.3846288,4.80075,0.4048235,magicTap
1,-0.02935816,0.6804295,-0.3870902,-2.997525,0.344873,magicTap
1,-0.02627449,0.6859469,-0.3895583,-0.2799869,0.3392732,magicTap
1,-0.02148174,0.6932618,-0.3921056,5.807914,0.4554315,magicTap
1,-0.02148174,0.6932618,-0.3921056,5.807914,0.4554315,magicTap
1,-0.01418436,0.7051552,-0.3973513,14.49618,0.7453551,magicTap
1,-0.01418436,0.7051552,-0.3973513,14.49618,0.7453551,magicTap
