Case,X,Y,Z,a,v,modeSelected
1,0.3309538,1.310793,0.5427489,3.642227,0.4468264,Tap
1,0.3372865,1.316248,0.5468731,0,0,Tap
1,0.3394354,1.317686,0.5661554,48.63734,0.9727467,Tap
1,0.3347155,1.321114,0.5656562,-34.00086,0.2927295,Tap
1,0.3400736,1.329767,0.5670509,11.04612,0.5136519,Tap
1,0.3400736,1.329767,0.5670509,-25.6826,0,Tap
1,0.3387709,1.328871,0.5680285,4.647405,0.09294809,Tap
1,0.3387709,1.328871,0.5680285,4.647405,0.09294809,Tap
1,0.3350418,1.32732,0.5704026,7.065388,0.2342559,Tap
1,0.3340464,1.32724,0.570703,-9.105947,0.0521369,Tap
1,0.3340464,1.32724,0.570703,-9.105947,0.0521369,Tap
1,0.3317868,1.328485,0.5709701,3.877446,0.1296858,Tap
1,0.330667,1.329016,0.5709257,-3.38356,0.06201461,Tap
1,0.3296642,1.330195,0.5708942,0.7685753,0.07738612,Tap
1,0.3296642,1.330195,0.5708942,0.7685753,0.07738612,Tap
1,0.3287402,1.330816,0.5705276,-0.9391209,0.0586037,Tap
1,0.3277751,1.331416,0.5707788,-0.02006534,0.05820239,Tap
1,0.3277751,1.331416,0.5707788,-0.02006534,0.05820239,Tap
1,0.3253769,1.333576,0.5707717,5.158638,0.1613752,Tap
1,0.3256396,1.334337,0.5714865,-5.377228,0.05383062,Tap
1,0.3256509,1.335159,0.5714874,-0.6352744,0.04112513,Tap
1,0.3256509,1.335159,0.5714874,-0.6352744,0.04112513,Tap
1,0.3255175,1.335876,0.5716529,-0.1865706,0.03739372,Tap
1,0.3251853,1.336141,0.5716009,-0.7993222,0.02140727,Tap
1,0.3251853,1.336141,0.5716009,-0.7993222,0.02140727,Tap
1,0.3236137,1.336187,0.5716238,2.860591,0.07861909,Tap
1,0.3229957,1.335864,0.5718017,-2.131757,0.03598394,Tap
1,0.322792,1.33471,0.5733104,2.976235,0.09550864,Tap
1,0.322792,1.33471,0.5733104,2.976235,0.09550864,Tap
1,0.3212498,1.333962,0.5742097,0.06311797,0.096771,Tap
1,0.3212498,1.333962,0.5742097,0.06311797,0.096771,Tap
1,0.3202005,1.332971,0.5747652,-0.9714127,0.07734275,Tap
1,0.3196463,1.332349,0.5749946,-1.70688,0.04320515,Tap
1,0.3196463,1.332349,0.5749946,-1.70688,0.04320515,Tap
1,0.3183272,1.330171,0.5771594,6.195321,0.1671116,Tap
1,0.3173873,1.329175,0.577909,-4.452608,0.07805941,Tap
1,0.3177888,1.326128,0.5809965,6.987587,0.2178111,Tap
1,0.3179811,1.324696,0.5824351,-5.793352,0.1019441,Tap
1,0.3179811,1.324696,0.5824351,-5.793352,0.1019441,Tap
1,0.312196,1.319716,0.587451,17.73709,0.4566858,Tap
1,0.3086813,1.315722,0.5886488,-9.199632,0.2726932,Tap
1,0.3086813,1.315722,0.5886488,-9.199632,0.2726932,Tap
1,0.2990888,1.308197,0.587429,16.99664,0.612626,Tap
1,0.2925115,1.305675,0.5859976,-12.66087,0.3594085,Tap
1,0.2925115,1.305675,0.5859976,-12.66087,0.3594085,Tap
1,0.2702665,1.29854,0.5865889,40.4516,1.16844,Tap
1,0.2642536,1.296088,0.5881052,-41.75138,0.3334129,Tap
1,0.2642536,1.296088,0.5881052,-41.75138,0.3334129,Tap
1,0.2497137,1.288925,0.5890007,23.91199,0.8116528,Tap
1,0.2310032,1.280937,0.5832434,12.27631,1.057179,Tap
1,0.2310032,1.280937,0.5832434,12.27631,1.057179,Tap
1,0.1875302,1.262997,0.5767922,65.81494,2.373478,Tap
1,0.1636834,1.252869,0.5744252,-53.63302,1.300817,Tap
1,0.1636834,1.252869,0.5744252,-53.63302,1.300817,Tap
1,0.09555684,1.225744,0.5699835,118.6145,3.673108,Tap
1,0.07006837,1.216871,0.5650411,-115.0615,1.371878,Tap
1,0.03850924,1.208369,0.5599132,14.11632,1.654204,Tap
1,0.03850924,1.208369,0.5599132,14.11632,1.654204,Tap
1,-0.0193376,1.189654,0.5503435,71.1585,3.077374,Tap
1,-0.04591576,1.17979,0.5459628,-82.15367,1.434301,Tap
1,-0.04591576,1.17979,0.5459628,-82.15367,1.434301,Tap
1,-0.1139643,1.165994,0.518364,115.0777,3.735855,Tap
1,-0.1340159,1.167712,0.5170794,-136.3775,1.008305,Tap
1,-0.1340159,1.167712,0.5170794,-136.3775,1.008305,Tap
1,-0.20231,1.153257,0.500412,129.008,3.588466,Tap
1,-0.2241164,1.149753,0.4944725,-122.2463,1.143539,Tap
1,-0.2241164,1.149753,0.4944725,-122.2463,1.143539,Tap
1,-0.2714065,1.145307,0.4810705,66.20577,2.467655,Tap
1,-0.2897657,1.144689,0.4731631,-73.3847,0.9999607,Tap
1,-0.3081509,1.143799,0.4720435,-3.895947,0.9220418,Tap
1,-0.3081509,1.143799,0.4720435,-3.895947,0.9220418,Tap
1,-0.3381431,1.14169,0.47754,30.3093,1.528228,Tap
1,-0.3646111,1.144101,0.4740119,-9.38434,1.340541,Tap
1,-0.3646111,1.144101,0.4740119,-9.38434,1.340541,Tap
1,-0.3892681,1.146195,0.4868336,2.648365,1.393508,Tap
1,-0.397101,1.15059,0.4904776,-45.4443,0.4846222,Tap
1,-0.4015857,1.156677,0.4902911,-5.324047,0.3781413,Tap
1,-0.4015857,1.156677,0.4902911,-5.324047,0.3781413,Tap
1,-0.4145392,1.166336,0.4898357,21.50481,0.8082374,Tap
1,-0.4145392,1.166336,0.4898357,21.50481,0.8082374,Tap
1,-0.4341183,1.170636,0.5050874,22.55878,1.259413,Tap
1,-0.4457848,1.1721,0.5221901,-11.08413,1.03773,Tap
1,-0.4494262,1.173864,0.5256386,-38.59625,0.2658054,Tap
1,-0.4494262,1.173864,0.5256386,-38.59625,0.2658054,Tap
1,-0.4593368,1.176401,0.5327892,17.91367,0.6240788,Tap
1,-0.4638143,1.175884,0.5335479,-19.77723,0.2285342,Tap
1,-0.4638143,1.175884,0.5335479,-19.77723,0.2285342,Tap
1,-0.4686933,1.174228,0.5363784,3.270439,0.293943,Tap
1,-0.4732074,1.174199,0.5389867,-1.66321,0.2606788,Tap
2,-0.4779614,1.174517,0.5414801,0.4099324,0.2688774,Tap
2,-0.4810474,1.174806,0.5459056,0,0,Tap
2,-0.4999899,1.170209,0.5549932,53.76646,1.075329,Tap
2,-0.4999899,1.170209,0.5549932,53.76646,1.075329,Tap
2,-0.5053092,1.17032,0.5553861,-40.42898,0.2667495,Tap
2,-0.5053092,1.17032,0.5553861,-40.42898,0.2667495,Tap
2,-0.5067249,1.17051,0.5549021,-9.566948,0.07541057,Tap
2,-0.5067249,1.17051,0.5549021,-3.770529,0,Tap
2,-0.5067249,1.17051,0.5549021,-3.770529,0,Tap
2,-0.5079262,1.170369,0.5535555,4.525244,0.09050487,Tap
2,-0.5079262,1.170369,0.5535555,-4.525244,0,Tap
2,-0.5079262,1.170369,0.5535555,-4.525244,0,Tap
2,-0.5055298,1.169723,0.5504751,9.889906,0.1977981,Tap
2,-0.5047765,1.169438,0.5494118,-6.555258,0.06669296,Tap
2,-0.5042838,1.169183,0.5485849,-0.8457726,0.04977751,Tap
2,-0.5042838,1.169183,0.5485849,-0.8457726,0.04977751,Tap
2,-0.502938,1.168625,0.5468612,3.153743,0.1128524,Tap
2,-0.502938,1.168625,0.5468612,-5.642618,0,Tap
