Case,errorTimes,errorInTimes,usedTime,triggerCondition,start,direction(0 for ),modeSelected,ballIndex,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ,targetX,targetY,targetZ
1,0,1,1.820001, ,5,0,longPress,12,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
2,0,0,2.219999, ,5,0,longPress,3,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
3,0,0,2.000001, ,5,0,longPress,10,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
4,0,0,1.939999, ,5,0,longPress,1,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
5,0,0,2.060001, ,5,0,longPress,8,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
6,0,0,2.16, ,5,0,longPress,15,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
7,0,2,3.219999, ,5,0,longPress,6,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
8,0,0,1.799999, ,5,0,longPress,13,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
9,0,0,2.1, ,5,0,longPress,4,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
10,0,1,2.1, ,5,0,longPress,11,0,1.1,0.537,0.25,1.1,0.537,0.2309699,1.195671,0.537,0.1767767,1.276777,0.537,0.09567086,1.33097,0.537,-1.092785E-08,1.35,0.537,-0.09567085,1.33097,0.537,-0.1767767,1.276777,0.537,-0.2309699,1.195671,0.537,-0.25,1.1,0.537,-0.2309699,1.004329,0.537,-0.1767767,0.9232234,0.537,-0.09567089,0.8690301,0.537,2.98122E-09,0.85,0.537,0.0956709,0.8690302,0.537,0.1767767,0.9232233,0.537,0.2309699,1.004329,0.537
