Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,7,6,7,5,1,1,7,4,5,44,46,47,42,22,52,57,43,66,44,57,57,49,72,146,62,71,100,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,6,7,6,7,7,7,7,7,7,13,1,2,0,0,0,0,0,0,219,72,70,31,52,64,39,34,86,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,5,6,5,7,6,6,4,5,6,11,5,5,0,1,6,10,7,10,49,44,37,68,63,112,48,69,140,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,6,5,5,7,1,2,6,3,6,35,20,27,21,0,6,20,11,50,125,56,55,74,23,82,77,35,146,
