Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.226,0.226,0.226,0.339,0.339,0.339,0.113,0.113,0.113,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.226,0.226,0.226,0.339,0.339,0.339,0.113,0.113,0.113,5,2,4,3,2,5,4,1,1,11,3,15,15,15,34,11,2,6,19,9,20,25,29,42,15,27,78,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.226,0.226,0.226,0.339,0.339,0.339,0.113,0.113,0.113,3,4,3,2,3,2,5,6,6,12,11,13,11,6,24,4,2,2,90,55,69,51,38,66,42,77,52,
-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,0.226,0.226,0.226,0.339,0.339,0.339,0.113,0.113,0.113,4,3,5,2,4,5,6,3,1,16,34,7,12,63,40,7,4,0,125,139,31,29,145,124,32,32,46,
