Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,41.9,S4,0,0.182032,0.3799982, ,0
1,41.92,S4,0.02,0.07075956,-5.563622, ,0
1,41.94,S4,0.04,0.05300743,-0.8876067, ,0
1,41.96,S4,0.06,0.02409053,-1.445845, ,0
1,41.98,S4,0.08,0.1050065,4.045799, ,0
1,42,S4,0.09999999,0.05864633,-2.318009, ,0
1,42.02,S4,0.12,0.09390508,1.762938, ,0
1,42.04,S4,0.14,0.04694071,-2.348219, ,0
1,42.06,S4,0.16,0.1846914,6.887536, ,0
1,42.08,S4,0.18,0.04026414,-7.221365, ,0
1,42.1,S4,0.2,0.06346104,1.159845,B,0
1,42.12,S4,0.22,0.03290262,-1.527921,B,0.02
1,42.14,S4,0.24,0.03410388,0.06006267,B,0.04
2,81.04,S4,0,0.2539835,-23.61233, ,0.06
2,81.06,S4,0.02,0.2125155,-2.073399,B,0
2,81.08,S4,0.04,0.124942,-4.37868,B,0.02
2,81.1,S4,0.06,0.4187076,14.68828,B,0.04
3,83.2,S4,0,1.118867,28.44893, ,0.06
3,83.22,S4,0.02,0.1411239,-48.88718, ,0.06
3,83.24,S4,0.04,0.2538797,5.63779,B,0
3,83.25999,S4,0.06,0.0297724,-11.20536,B,0.02
3,83.28,S4,0.08,0.06921965,1.972362,B,0.04
4,124.5,S4,0,1.16434,30.88111, ,0.06
4,124.52,S4,0.02,0.4597529,-35.22936, ,0.06
4,124.54,S4,0.04,0.1926342,-13.35594,B,0
4,124.56,S4,0.06,0.284823,4.609443,B,0.02
4,124.58,S4,0.08,0.07366595,-10.55785,B,0.04
5,175.64,S4,0,1.70595,59.7154, ,0.06
5,175.66,S4,0.02,0.8817899,-41.20799, ,0.06
5,175.68,S4,0.04,0.4213424,-23.02238,B,0
5,175.7,S4,0.06,0.7303892,15.45234,C,0.02
5,175.72,S4,0.08,0.1390754,-29.56569,C,0.02
5,175.74,S4,0.09999999,0.119271,-0.9902176,B,0
5,175.76,S4,0.12,0.169274,2.500147,B,0.02
5,175.78,S4,0.14,0.2697414,5.023372,B,0.04
6,210.64,S4,0,0.5393813,13.31143, ,0.06
6,210.66,S4,0.02,0.2520393,-14.3671, ,0.06
6,210.68,S4,0.04,0.359794,5.387734,B,0
6,210.7,S4,0.06,0.2091334,-7.533026,C,0.02
6,210.72,S4,0.08,0.1458781,-3.162768,B,0
6,210.74,S4,0.09999999,0.2555481,5.483503,B,0.02
6,210.76,S4,0.12,0.3095472,2.699953,B,0.04
7,212.1,S4,0,0.8805687,-42.64307, ,0.06
7,212.12,S4,0.02,0.5096035,-18.54826,B,0
7,212.14,S4,0.04,0.8282471,15.93218,C,0.02
7,212.16,S4,0.06,0.1046283,-36.18094,C,0.02
7,212.18,S4,0.08,0.3568999,12.61358,B,0
7,212.2,S4,0.09999999,0.2693771,-4.376142,C,0.02
7,212.22,S4,0.12,0.4474091,8.901601,C,0.02
7,212.24,S4,0.14,0.2001489,-12.36301,C,0.02
7,212.26,S4,0.16,0.1824491,-0.8849927,B,0
7,212.28,S4,0.18,0.3472188,8.238485,B,0.02
7,212.3,S4,0.2,0.1081257,-11.95465,C,0.04
