Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,52.68,S7,0,0.1320523,-9.991223, ,0
1,52.7,S7,0.02,0.3458432,10.68954,B,0
1,52.72,S7,0.04,0.1259479,-10.99476,C,0.02
1,52.74,S7,0.06,0.3690316,12.15419,B,0
1,52.76,S7,0.08,0.1670767,-10.09775,C,0.02
1,52.78,S7,0.09999999,0.2532097,4.30665,B,0
1,52.8,S7,0.12,0.118612,-6.729888,C,0.02
1,52.82,S7,0.14,0.1102397,-0.4186127,B,0
1,52.84,S7,0.16,0.2463454,6.805287,B,0.02
1,52.86,S7,0.18,0.1211593,-6.259309,C,0.04
1,52.88,S7,0.2,0.02672795,-4.721566,C,0.04
1,52.9,S7,0.22,0.08623719,2.975462,C,0.04
1,52.92,S7,0.24,0.1046634,0.9213124,C,0.04
1,52.94,S7,0.26,0.1750966,3.521656,C,0.04
1,52.96,S7,0.28,0.1604864,-0.7305079,C,0.04
1,52.98,S7,0.3,0.04476793,-5.785923,C,0.04
1,53,S7,0.32,0.045499,0.03655329,C,0.04
1,53.02,S7,0.34,0.05713659,0.5818796,C,0.04
1,53.04,S7,0.36,0.05235065,-0.2392968,C,0.04
1,53.06,S7,0.38,0.1098576,2.875347,C,0.04
1,53.08,S7,0.4,0.03715223,-3.635268,C,0.04
1,53.1,S7,0.42,0.04413435,0.3491063,C,0.04
1,53.12,S7,0.4400001,0.01686134,-1.363651,C,0.04
1,53.14,S7,0.4600001,0.008575208,-0.4143066,C,0.04
1,53.16,S7,0.4800001,0.03778039,1.460259,C,0.04
1,53.18,S7,0.5000001,0.02014274,-0.8818823,C,0.04
1,53.2,S7,0.52,0.02543811,0.2647685,C,0.04
1,53.22,S7,0.54,0.01187158,-0.6783266,C,0.04
1,53.24,S7,0.56,0.02023655,0.4182486,C,0.04
1,53.26,S7,0.58,0.01048475,-0.4875903,C,0.04
1,53.28,S7,0.6,0.03298465,1.124995,C,0.04
1,53.3,S7,0.6199999,0.02387847,-0.4553088,C,0.04
1,53.32,S7,0.6399999,0.02663476,0.1378146,C,0.04
1,53.34,S7,0.6599999,0.04573472,0.9549977,C,0.04
1,53.36,S7,0.6799999,0.02044518,-1.264477,C,0.04
1,53.38,S7,0.6999999,0.1242055,5.188017,C,0.04
1,53.4,S7,0.7199998,0.04907258,-3.756647,C,0.04
1,53.42,S7,0.7399998,0.08256651,1.674697,C,0.04
1,53.44,S7,0.7599998,0.05334467,-1.461092,C,0.04
1,53.46,S7,0.7799998,0.09457966,2.06175,C,0.04
1,53.48,S7,0.7999998,0.1714071,3.841375,C,0.04
1,53.5,S7,0.8199998,0.1714869,0.003986806,C,0.04
2,96.82,S7,0,0.6843026,16.60107, ,0.04
2,96.84,S7,0.02,0.3441433,-17.00796, ,0.04
2,96.86,S7,0.04,0.2059289,-6.910718,B,0
2,96.88,S7,0.06,0.3654515,7.976126,C,0.02
2,96.9,S7,0.08,0.2209851,-7.22332,C,0.02
2,96.92,S7,0.09999999,0.4574248,11.82198,B,0
2,96.93999,S7,0.12,0.06519215,-19.61163,C,0.02
2,96.96,S7,0.14,0.1211231,2.796546,B,0
