Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.002277691,0.7461045,0.5397034,2.574642,0.07308652,longPress,1,12,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02560515,0.6968806,0.4620028
1,-0.002002895,0.7468179,0.5398173,-1.721813,0.03865025,longPress,1,12,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,-1.932512,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02559257,1.14427,-0.06062365,0.0848018,-0.01406094,-0.01265485,-0.02537721,0.6973299,0.4622636
1,-0.002002895,0.7468179,0.5398173,0,0,longPress,4,-1,-0.02549997,1.144239,-0.06059885,0.0848722,-0.01409191,-0.01267227,-0.02537721,0.6973299,0.4622636
1,0.002811719,0.7468746,0.5418186,13.03573,0.2607147,longPress,4,-1,-0.02549997,1.144239,-0.06059885,0.0848722,-0.01409191,-0.01267227,-0.02038542,0.6969808,0.4644771
1,0.002811719,0.7468746,0.5418186,-13.03573,0,longPress,4,-1,-0.02549997,1.144239,-0.06059885,0.0848722,-0.01409191,-0.01267227,-0.02038542,0.6969808,0.4644771
1,0.002811719,0.7468746,0.5418186,0,0,longPress,4,-1,-0.02559275,1.144189,-0.06055403,0.08488697,-0.01452263,-0.01265111,-0.02038542,0.6969808,0.4644771
1,1.675263E-05,0.7452996,0.5413947,8.090171,0.1618034,longPress,4,-1,-0.02570448,1.144266,-0.06047916,0.08475953,-0.01498897,-0.01288909,-0.0201494,0.695597,0.4636402
1,-0.003060244,0.7457004,0.539413,1.114383,0.1840911,longPress,4,-1,-0.02579071,1.144308,-0.0604763,0.08473583,-0.01489879,-0.01353505,-0.02287598,0.6963245,0.4616528
1,-0.003060244,0.7457004,0.539413,-9.204554,0,longPress,4,-1,-0.0258547,1.144374,-0.06051874,0.0848233,-0.01495683,-0.01301541,-0.02287598,0.6963245,0.4616528
1,-0.002553239,0.7447776,0.5395684,2.660799,0.05321598,longPress,4,-1,-0.02586082,1.144431,-0.0605216,0.08464549,-0.01481504,-0.01268597,-0.02237666,0.6957627,0.4617043
1,-0.002553239,0.7447776,0.5395684,-2.660799,0,longPress,4,-1,-0.0259476,1.144513,-0.06058121,0.08455251,-0.01446253,-0.01250656,-0.02237666,0.6957627,0.4617043
1,-0.001283035,0.7447669,0.5397205,3.198312,0.06396624,longPress,4,-1,-0.02607476,1.144556,-0.06067228,0.08441686,-0.01428572,-0.01252206,-0.0215471,0.6955746,0.4618244
1,-0.0009908788,0.7447913,0.5397487,-2.462005,0.01472615,longPress,4,-1,-0.02611298,1.144577,-0.06075001,0.08426309,-0.01432028,-0.01255533,-0.02135352,0.6955436,0.4618468
1,-0.0009953603,0.7444182,0.5394883,0.4011958,0.02275006,longPress,4,-1,-0.02631253,1.144754,-0.06095076,0.08332528,-0.01443166,-0.01232058,-0.02102339,0.694519,0.4614611
1,7.590279E-05,0.7442304,0.5393791,1.595147,0.054653,longPress,4,-1,-0.02643052,1.144905,-0.06105566,0.08266918,-0.01450139,-0.01233793,-0.01995636,0.6948242,0.4616952
1,0.0004854612,0.7443025,0.5393343,-1.687004,0.02091292,longPress,4,-1,-0.02657404,1.145158,-0.06117487,0.08152113,-0.01442997,-0.01231932,-0.01977206,0.6948705,0.4616222
