Case,X,Y,Z,a,v,modeSelected
1,0.2873933,1.272512,-1.041986,-1.685438,0.0001524368,magicTap
1,0.2871847,1.272141,-1.042373,0,0,magicTap
1,0.2910466,1.275233,-1.041127,-12.75484,0,magicTap
1,0.2927458,1.27152,-1.037036,14.45154,0.2890309,magicTap
1,0.2910815,1.269844,-1.040352,-4.27258,0.2035793,magicTap
1,0.2910815,1.269844,-1.040352,-4.27258,0.2035793,magicTap
1,0.2912744,1.269398,-1.040217,-8.919271,0.02519389,magicTap
1,0.291356,1.268904,-1.039817,0.3427813,0.03204951,magicTap
1,0.291306,1.269309,-1.040444,0.2686378,0.03742227,magicTap
1,0.291306,1.269309,-1.040444,0.2686378,0.03742227,magicTap
1,0.2909986,1.269197,-1.041586,1.098698,0.05939622,magicTap
1,0.2915409,1.268705,-1.0418,-1.907927,0,magicTap
1,0.2915409,1.268705,-1.0418,-1.907927,0,magicTap
1,0.2924283,1.267766,-1.041471,3.333004,0.06666008,magicTap
1,0.2926758,1.267098,-1.041128,-1.356755,0.03952498,magicTap
1,0.2926758,1.267098,-1.041128,-1.356755,0.03952498,magicTap
1,0.2933455,1.266299,-1.040196,1.518879,0.06990255,magicTap
1,0.2939162,1.266205,-1.0398,-1.742394,0.03505468,magicTap
1,0.2939162,1.266205,-1.0398,-1.742394,0.03505468,magicTap
1,0.2943968,1.266399,-1.03941,-0.1305843,0.03244299,magicTap
1,0.2942415,1.266652,-1.039331,-0.7678491,0,magicTap
1,0.2940157,1.267156,-1.039843,1.881587,0.03763174,magicTap
1,0.2937095,1.267964,-1.040605,0.9994442,0.05762063,magicTap
1,0.2937095,1.267964,-1.040605,0.9994442,0.05762063,magicTap
1,0.2877941,1.271616,-1.045277,18.05939,0.4188085,magicTap
1,0.2858304,1.272916,-1.047043,-13.58176,0.1471733,magicTap
1,0.283448,1.274675,-1.049034,1.561977,0.1784128,magicTap
1,0.2801064,1.276789,-1.051858,3.227344,0.2429597,magicTap
1,0.2738574,1.279415,-1.056641,8.591633,0.4147924,magicTap
1,0.2738574,1.279415,-1.056641,8.591633,0.4147924,magicTap
1,0.2629403,1.282025,-1.065258,-35.37672,0,magicTap
1,0.2629403,1.282025,-1.065258,-35.37672,0,magicTap
1,0.2484069,1.278962,-1.06739,37.51256,0.7502511,magicTap
1,0.2331094,1.273923,-1.067768,2.763322,0.8055176,magicTap
1,0.2331094,1.273923,-1.067768,2.763322,0.8055176,magicTap
1,0.2066052,1.26531,-1.066353,-69.76079,0,magicTap
1,0.2066052,1.26531,-1.066353,-69.76079,0,magicTap
1,0.1732777,1.249406,-1.057459,94.96024,1.899205,magicTap
1,0.1413992,1.231427,-1.050816,-1.968151,1.859842,magicTap
1,0.1227902,1.221597,-1.048396,-40.03181,1.059205,magicTap
1,0.1030209,1.20821,-1.046899,6.846446,1.196134,magicTap
1,0.08240875,1.194566,-1.042146,3.122026,1.258575,magicTap
1,0.04118725,1.165712,-1.037295,63.44596,2.527494,magicTap
1,0.01653563,1.150437,-1.03801,-53.85117,1.450471,magicTap
1,0.01653563,1.150437,-1.03801,-53.85117,1.450471,magicTap
1,-0.04229492,1.105004,-1.027557,115.1333,3.753136,magicTap
1,-0.06096853,1.088029,-1.025223,-124.2971,1.267194,magicTap
1,-0.0806338,1.072105,-1.025226,-0.09950995,1.265204,magicTap
1,-0.09867968,1.055667,-1.027107,-2.05335,1.224137,magicTap
1,-0.1163717,1.040071,-1.029006,-2.054739,1.183042,magicTap
1,-0.1325951,1.027795,-1.029298,-8.284867,1.017344,magicTap
1,-0.1631331,1.004021,-1.028893,45.8903,1.935151,magicTap
1,-0.1631331,1.004021,-1.028893,45.8903,1.935151,magicTap
1,-0.2094187,0.9709845,-1.025074,45.72853,2.849721,magicTap
1,-0.225076,0.9616116,-1.030345,-94.99996,0.949722,magicTap
