Case,X,Y,Z,a,v,modeSelected
1,0.08397673,1.444183,0.3033428,4.11459,0.2196229,Tap
1,0.08396704,1.444501,0.3044248,0,0,Tap
1,0.08076657,1.448446,0.320334,-41.75152,0,Tap
1,0.08076657,1.448446,0.320334,-41.75152,0,Tap
1,0.0828713,1.451632,0.3185139,10.57461,0.2114921,Tap
1,0.0828713,1.451632,0.3185139,10.57461,0.2114921,Tap
1,0.08050295,1.453998,0.3121533,7.394757,0.3593873,Tap
1,0.07932258,1.457238,0.3099041,-7.67516,0.2058841,Tap
1,0.07932258,1.457238,0.3099041,-7.67516,0.2058841,Tap
1,0.07853039,1.458421,0.3083878,-5.094357,0.1039969,Tap
1,0.07773576,1.459292,0.3083019,-2.245276,0.0590914,Tap
1,0.07773576,1.459292,0.3083019,-2.245276,0.0590914,Tap
1,0.07749663,1.459417,0.3085446,-2.047009,0.01815124,Tap
1,0.07463145,1.462153,0.303339,15.44612,0.3270735,Tap
1,0.07463145,1.462153,0.303339,15.44612,0.3270735,Tap
1,0.0723981,1.464165,0.2990623,-3.284958,0.2613744,Tap
1,0.06996404,1.466954,0.2935119,3.610619,0.3335868,Tap
1,0.06996404,1.466954,0.2935119,3.610619,0.3335868,Tap
1,0.06238439,1.472661,0.2693424,48.23314,1.298249,Tap
1,0.06238439,1.472661,0.2693424,-64.91248,0,Tap
1,0.06238439,1.472661,0.2693424,-64.91248,0,Tap
1,0.05572604,1.478178,0.2384996,80.07996,1.601599,Tap
1,0.05330205,1.478774,0.2297716,-57.38501,0.4538991,Tap
1,0.05330205,1.478774,0.2297716,-57.38501,0.4538991,Tap
1,0.04450489,1.464998,0.2091575,43.07515,1.315402,Tap
1,0.04294103,1.464068,0.2025065,-48.53167,0.3447686,Tap
1,0.04217345,1.463045,0.1989584,-7.809607,0.1885764,Tap
1,0.04217345,1.463045,0.1989584,-7.809607,0.1885764,Tap
1,0.04150998,1.464443,0.1869283,20.8942,0.6064605,Tap
1,0.040893,1.461582,0.1840987,-20.14696,0.2035214,Tap
1,0.040893,1.461582,0.1840987,-20.14696,0.2035214,Tap
1,0.04060373,1.461309,0.178133,4.77133,0.298948,Tap
1,0.04123463,1.464975,0.169301,9.011126,0.4791705,Tap
1,0.04123463,1.464975,0.169301,9.011126,0.4791705,Tap
1,0.0410994,1.461767,0.1655836,-11.67761,0.2456183,Tap
1,0.04082566,1.460004,0.1637425,-5.87206,0.1281771,Tap
1,0.04024859,1.457125,0.1597447,5.992149,0.2480201,Tap
1,0.04024859,1.457125,0.1597447,5.992149,0.2480201,Tap
1,0.03933794,1.456716,0.1523752,6.191109,0.3718423,Tap
1,0.03836838,1.456223,0.1485124,-8.55956,0.2006511,Tap
1,0.03836838,1.456223,0.1485124,-8.55956,0.2006511,Tap
1,0.03369731,1.452042,0.1366072,23.60462,0.6727434,Tap
1,0.03195406,1.450187,0.132,-20.47818,0.2631798,Tap
1,0.03195406,1.450187,0.132,-20.47818,0.2631798,Tap
1,0.02945073,1.449578,0.1273336,0.1669154,0.2665181,Tap
1,0.02658502,1.448546,0.1241374,-2.288033,0.2207575,Tap
1,0.02658502,1.448546,0.1241374,-2.288033,0.2207575,Tap
1,0.02397496,1.449533,0.1168008,8.585744,0.3924723,Tap
1,0.02225607,1.449049,0.1140366,-11.39621,0.1645481,Tap
1,0.02225607,1.449049,0.1140366,-11.39621,0.1645481,Tap
1,0.01504408,1.442869,0.1032701,27.66484,0.717845,Tap
1,0.01237097,1.440038,0.09936714,-22.10986,0.2756479,Tap
1,0.01008357,1.438447,0.097229,-5.002508,0.1755978,Tap
1,0.01008357,1.438447,0.097229,-5.002508,0.1755978,Tap
1,0.004579768,1.433974,0.09125233,14.40657,0.4637292,Tap
1,0.001441732,1.433902,0.09045506,-15.0901,0.1619272,Tap
1,0.001441732,1.433902,0.09045506,-15.0901,0.1619272,Tap
1,-0.002075661,1.436034,0.08950424,2.457451,0.2110762,Tap
1,-0.003600664,1.43608,0.09047842,-6.028305,0.0905101,Tap
1,-0.009329636,1.435384,0.09132862,10.05805,0.291671,Tap
1,-0.009329636,1.435384,0.09132862,10.05805,0.291671,Tap
1,-0.01497847,1.433703,0.09429598,1.912621,0.3299234,Tap
1,-0.01719227,1.432979,0.09652376,-8.438076,0.1611619,Tap
1,-0.01719227,1.432979,0.09652376,-8.438076,0.1611619,Tap
1,-0.02643263,1.428483,0.09922504,18.50479,0.5312577,Tap
1,-0.03006699,1.426878,0.09923649,-16.63036,0.1986505,Tap
1,-0.03006699,1.426878,0.09923649,-16.63036,0.1986505,Tap
1,-0.03494991,1.424489,0.09799862,4.005486,0.2787602,Tap
1,-0.03928592,1.425708,0.09459305,0.1790136,0.2823405,Tap
1,-0.03928592,1.425708,0.09459305,0.1790136,0.2823405,Tap
1,-0.04213316,1.422876,0.09210491,-2.306865,0.2362032,Tap
1,-0.04537601,1.42013,0.08931828,0.8947596,0.2540984,Tap
1,-0.04862916,1.412101,0.08491755,11.58655,0.4858295,Tap
1,-0.05180104,1.407313,0.0853138,-9.900439,0.2878207,Tap
1,-0.05180104,1.407313,0.0853138,-9.900439,0.2878207,Tap
1,-0.05180104,1.407313,0.0853138,-9.900439,0.2878207,Tap
1,-0.05295635,1.404901,0.09322739,6.492155,0.4176638,Tap
1,-0.05382783,1.401548,0.09585524,-10.01153,0.2174332,Tap
1,-0.05365728,1.398101,0.09818459,-0.4629232,0.2081747,Tap
1,-0.05365728,1.398101,0.09818459,-0.4629232,0.2081747,Tap
1,-0.05332547,1.393116,0.101305,4.318083,0.2945364,Tap
1,-0.05347778,1.38882,0.1018372,-3.897879,0.2165788,Tap
1,-0.05347778,1.38882,0.1018372,-3.897879,0.2165788,Tap
1,-0.05332457,1.389459,0.110755,11.52604,0.4470996,Tap
1,-0.05400313,1.395654,0.1133933,-5.434935,0.3384009,Tap
1,-0.05400313,1.395654,0.1133933,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,0,0,0,-5.434935,0.3384009,Tap
1,-0.08112343,1.199246,0.03874445,512.7266,10.59293,Tap
1,-0.08112343,1.199246,0.03874445,512.7266,10.59293,Tap
1,-0.07644425,1.177267,0.03944063,-473.4396,1.124139,Tap
1,-0.07368965,1.159926,0.0410018,-12.13682,0.8814029,Tap
1,-0.07368965,1.159926,0.0410018,-12.13682,0.8814029,Tap
1,-0.07521293,1.133106,0.03972435,23.16189,1.344641,Tap
1,-0.07420259,1.10264,0.03864765,9.022861,1.525098,Tap
1,-0.07245999,1.090628,0.0417819,-44.91546,0.6267886,Tap
1,-0.07245999,1.090628,0.0417819,-44.91546,0.6267886,Tap
1,-0.0711467,1.069438,0.04588175,22.71909,1.08117,Tap
1,-0.0711467,1.069438,0.04588175,22.71909,1.08117,Tap
1,-0.06833478,1.039354,0.05897903,28.26898,1.64655,Tap
1,-0.06890209,1.02593,0.06666136,-43.63442,0.7738617,Tap
1,-0.06892078,1.010035,0.07830906,10.57155,0.9852927,Tap
1,-0.06892078,1.010035,0.07830906,10.57155,0.9852927,Tap
1,-0.06902869,0.9762736,0.1044922,57.5479,2.136251,Tap
1,-0.06933624,0.9606239,0.1194434,-52.69761,1.082299,Tap
1,-0.06933624,0.9606239,0.1194434,-52.69761,1.082299,Tap
1,-0.06840876,0.9309019,0.1456394,44.95839,1.981466,Tap
1,-0.07151769,0.9011643,0.1698112,-2.952594,1.922414,Tap
1,-0.07151769,0.9011643,0.1698112,-2.952594,1.922414,Tap
1,-0.06543583,0.8679754,0.2063622,28.2393,2.4872,Tap
1,-0.06336128,0.8544873,0.2234039,-69.77911,1.091618,Tap
1,-0.06261506,0.8489501,0.2315426,-29.90112,0.4935956,Tap
1,-0.06261506,0.8489501,0.2315426,-29.90112,0.4935956,Tap
1,-0.06123164,0.8158766,0.2654352,93.76019,2.368799,Tap
1,-0.06061684,0.8067465,0.2762756,-82.97425,0.7093142,Tap
1,-0.06061684,0.8067465,0.2762756,-82.97425,0.7093142,Tap
1,-0.05386392,0.7806851,0.2950349,46.5674,1.640662,Tap
1,-0.05128241,0.7749907,0.2991242,-63.35607,0.3735408,Tap
1,-0.05128241,0.7749907,0.2991242,-63.35607,0.3735408,Tap
1,-0.04921744,0.7516897,0.3046503,41.41358,1.201812,Tap
1,-0.04907023,0.7466873,0.3060298,-47.11264,0.2595596,Tap
1,-0.04907023,0.7466873,0.3060298,-47.11264,0.2595596,Tap
1,-0.05160467,0.7365218,0.3118644,17.00141,0.5995877,Tap
1,-0.0526455,0.7356043,0.3150482,-21.29676,0.1736525,Tap
1,-0.05376849,0.7373186,0.3171844,-1.281796,0.1480166,Tap
1,-0.05491641,0.7393919,0.3190532,0.144086,0.1508984,Tap
1,-0.05491641,0.7393919,0.3190532,0.144086,0.1508984,Tap
1,-0.05552536,0.7409347,0.3215275,-0.09783208,0.1489417,Tap
1,-0.05552536,0.7409347,0.3215275,-0.09783208,0.1489417,Tap
1,-0.05417306,0.740636,0.3263459,5.086694,0.2506756,Tap
1,-0.05082136,0.7358189,0.3344688,12.51865,0.5010487,Tap
1,-0.05082136,0.7358189,0.3344688,12.51865,0.5010487,Tap
1,-0.0486472,0.7309874,0.3434958,1.11495,0.5233477,Tap
1,-0.04802045,0.728865,0.3475785,-14.55767,0.2321943,Tap
1,-0.04802045,0.728865,0.3475785,-14.55767,0.2321943,Tap
1,-0.05094223,0.7272879,0.3514714,1.181605,0.2558264,Tap
1,-0.05166566,0.7265367,0.3534112,-7.285432,0.1101178,Tap
1,-0.05242167,0.7253832,0.3549728,-0.2971824,0.1041741,Tap
1,-0.05242167,0.7253832,0.3549728,-0.2971824,0.1041741,Tap
2,-0.05347538,0.7192881,0.3606372,15.75935,0.4193612,Tap
2,-0.05412112,0.7178473,0.3622398,0,0,Tap
2,-0.06284542,0.7099909,0.3700924,35.31099,0.7062199,Tap
2,-0.06284542,0.7099909,0.3700924,35.31099,0.7062199,Tap
2,-0.05774918,0.7004135,0.3696284,-8.164003,0.5429398,Tap
