Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,94.5,S2,0,1.199719,48.77847, ,0
1,94.52,S2,0.02,0.8774937,-16.11126, ,0
1,94.54,S2,0.04,1.116135,11.93208,B,0
1,94.56,S2,0.06,1.018694,-4.872042,C,0.02
1,94.57999,S2,0.08,0.1323879,-44.31533,B,0
1,94.6,S2,0.09999999,0.3033716,8.549187,B,0.02
1,94.62,S2,0.12,0.232557,-3.54073,C,0.04
1,94.64,S2,0.14,0.5426046,15.50238,B,0
1,94.66,S2,0.16,0.2197375,-16.14335,C,0.02
1,94.68,S2,0.18,0.4747455,12.7504,B,0
1,94.7,S2,0.2,0.05517687,-20.97843,C,0.02
1,94.72,S2,0.22,0.07073348,0.7778308,B,0
1,94.74,S2,0.24,0.01644893,-2.714228,B,0.02
1,94.75999,S2,0.26,0.04702584,1.528846,B,0.04
2,95.5,S2,0,2.463169,105.0117, ,0.06
2,95.52,S2,0.02,0.4807234,-99.12228, ,0.06
2,95.54,S2,0.04,0.3571238,-6.179978,B,0
2,95.56,S2,0.06,0.2763841,-4.036984,C,0.02
2,95.57999,S2,0.08,0.03959658,-11.83938,B,0
2,95.6,S2,0.09999999,0.05128364,0.584353,B,0.02
2,95.62,S2,0.12,0.04168376,-0.479994,B,0.04
3,96.32,S2,0,2.14746,86.39595, ,0.06
3,96.34,S2,0.02,0.4673171,-84.00717, ,0.06
3,96.36,S2,0.04,0.3413487,-6.298423,B,0
3,96.38,S2,0.06,0.03193078,-15.4709,C,0.02
3,96.4,S2,0.08,0.01861335,-0.6658713,B,0
3,96.42,S2,0.09999999,0.06823156,2.480911,B,0.02
3,96.43999,S2,0.12,0.1139368,2.285263,B,0.04
4,97.12,S2,0,0.9325327,32.07957, ,0.06
4,97.14,S2,0.02,0.8232706,-5.463103, ,0.06
4,97.16,S2,0.04,0.1229241,-35.01733,B,0
4,97.18,S2,0.06,0.5080957,19.25858,B,0.02
4,97.2,S2,0.08,0.07101065,-21.85425,C,0.04
4,97.22,S2,0.09999999,0.1188841,2.393671,B,0
4,97.24,S2,0.12,0.04322213,-3.783097,B,0.02
4,97.25999,S2,0.14,0.02978897,-0.6716579,B,0.04
5,97.88,S2,0,0.3600955,-36.53538, ,0.06
5,97.9,S2,0.02,0.4794252,5.966488,B,0
5,97.92,S2,0.04,0.8074943,16.40346,C,0.02
5,97.93999,S2,0.06,0.5547135,-12.63904,C,0.02
5,97.96,S2,0.08,0.3062869,-12.42133,B,0
5,97.98,S2,0.09999999,0.06203951,-12.21237,C,0.02
5,98,S2,0.12,0.3296302,13.37953,B,0
5,98.02,S2,0.14,0.04033615,-14.4647,C,0.02
5,98.04,S2,0.16,0.07863519,1.914952,B,0
5,98.06,S2,0.18,0.0487445,-1.494535,B,0.02
5,98.07999,S2,0.2,0.05372871,0.2492107,B,0.04
6,98.84,S2,0,0.6493574,-62.69564, ,0.06
6,98.86,S2,0.02,1.193088,27.18653,B,0
6,98.88,S2,0.04,0.2978758,-44.76061,C,0.02
6,98.9,S2,0.06,0.1633548,-6.726049,B,0
6,98.92,S2,0.08,0.07485968,-4.424756,B,0.02
6,98.93999,S2,0.09999999,0.1489318,3.703608,B,0.04
7,99.72,S2,0,0.5772426,4.820622, ,0.06
