Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.000576498,1.332792,0.5227332,-0.302165,0.07779448,magicTap,1,4,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01113281,1.240299,0.5216866
1,-0.0004382674,1.332995,0.5221796,-2.375716,0.03028017,magicTap,1,4,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,-1.514009,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02539011,1.154468,-0.001004696,-0.1717333,0.005666733,0.007264265,0.01131203,1.240477,0.5214734
1,-0.0004382674,1.332995,0.5221796,0,0,magicTap,4,-1,-0.02097425,1.154129,-0.005705357,-0.1711357,0.005974873,0.001298327,0.01131203,1.240477,0.5214734
1,0.01352094,1.333242,0.4991126,67.40767,1.348153,magicTap,4,-1,-0.02097425,1.154129,-0.005705357,-0.1711357,0.005974873,0.001298327,0.02617681,1.240403,0.5012207
1,0.01352094,1.333242,0.4991126,-67.40767,0,magicTap,4,-1,-0.02097425,1.154129,-0.005705357,-0.1711357,0.005974873,0.001298327,0.02617681,1.240403,0.5012207
1,0.01352094,1.333242,0.4991126,0,0,magicTap,4,-1,-0.01884962,1.15433,-0.008165836,-0.1716978,0.00703413,0.0006251127,0.02617681,1.240403,0.5012207
1,0.01131622,1.339625,0.4999814,17.02188,0.3404375,magicTap,4,-1,-0.01859787,1.154125,-0.008531094,-0.1730917,0.007209907,-0.0002795283,0.02415057,1.246623,0.5044775
1,0.01434628,1.340832,0.4953585,-2.878109,0.2828753,magicTap,4,-1,-0.01770411,1.153981,-0.009480953,-0.1744398,0.007037577,-0.001065995,0.02746095,1.248112,0.5003128
1,0.01434772,1.340832,0.4953513,-14.12552,0.0003649599,magicTap,4,-1,-0.01717637,1.15431,-0.009795189,-0.1752582,0.006127761,-0.0008956771,0.02746381,1.248113,0.5003066
1,0.01615456,1.340804,0.4899154,14.30283,0.2864216,magicTap,3,-1,-0.01681502,1.154394,-0.01023865,-0.1754191,0.005819704,-0.001244954,0.03141455,1.248407,0.495131
1,0.016156,1.340804,0.4899096,-14.30628,0.0002959148,magicTap,3,-1,-0.01643572,1.154296,-0.01052141,-0.175099,0.005702435,-0.001746503,0.03141799,1.248407,0.4951253
1,0.0162886,1.340568,0.4886289,3.257704,0.06545,magicTap,3,-1,-0.01565423,1.153928,-0.01089239,-0.1743638,0.005500545,-0.002398768,0.03217601,1.248356,0.493793
1,0.01900018,1.339974,0.4868593,4.957156,0.1645931,magicTap,3,-1,-0.01573559,1.153834,-0.01077366,-0.1738383,0.005653601,-0.002613125,0.035622,1.247985,0.4914474
1,0.01950046,1.340553,0.4867563,-6.300749,0.03857813,magicTap,3,-1,-0.01501574,1.153423,-0.0111742,-0.1716273,0.005849895,-0.003254505,0.03638741,1.248513,0.4913268
1,0.01956036,1.340595,0.4865203,-1.310838,0.01236137,magicTap,3,-1,-0.01465628,1.153105,-0.01133966,-0.1699238,0.006207732,-0.003683617,0.03669165,1.24857,0.4911995
1,0.02014294,1.340759,0.4866548,0.931809,0.03099755,magicTap,3,-1,-0.01399951,1.152075,-0.01149988,-0.1649065,0.007015064,-0.00456079,0.03726699,1.248665,0.4913268
