Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.2982251,1.083804,0.5133877,3.579975,0.117474,magicTap,1,0,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2845279,1.011865,0.4893918
1,0.299353,1.083876,0.5130715,-2.939625,0.05868145,magicTap,1,0,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,-2.934073,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003471769,1.149355,0.04810238,-0.1572877,0.1769739,0.0519904,0.2857707,1.011423,0.4898043
1,0.299353,1.083876,0.5130715,0,0,magicTap,4,-1,0.003150973,1.151746,0.05078602,-0.1631254,0.171397,0.05209123,0.2857707,1.011423,0.4898043
1,0.2817602,1.09648,0.5134234,54.11233,1.082247,magicTap,3,-1,0.003150973,1.151746,0.05078602,-0.1631254,0.171397,0.05209123,0.2750689,1.021822,0.4931507
1,0.2817602,1.09648,0.5134234,-54.11233,0,magicTap,3,-1,0.002838977,1.152563,0.05135822,-0.1656802,0.1693695,0.05266204,0.2750689,1.021822,0.4931507
1,0.2826541,1.098325,0.5126643,5.46571,0.1093142,magicTap,4,-1,0.00199654,1.153509,0.05189943,-0.1695694,0.1657114,0.05335867,0.2747253,1.023077,0.4940753
1,0.2818745,1.099299,0.515058,1.282528,0.1349648,magicTap,4,-1,0.001675699,1.153696,0.0518899,-0.1712862,0.1646514,0.0534392,0.274566,1.021925,0.4971724
1,0.2810896,1.099651,0.514822,-4.519065,0.04458347,magicTap,4,-1,0.001091279,1.154707,0.05212831,-0.1752352,0.1617368,0.05369814,0.2738109,1.022388,0.4969521
1,0.2804254,1.100006,0.5145836,-0.2540009,0.03950345,magicTap,4,-1,-0.0001401044,1.157626,0.05307674,-0.1906055,0.1540309,0.05242069,0.2731884,1.022839,0.4967313
1,0.28024,1.099833,0.5147533,-1.211944,0.01526457,magicTap,4,-1,-0.001023561,1.159174,0.05357409,-0.2025172,0.1493325,0.04993434,0.2728032,1.02282,0.4967151
1,0.2800093,1.099653,0.5149446,0.1100379,0.01746533,magicTap,4,-1,-0.002408672,1.163115,0.05428839,-0.2266845,0.1389872,0.04455471,0.2723869,1.022786,0.4967322
1,0.2805333,1.099137,0.5166197,3.700305,0.09147143,magicTap,4,-1,-0.002743095,1.163015,0.05426693,-0.2315171,0.1385157,0.04128833,0.2724375,1.022611,0.4980273
1,0.2806613,1.099195,0.5166745,-4.196968,0.007532063,magicTap,4,-1,-0.003431209,1.164428,0.05448484,-0.2442848,0.1331688,0.03775112,0.2721286,1.022821,0.4981885
1,0.2807405,1.099248,0.5167379,-0.09006763,0.005730711,magicTap,4,-1,-0.005034655,1.167107,0.05446672,-0.2685551,0.122734,0.03092807,0.2717782,1.023039,0.4983563
1,0.2809526,1.098794,0.5186629,4.686153,0.09945378,magicTap,4,-1,-0.006013387,1.16913,0.05405998,-0.278877,0.1174802,0.02762911,0.2717842,1.022968,0.4999676
1,0.2814747,1.098996,0.5197067,-2.011586,0.05922206,magicTap,4,-1,-0.008004247,1.170474,0.05362368,-0.2977363,0.1055991,0.0224631,0.2721654,1.023006,0.5012975
1,0.2818869,1.099,0.5206132,-0.471622,0.04978962,magicTap,4,-1,-0.009354632,1.171294,0.05300474,-0.3038857,0.09977145,0.01884784,0.2727854,1.02291,0.5027285
1,0.2810302,1.099089,0.5206275,-0.3358701,0.04307222,magicTap,4,-1,-0.01056166,1.171953,0.05236816,-0.3086335,0.09340356,0.01640669,0.2723371,1.022714,0.5030951
1,0.281891,1.098344,0.5215263,1.472696,0.07252613,magicTap,4,-1,-0.01312072,1.172567,0.0516305,-0.3166872,0.08113001,0.01131261,0.2728922,1.021934,0.5043836
1,0.2780458,1.097683,0.5219722,6.190986,0.1963459,magicTap,4,-1,-0.01472577,1.172785,0.05120325,-0.3202659,0.07576146,0.009288713,0.2697642,1.021264,0.5053768
