Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,196.74,S4,0,0.6284781,21.65744, ,0
1,196.76,S4,0.02,0.1262252,-25.11265, ,0
1,196.78,S4,0.04,0.1157835,-0.5220834,B,0
1,196.8,S4,0.06,0.2185111,5.136382,C,0.02
1,196.82,S4,0.08,0.08885305,-6.482903,C,0.02
1,196.84,S4,0.09999999,0.0478593,-2.049688,C,0.02
1,196.86,S4,0.12,0.06639105,0.9265876,C,0.02
1,196.88,S4,0.14,0.1416818,3.764539,C,0.02
1,196.9,S4,0.16,0.07684734,-3.241724,C,0.02
1,196.92,S4,0.18,0.04165134,-1.7598,C,0.02
1,196.94,S4,0.2,0.03698103,-0.2335155,C,0.02
1,196.96,S4,0.22,0.05821697,1.061797,C,0.02
1,196.98,S4,0.24,0.1133751,2.757905,C,0.02
1,197,S4,0.26,0.06124818,-2.606345,C,0.02
1,197.02,S4,0.28,0.07814577,0.8448799,C,0.02
1,197.04,S4,0.3,0.03789906,-2.012336,C,0.02
1,197.06,S4,0.32,0.05538781,0.8744376,C,0.02
1,197.08,S4,0.34,0.02975764,-1.281508,C,0.02
1,197.1,S4,0.36,0.06681628,1.852932,C,0.02
1,197.12,S4,0.38,0.04143804,-1.268912,C,0.02
1,197.14,S4,0.4,0.03747076,-0.1983639,C,0.02
1,197.16,S4,0.42,0.072677,1.760312,C,0.02
1,197.18,S4,0.4400001,0.0121021,-3.028745,C,0.02
1,197.2,S4,0.4600001,0.04976621,1.883206,C,0.02
1,197.22,S4,0.4800001,0.04044694,-0.4659634,C,0.02
1,197.24,S4,0.5000001,0.0429852,0.1269128,C,0.02
1,197.26,S4,0.52,0.0218105,-1.058735,C,0.02
1,197.28,S4,0.54,0.02983563,0.4012562,C,0.02
1,197.3,S4,0.56,0.02947372,-0.01809541,C,0.02
1,197.32,S4,0.58,0.04478836,0.7657321,C,0.02
1,197.34,S4,0.6,0.0509009,0.3056267,C,0.02
1,197.36,S4,0.6199999,0.02489484,-1.300303,C,0.02
1,197.38,S4,0.6399999,0.02857013,0.1837643,C,0.02
1,197.4,S4,0.6599999,0.0137195,-0.7425315,C,0.02
1,197.42,S4,0.6799999,0.06066567,2.347308,C,0.02
1,197.44,S4,0.6999999,0.02525275,-1.770646,C,0.02
1,197.46,S4,0.7199998,0.02625042,0.0498835,C,0.02
1,197.48,S4,0.7399998,0.03959858,0.6674079,C,0.02
1,197.5,S4,0.7599998,0.01611923,-1.173967,C,0.02
1,197.52,S4,0.7799998,0.03038888,0.7134824,C,0.02
1,197.54,S4,0.7999998,0.01410934,-0.8139769,C,0.02
1,197.56,S4,0.8199998,0.02549049,0.5690574,C,0.02
1,197.58,S4,0.8399997,0.0150205,-0.5234996,C,0.02
1,197.6,S4,0.8599997,0.04726528,1.612239,C,0.02
1,197.62,S4,0.8799997,0.02970725,-0.8779016,C,0.02
1,197.64,S4,0.8999997,0.02726279,-0.1222229,C,0.02
1,197.66,S4,0.9199997,0.06393141,1.833431,C,0.02
1,197.68,S4,0.9399996,0.01845227,-2.273957,C,0.02
1,197.7,S4,0.9599996,0.03976882,1.065827,C,0.02
