Case,X,Y,Z,a,v,modeSelected
46,-0.507659,1.335945,0.5519166,-1.160802,0.03075206,longPress
46,-0.5074457,1.335849,0.5518208,0,0,longPress
46,-0.5055419,1.331996,0.5486689,13.32323,0.2664646,longPress
46,-0.5059939,1.330703,0.549614,-9.161621,0.08323219,longPress
46,-0.5044453,1.330552,0.5473175,2.773231,0.1386968,longPress
46,-0.5043409,1.330091,0.5476413,-5.502593,0.02864496,longPress
46,-0.5043409,1.330091,0.5476413,-5.502593,0.02864496,longPress
46,-0.5042029,1.330047,0.5477929,-0.9080628,0.0104837,longPress
46,-0.5042032,1.330046,0.5477901,-0.5161538,0.0001606287,longPress
46,-0.5042032,1.330046,0.5477901,-0.5161538,0.0001606287,longPress
46,-0.5044912,1.329243,0.548182,2.338716,0.04693494,longPress
46,-0.5049226,1.329325,0.5488157,-0.4192518,0.03854991,longPress
46,-0.5052451,1.329,0.5485001,-0.5371137,0.02780763,longPress
46,-0.5052451,1.329,0.5485001,-0.5371137,0.02780763,longPress
46,-0.505513,1.329153,0.5479841,0.1129289,0.03006621,longPress
46,-0.5057369,1.328717,0.5475941,0.06370405,0.03134029,longPress
46,-0.5057369,1.328717,0.5475941,0.06370405,0.03134029,longPress
46,-0.5060297,1.328185,0.5479279,0.1653774,0.03464784,longPress
46,-0.5064359,1.327823,0.5478258,-0.3482729,0.02768238,longPress
46,-0.5069039,1.327244,0.5482097,0.7097483,0.04187735,longPress
46,-0.5069039,1.327244,0.5482097,0.7097483,0.04187735,longPress
46,-0.5076009,1.326333,0.5490446,1.452647,0.07093029,longPress
46,-0.5076376,1.326142,0.5496302,-2.004011,0.03085006,longPress
46,-0.5076376,1.326142,0.5496302,-2.004011,0.03085006,longPress
46,-0.5074695,1.32567,0.5495558,-0.2752405,0.02534525,longPress
46,-0.5073316,1.325777,0.5494461,-0.7518069,0.01030911,longPress
46,-0.5073316,1.325777,0.5494461,-0.7518069,0.01030911,longPress
46,-0.5073419,1.325938,0.549468,-0.1077122,0.008154867,longPress
46,-0.5072947,1.326118,0.5497375,0.4111733,0.01637833,longPress
46,-0.5069,1.326226,0.549511,0.3500232,0.0233788,longPress
46,-0.5069,1.326226,0.549511,0.3500232,0.0233788,longPress
46,-0.5058007,1.326458,0.5491328,1.7948,0.05927479,longPress
46,-0.5051516,1.326769,0.5490222,-1.142699,0.03642081,longPress
46,-0.5051516,1.326769,0.5490222,-1.142699,0.03642081,longPress
46,-0.5024366,1.327035,0.5481744,5.320641,0.1428336,longPress
46,-0.4998209,1.327091,0.5476246,-0.4582494,0.1336686,longPress
46,-0.4998209,1.327091,0.5476246,-0.4582494,0.1336686,longPress
46,-0.4949314,1.325541,0.5456429,7.063585,0.2749403,longPress
46,-0.4919662,1.324565,0.5438266,-4.717814,0.1805841,longPress
46,-0.4919662,1.324565,0.5438266,-4.717814,0.1805841,longPress
46,-0.4832335,1.320608,0.5383544,18.56856,0.5519552,longPress
46,-0.4775802,1.317829,0.5356398,-10.44948,0.3429656,longPress
46,-0.4693929,1.313798,0.5293932,10.49909,0.5529475,longPress
46,-0.4693929,1.313798,0.5293932,10.49909,0.5529475,longPress
46,-0.4519079,1.304707,0.5192671,27.74409,1.107829,longPress
46,-0.4406673,1.298723,0.5129948,-19.90348,0.7097596,longPress
46,-0.4406673,1.298723,0.5129948,-19.90348,0.7097596,longPress
46,-0.4102314,1.282129,0.4963889,60.60658,1.921891,longPress
46,-0.3930326,1.273207,0.4907956,-45.67884,1.008314,longPress
46,-0.3930326,1.273207,0.4907956,-45.67884,1.008314,longPress
46,-0.3604936,1.25402,0.486587,44.60518,1.900418,longPress
46,-0.3421755,1.244063,0.4862061,-42.8888,1.042642,longPress
46,-0.3215837,1.235368,0.485218,3.803164,1.118705,longPress
46,-0.3215837,1.235368,0.485218,3.803164,1.118705,longPress
46,-0.2747748,1.216032,0.4889388,71.01994,2.539104,longPress
46,-0.251226,1.207169,0.4974604,-60.54226,1.328259,longPress
46,-0.251226,1.207169,0.4974604,-60.54226,1.328259,longPress
46,-0.2054486,1.189794,0.5091844,59.45701,2.517399,longPress
46,-0.1813517,1.180206,0.5195508,-56.04655,1.396468,longPress
46,-0.1813517,1.180206,0.5195508,-56.04655,1.396468,longPress
46,-0.130381,1.155121,0.5389252,80.23117,3.001091,longPress
46,-0.1060057,1.14114,0.5517435,-72.83926,1.544306,longPress
46,-0.08235635,1.127849,0.5629315,-3.853315,1.46724,longPress
46,-0.08235635,1.127849,0.5629315,-3.853315,1.46724,longPress
46,-0.03427053,1.098201,0.5792909,73.66833,2.940607,longPress
46,-0.009810686,1.083304,0.586381,-73.27101,1.475187,longPress
46,-0.009810686,1.083304,0.586381,-73.27101,1.475187,longPress
46,0.032545,1.053954,0.5935259,56.30041,2.601195,longPress
46,0.05263668,1.039947,0.5952916,-68.66984,1.227798,longPress
46,0.05263668,1.039947,0.5952916,-68.66984,1.227798,longPress
46,0.09055571,1.011208,0.6010985,58.44042,2.396606,longPress
46,0.1066058,0.9983971,0.6033988,-68.16971,1.033212,longPress
46,0.1173837,0.9877359,0.6016016,-13.4954,0.7633044,longPress
46,0.1173837,0.9877359,0.6016016,-13.4954,0.7633044,longPress
46,0.1386747,0.9671096,0.6022243,35.96055,1.482515,longPress
46,0.1466356,0.955753,0.6030045,-39.39861,0.6945431,longPress
46,0.1466356,0.955753,0.6030045,-39.39861,0.6945431,longPress
46,0.1567998,0.9360799,0.6037793,20.66601,1.107863,longPress
46,0.1596088,0.9299992,0.6026587,-38.41522,0.339559,longPress
46,0.1596088,0.9299992,0.6026587,-38.41522,0.339559,longPress
46,0.1610385,0.9198977,0.5997543,9.540921,0.5303774,longPress
46,0.1629869,0.9142874,0.601368,-11.133,0.3077175,longPress
46,0.1629869,0.9142874,0.601368,-11.133,0.3077175,longPress
46,0.162763,0.9045013,0.6040397,9.980859,0.5073346,longPress
46,0.1630511,0.9005827,0.6061783,-14.1829,0.2236767,longPress
46,0.1622349,0.8991512,0.6089668,-3.086261,0.1619515,longPress
46,0.1622349,0.8991512,0.6089668,-3.086261,0.1619515,longPress
46,0.1624484,0.8949525,0.6122742,5.275303,0.2674576,longPress
46,0.162418,0.8951499,0.6140761,-8.840353,0.09065052,longPress
46,0.162418,0.8951499,0.6140761,-8.840353,0.09065052,longPress
46,0.1603111,0.8978086,0.6181068,8.637872,0.2634079,longPress
46,0.158124,0.9014838,0.6186109,-2.404358,0.2153208,longPress
46,0.158124,0.9014838,0.6186109,-2.404358,0.2153208,longPress
46,0.1540712,0.9067862,0.6193767,6.028035,0.3358815,longPress
46,0.1528094,0.9096036,0.6199832,-8.928865,0.1573042,longPress
46,0.1528094,0.9096036,0.6199832,-8.928865,0.1573042,longPress
46,0.1511718,0.9141665,0.6201954,4.26611,0.2426264,longPress
46,0.1518142,0.9162618,0.6209035,-6.373562,0.1151551,longPress
46,0.1523141,0.9180439,0.621645,-0.7730089,0.09969495,longPress
46,0.1523141,0.9180439,0.621645,-0.7730089,0.09969495,longPress
46,0.1552378,0.9219769,0.62254,7.469671,0.2490884,longPress
46,0.1567036,0.9232305,0.6231503,-7.396811,0.1011522,longPress
46,0.1567036,0.9232305,0.6231503,-7.396811,0.1011522,longPress
46,0.1592041,0.9249507,0.623632,2.624795,0.1536481,longPress
46,0.1603452,0.9255095,0.6239738,-4.393074,0.06578659,longPress
46,0.1603452,0.9255095,0.6239738,-4.393074,0.06578659,longPress
46,0.1634772,0.9262184,0.6253562,5.451126,0.1748091,longPress
46,0.1648789,0.9260454,0.6255031,-5.190622,0.07099666,longPress
46,0.1663269,0.9268289,0.6252899,0.6005924,0.08300851,longPress
46,0.1663269,0.9268289,0.6252899,0.6005924,0.08300851,longPress
