Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.001279488,0.7553668,0.5279231,-2.365492,0.1344255,pinch,1,12,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.00365831,0.7665879,0.5104733
1,-5.662814E-05,0.7549921,0.5269065,-2.420767,0.08601014,pinch,1,12,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,-4.300507,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.04033199,1.15709,-0.05553055,0.08528564,-0.002856306,-0.02288288,-0.003309716,0.7654375,0.5107231
1,-5.662814E-05,0.7549921,0.5269065,0,0,pinch,4,-1,-0.03984407,1.156809,-0.05494022,0.08644,-0.002545247,-0.02347868,-0.003309716,0.7654375,0.5107231
1,0.003459468,0.7518485,0.5323343,17.9769,0.3595379,pinch,4,-1,-0.03984407,1.156809,-0.05494022,0.08644,-0.002545247,-0.02347868,4.263222E-05,0.7619283,0.5165415
1,0.003459468,0.7518485,0.5323343,-17.9769,0,pinch,4,-1,-0.03984407,1.156809,-0.05494022,0.08644,-0.002545247,-0.02347868,4.263222E-05,0.7619283,0.5165415
1,0.003459468,0.7518485,0.5323343,0,0,pinch,4,-1,-0.039581,1.156726,-0.05474424,0.0864757,-0.002485447,-0.02395571,4.263222E-05,0.7619283,0.5165415
1,0.001940027,0.7487053,0.5276194,14.6669,0.2933381,pinch,4,-1,-0.03943516,1.156748,-0.05472088,0.08655392,-0.002061107,-0.02417848,-0.000755094,0.7600482,0.5162816
1,0.002548877,0.7486928,0.5241022,-5.743197,0.1784741,pinch,4,-1,-0.03921441,1.156705,-0.05487823,0.08697825,-0.001827878,-0.02411318,0.0003778078,0.761618,0.5133729
1,0.002446529,0.7502021,0.5240397,-5.138695,0.07570024,pinch,4,-1,-0.03912436,1.156667,-0.05493593,0.08722943,-0.001930629,-0.02423903,0.0002483912,0.7624749,0.5131726
1,0.002549462,0.7500214,0.5239582,-3.226652,0.0111672,pinch,4,-1,-0.03906688,1.156802,-0.05489016,0.08691424,-0.002022927,-0.02484737,0.0005461499,0.7623212,0.5133853
1,0.002896708,0.7499081,0.5242581,0.6231724,0.02363065,pinch,4,-1,-0.03902078,1.156905,-0.05489016,0.08631571,-0.002320855,-0.02496247,0.0007082336,0.7623188,0.5136256
1,0.002747171,0.7499638,0.5242996,-0.7693623,0.008243407,pinch,4,-1,-0.03900708,1.157042,-0.05492163,0.08573493,-0.002451573,-0.02474018,0.0006225407,0.7623647,0.5136766
1,0.002781905,0.7494875,0.524477,0.8614411,0.02547223,pinch,4,-1,-0.03930343,1.157558,-0.0550437,0.08418227,-0.003703766,-0.02428967,0.0007624626,0.7622225,0.5142488
1,0.003708657,0.7471471,0.5254669,5.48849,0.135242,pinch,4,-1,-0.03961719,1.158215,-0.05513096,0.08148764,-0.005005084,-0.02435301,0.001614828,0.759812,0.515276
1,0.003708657,0.7471471,0.5254669,-6.762101,0,pinch,4,-1,-0.04145287,1.163419,-0.05525923,0.06908519,-0.009304968,-0.02382884,0.001614828,0.759812,0.515276
1,0.004356712,0.7450479,0.5265923,6.17116,0.1234232,pinch,4,-1,-0.04234812,1.166099,-0.05525541,0.05955072,-0.01243056,-0.02379137,0.002277792,0.7576126,0.5165119
1,0.005542848,0.7438189,0.5269384,-1.814393,0.08713535,pinch,4,-1,-0.04301516,1.167074,-0.05516005,0.05271983,-0.01455576,-0.02508657,0.003258388,0.7565495,0.5169735
1,0.004972082,0.7460652,0.5265923,1.501616,0.1171677,pinch,4,-1,-0.0451889,1.17191,-0.0553956,0.03505649,-0.02076191,-0.02662533,0.002221774,0.7585104,0.5157695
1,0.004278876,0.7460849,0.5258546,-3.327232,0.05062302,pinch,4,-1,-0.04852831,1.177445,-0.0559926,0.01226006,-0.02982256,-0.02995233,0.001699314,0.7586482,0.5152907
