Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,271.38,S7,0,0.8021209,12.7459, ,0
1,271.4,S7,0.02,1.261888,22.98837, ,0
1,271.42,S7,0.04,0.4396974,-41.10954, ,0
1,271.44,S7,0.06,0.5845931,7.244787,B,0
1,271.46,S7,0.08,0.2330144,-17.57893,C,0.02
1,271.48,S7,0.09999999,0.1182113,-5.740156,B,0
1,271.5,S7,0.12,0.101032,-0.8589678,B,0.02
1,271.52,S7,0.14,0.1657982,3.238313,B,0.04
2,272.26,S7,0,0.7300457,23.68163, ,0.06
2,272.28,S7,0.02,0.3163982,-20.68237, ,0.06
2,272.3,S7,0.04,0.5856014,13.46016,B,0
2,272.32,S7,0.06,0.177231,-20.41852,C,0.02
2,272.34,S7,0.08,0.2768207,4.979482,B,0
2,272.36,S7,0.09999999,0.3985918,6.088558,B,0.02
2,272.38,S7,0.12,0.05710239,-17.07447,C,0.04
2,272.4,S7,0.14,0.1524862,4.769191,B,0
2,272.42,S7,0.16,0.1692376,0.8375712,B,0.02
2,272.44,S7,0.18,0.3912449,11.10036,B,0.04
3,273.1,S7,0,0.8484878,25.91847, ,0.06
3,273.12,S7,0.02,0.5872854,-13.06012, ,0.06
3,273.14,S7,0.04,0.23593,-17.56777,B,0
3,273.16,S7,0.06,0.7112668,23.76684,B,0.02
3,273.18,S7,0.08,0.1867592,-26.22538,C,0.04
3,273.2,S7,0.09999999,0.1833579,-0.1700692,B,0
3,273.22,S7,0.12,0.1648422,-0.9257846,B,0.02
3,273.24,S7,0.14,0.05916468,-5.283875,B,0.04
4,273.82,S7,0,0.4786156,2.376947, ,0.06
4,273.84,S7,0.02,1.13712,32.92522, ,0.06
4,273.86,S7,0.04,0.2570885,-44.00157, ,0.06
4,273.88,S7,0.06,0.2146782,-2.120519,B,0
4,273.9,S7,0.08,0.2256789,0.5500346,B,0.02
4,273.92,S7,0.09999999,0.02091528,-10.23818,B,0.04
5,274.66,S7,0,0.349555,10.68029, ,0.06
5,274.68,S7,0.02,0.1731464,-8.820428, ,0.06
5,274.7,S7,0.04,0.1089975,-3.207446,B,0
5,274.72,S7,0.06,0.190867,4.093477,B,0.02
5,274.74,S7,0.08,0.06227143,-6.42978,B,0.04
6,275.38,S7,0,0.1697338,0.4616417, ,0.06
6,275.4,S7,0.02,0.4499882,14.01272, ,0.06
6,275.42,S7,0.04,0.1702794,-13.98544, ,0.06
6,275.44,S7,0.06,0.2786267,5.417364,B,0
6,275.46,S7,0.08,0.08826753,-9.517958,B,0.02
6,275.48,S7,0.09999999,0.2328282,7.228036,B,0.04
7,276.08,S7,0,0.3364227,5.087402, ,0.06
7,276.1,S7,0.02,0.7356164,19.95968, ,0.06
7,276.12,S7,0.04,0.5466081,-9.450415, ,0.06
7,276.14,S7,0.06,0.1843513,-18.11284,B,0
7,276.16,S7,0.08,0.1972281,0.6438397,B,0.02
7,276.18,S7,0.09999999,0.03183211,-8.269798,B,0.04
8,276.72,S7,0,0.7086642,28.19335, ,0.06
8,276.74,S7,0.02,0.4797758,-11.44442, ,0.06
8,276.76,S7,0.04,0.7418129,13.10186,B,0
8,276.78,S7,0.06,0.2839615,-22.89257,C,0.02
8,276.8,S7,0.08,0.5075639,11.18012,B,0
8,276.82,S7,0.09999999,0.2186431,-14.44604,C,0.02
8,276.84,S7,0.12,0.1430784,-3.778239,B,0
8,276.86,S7,0.14,0.111175,-1.595167,B,0.02
8,276.88,S7,0.16,0.1770222,3.292359,B,0.04
9,277.48,S7,0,0.08432386,3.157478, ,0.06
9,277.5,S7,0.02,0.06007821,-1.212283, ,0.06
9,277.52,S7,0.04,0.04850119,-0.5788511, ,0.06
9,277.54,S7,0.06,0.1009631,2.623096, ,0.06
9,277.56,S7,0.08,0.05440445,-2.327933, ,0.06
9,277.58,S7,0.09999999,0.1817206,6.365806, ,0.06
9,277.6,S7,0.12,0.2986795,5.847949, ,0.06
9,277.62,S7,0.14,0.2434203,-2.762961, ,0.06
9,277.64,S7,0.16,0.2403584,-0.153093, ,0.06
9,277.66,S7,0.18,0.2437424,0.169199, ,0.06
9,277.68,S7,0.2,0.4139695,8.511352, ,0.06
9,277.7,S7,0.22,0.1111228,-15.14233, ,0.06
9,277.72,S7,0.24,0.309823,9.935012,B,0
9,277.74,S7,0.26,0.09499622,-10.74134,B,0.02
9,277.76,S7,0.28,0.0798657,-0.756526,B,0.04
10,279.58,S7,0,0.2549463,5.476054, ,0.06
10,279.6,S7,0.02,0.4431097,9.408172, ,0.06
10,279.62,S7,0.04,0.5419739,4.943213, ,0.06
10,279.64,S7,0.06,0.1689807,-18.64967, ,0.06
10,279.66,S7,0.08,0.214415,2.271719,B,0
10,279.68,S7,0.09999999,0.1302897,-4.206268,B,0.02
10,279.7,S7,0.12,0.1295638,-0.03629252,B,0.04
11,479.94,S7,0,0.4708704,3.584361, ,0.06
11,479.96,S7,0.02,0.7272516,12.81906, ,0.06
11,479.98,S7,0.04,0.1795988,-27.38264, ,0.06
11,480,S7,0.06,0.04279929,-6.839974,B,0
11,480.02,S7,0.08,0.07564588,1.642329,B,0.02
11,480.04,S7,0.09999999,0.04046775,-1.758907,B,0.04
12,480.6,S7,0,0.9590988,40.58372, ,0.06
12,480.62,S7,0.02,0.3549578,-30.20705, ,0.06
12,480.64,S7,0.04,0.2433744,-5.579171,B,0
12,480.66,S7,0.06,0.4886626,12.26441,B,0.02
12,480.68,S7,0.08,0.2519464,-11.83581,C,0.04
12,480.7,S7,0.09999999,0.1488022,-5.157208,B,0
12,480.72,S7,0.12,0.04804948,-5.037638,B,0.02
12,480.74,S7,0.14,0.09343226,2.269139,B,0.04
13,481.84,S7,0,0.1493865,6.134776, ,0.06
13,481.86,S7,0.02,0.05957872,-4.490388, ,0.06
13,481.88,S7,0.04,0.1824751,6.144822, ,0.06
13,481.9,S7,0.06,0.09924987,-4.161264, ,0.06
13,481.92,S7,0.08,0.2465807,7.36654, ,0.06
13,481.94,S7,0.09999999,0.3010928,2.725608, ,0.06
13,481.96,S7,0.12,0.2046739,-4.820947, ,0.06
13,481.98,S7,0.14,0.63916,21.7243, ,0.06
13,482,S7,0.16,0.2087313,-21.52143, ,0.06
13,482.02,S7,0.18,0.3929049,9.208682,B,0
13,482.04,S7,0.2,0.1410839,-12.59105,C,0.02
13,482.06,S7,0.22,0.3095588,8.423746,B,0
13,482.08,S7,0.24,0.146154,-8.170238,B,0.02
13,482.1,S7,0.26,0.4040225,12.89342,B,0.04
14,482.78,S7,0,0.1381187,3.037958, ,0.06
14,482.8,S7,0.02,0.1108197,-1.364954, ,0.06
14,482.82,S7,0.04,0.1476379,1.84091, ,0.06
14,482.84,S7,0.06,0.4476931,15.00276, ,0.06
14,482.86,S7,0.08,0,-22.38466, ,0.06
14,482.88,S7,0.09999999,0.165345,8.267249,B,0
14,482.9,S7,0.12,0.1186463,-2.334934,B,0.02
14,482.92,S7,0.14,0.4044828,14.29183,B,0.04
15,483.72,S7,0,0.3250856,6.825367, ,0.06
15,483.74,S7,0.02,0.3644417,1.967801, ,0.06
15,483.76,S7,0.04,0.2248399,-6.980089, ,0.06
15,483.78,S7,0.06,0.2065029,-0.9168484,B,0
15,483.8,S7,0.08,0.4822486,13.78728,B,0.02
15,483.82,S7,0.09999999,0.1795165,-15.13661,C,0.04
15,483.84,S7,0.12,0.7405218,28.05027,B,0
15,483.86,S7,0.14,0.2339327,-25.32946,C,0.02
15,483.88,S7,0.16,0.125425,-5.425386,B,0
15,483.9,S7,0.18,0.08969465,-1.786517,B,0.02
15,483.92,S7,0.2,0.09347892,0.1892135,B,0.04
16,484.58,S7,0,0.1900395,-12.92199, ,0.06
16,484.6,S7,0.02,0.6242637,21.71121,B,0
16,484.62,S7,0.04,0.2405971,-19.18333,C,0.02
