Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,60.08,S2,0,0.6645958,2.992293, ,0
1,60.1,S2,0.02,1.346914,34.11591, ,0
1,60.12,S2,0.04,0.4341854,-45.63644, ,0
1,60.14,S2,0.06,0.8619282,21.38714,B,0
1,60.16,S2,0.08,0.2165962,-32.2666,C,0.02
1,60.18,S2,0.09999999,0.2461864,1.479512,B,0
1,60.2,S2,0.12,0.08624287,-7.997176,C,0.02
1,60.22,S2,0.14,0.09397885,0.3867991,B,0
1,60.24,S2,0.16,0.1736804,3.985075,B,0.02
1,60.26,S2,0.18,0.1367897,-1.844531,C,0.04
1,60.28,S2,0.2,0.08686142,-2.496416,C,0.04
1,60.3,S2,0.22,0.1132969,1.321771,C,0.04
1,60.32,S2,0.24,0.1345924,1.064776,C,0.04
1,60.34,S2,0.26,0.03757314,-4.850962,C,0.04
1,60.36,S2,0.28,0.03716839,-0.02023727,B,0
1,60.38,S2,0.3,0.03899534,0.09134728,B,0.02
1,60.4,S2,0.32,0.02661174,-0.61918,B,0.04
2,61.68,S2,0,0.4485979,17.93586, ,0.06
2,61.7,S2,0.02,0.3465357,-5.103111, ,0.06
2,61.72,S2,0.04,0.3137446,-1.639552,B,0
2,61.74,S2,0.06,0.8533686,26.9812,C,0.02
2,61.76,S2,0.08,0.256396,-29.84863,C,0.02
2,61.78,S2,0.09999999,0.2022739,-2.706105,B,0
2,61.8,S2,0.12,0.05243783,-7.491801,C,0.02
2,61.82,S2,0.14,0.1004027,2.398243,B,0
2,61.84,S2,0.16,0.0494263,-2.54882,B,0.02
2,61.86,S2,0.18,0.2330043,9.178903,B,0.04
3,62.68,S2,0,0.8267449,29.14905, ,0.06
3,62.7,S2,0.02,0.4733842,-17.66804, ,0.06
3,62.72,S2,0.04,0.4085207,-3.243175,B,0
3,62.74,S2,0.06,1.095668,34.35736,C,0.02
3,62.76,S2,0.08,0.320513,-38.75774,C,0.02
3,62.78,S2,0.09999999,0.7127444,19.61157,B,0
3,62.8,S2,0.12,0.3811615,-16.57914,C,0.02
3,62.82,S2,0.14,0.522058,7.044825,B,0
3,62.84,S2,0.16,0.07495055,-22.35537,C,0.02
3,62.86,S2,0.18,0.1401558,3.260261,B,0
3,62.88,S2,0.2,0.04960125,-4.527726,C,0.02
3,62.9,S2,0.22,0.1805379,6.546834,B,0
3,62.92,S2,0.24,0.3950275,10.72448,C,0.02
3,62.94,S2,0.26,0.1629502,-11.60386,C,0.02
3,62.96,S2,0.28,0.287574,6.231189,B,0
3,62.98,S2,0.3,0.2074132,-4.00804,C,0.02
3,63,S2,0.32,0.2009795,-0.3216885,B,0
3,63.02,S2,0.34,0.0415668,-7.970633,C,0.02
3,63.04,S2,0.36,0.03713178,-0.2217511,B,0
3,63.06,S2,0.38,0.09098598,2.69271,B,0.02
3,63.08,S2,0.4,0.0449301,-2.302794,B,0.04
4,63.74,S2,0,1.692142,67.40528, ,0.06
4,63.76,S2,0.02,0.7921636,-44.99894, ,0.06
4,63.78,S2,0.04,0.9611429,8.448968,B,0
4,63.8,S2,0.06,0.3341617,-31.34906,C,0.02
4,63.82,S2,0.08,0.3066052,-1.377825,B,0
4,63.84,S2,0.09999999,0.08409231,-11.12565,C,0.02
4,63.86,S2,0.12,0.1636342,3.977095,B,0
4,63.88,S2,0.14,0.2466668,4.151628,C,0.02
4,63.9,S2,0.16,0.237153,-0.4756883,C,0.02
4,63.92,S2,0.18,0.3386634,5.075518,C,0.02
4,63.94,S2,0.2,0.09506039,-12.18015,C,0.02
4,63.96,S2,0.22,0.1625811,3.376037,B,0
4,63.98,S2,0.24,0.1289963,-1.679241,C,0.02
4,64,S2,0.26,0.0402951,-4.435061,C,0.02
4,64.02,S2,0.28,0.02104403,-0.9625539,B,0
4,64.04,S2,0.3,0.04437968,1.166783,B,0.02
4,64.06,S2,0.32,0.03420221,-0.5088732,B,0.04
5,66.24,S2,0,0.6783589,-74.17605, ,0.06
5,66.26,S2,0.02,0.6135882,-3.238538,B,0
5,66.28,S2,0.04,1.039829,21.31207,C,0.02
5,66.3,S2,0.06,0.399763,-32.00333,C,0.02
5,66.32,S2,0.08,0.8931289,24.6683,B,0
5,66.34,S2,0.09999999,0.224187,-33.44709,C,0.02
5,66.36,S2,0.12,0.4691772,12.24951,B,0
5,66.38,S2,0.14,0.0346647,-21.72562,C,0.02
5,66.4,S2,0.16,0.4374697,20.14025,B,0
5,66.42,S2,0.18,0.213901,-11.17843,C,0.02
5,66.43999,S2,0.2,0.201187,-0.6357007,B,0
5,66.46,S2,0.22,0.2743939,3.660344,C,0.02
5,66.48,S2,0.24,0.1713929,-5.150046,C,0.02
5,66.5,S2,0.26,0.185078,0.6842532,B,0
5,66.52,S2,0.28,0.1689194,-0.807932,C,0.02
5,66.54,S2,0.3,0.2508643,4.097247,C,0.02
5,66.56,S2,0.32,0.1112661,-6.979908,C,0.02
5,66.58,S2,0.34,0.3819406,13.53372,B,0
5,66.6,S2,0.36,0.1805473,-10.06967,C,0.02
5,66.62,S2,0.38,0.09541241,-4.256746,B,0
5,66.64,S2,0.4,0.1624406,3.351412,B,0.02
5,66.66,S2,0.42,0.06699564,-4.77225,C,0.04
5,66.68,S2,0.4400001,0.186242,5.962319,B,0
5,66.7,S2,0.4600001,0.1242762,-3.098294,C,0.02
5,66.72,S2,0.4800001,0.3072888,9.150634,C,0.02
5,66.74,S2,0.5000001,0.09053062,-10.83791,C,0.02
5,66.76,S2,0.52,0.05816835,-1.618114,B,0
5,66.78,S2,0.54,0.09635665,1.909415,B,0.02
5,66.8,S2,0.56,0.05590437,-2.022614,B,0.04
6,68.34,S2,0,0.2460375,-24.56871, ,0.06
6,68.36,S2,0.02,1.135873,44.49175,B,0
6,68.38,S2,0.04,0.3355689,-40.01518,C,0.02
6,68.4,S2,0.06,0.3658071,1.511908,B,0
6,68.42,S2,0.08,0.5412331,8.771302,C,0.02
6,68.43999,S2,0.09999999,0.3546914,-9.327088,C,0.02
6,68.46,S2,0.12,0.1720851,-9.130314,B,0
6,68.48,S2,0.14,0.2909932,5.945405,C,0.02
6,68.5,S2,0.16,0.1983375,-4.632784,C,0.02
6,68.52,S2,0.18,0.03608087,-8.112832,B,0
6,68.54,S2,0.2,0.1976398,8.077947,B,0.02
6,68.56,S2,0.22,0.15168,-2.297992,C,0.04
6,68.58,S2,0.24,0.146433,-0.2623484,C,0.04
6,68.6,S2,0.26,0.262605,5.808602,C,0.04
6,68.62,S2,0.28,0.06221686,-10.01941,C,0.04
6,68.64,S2,0.3,0.1311074,3.444529,B,0
6,68.66,S2,0.32,0.04282456,-4.414144,C,0.02
6,68.68,S2,0.34,0.09423872,2.570708,B,0
6,68.7,S2,0.36,0.006263334,-4.398769,B,0.02
6,68.72,S2,0.38,0.06239394,2.80653,B,0.04
7,70.5,S2,0,1.263094,-5.31314, ,0.06
7,70.52,S2,0.02,0.596368,-33.33632,B,0
7,70.54,S2,0.04,0.4280998,-8.413409,C,0.02
7,70.56,S2,0.06,0.7258651,14.88826,B,0
7,70.58,S2,0.08,0.282831,-22.1517,C,0.02
7,70.6,S2,0.09999999,0.7329293,22.50492,B,0
7,70.62,S2,0.12,0.03845518,-34.72371,C,0.02
7,70.64,S2,0.14,0.08645044,2.399763,B,0
7,70.66,S2,0.16,0.1342385,2.389405,B,0.02
7,70.68,S2,0.18,0.1998408,3.280114,C,0.04
7,70.7,S2,0.2,0.06686589,-6.648747,C,0.04
7,70.72,S2,0.22,0.09756592,1.535001,B,0
7,70.74,S2,0.24,0.2085669,5.550049,B,0.02
7,70.76,S2,0.26,0.02015208,-9.420741,C,0.04
7,70.78,S2,0.28,0.03371933,0.6783624,B,0
7,70.8,S2,0.3,0.01275801,-1.048066,B,0.02
7,70.82,S2,0.32,0.03906632,1.315415,B,0.04
8,71.88,S2,0,0.4264079,-37.50276, ,0.06
8,71.9,S2,0.02,0.5409143,5.725321,B,0
8,71.92,S2,0.04,1.167954,31.352,C,0.02
8,71.93999,S2,0.06,0.6990556,-23.44493,C,0.02
8,71.96,S2,0.08,1.039808,17.03764,B,0
8,71.98,S2,0.09999999,0.3947538,-32.25273,C,0.02
8,72,S2,0.12,0.5307144,6.798032,B,0
8,72.02,S2,0.14,0.2784196,-12.61474,C,0.02
8,72.04,S2,0.16,0.7351105,22.83455,B,0
