Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,26.82,S1,0,0.4761267,-6.997054, ,0
1,26.84,S1,0.02,0.991847,25.78602,B,0
1,26.86,S1,0.04,0.8545322,-6.86574,C,0.02
1,26.88,S1,0.06,0.5539115,-15.03104,B,0
1,26.9,S1,0.08,0.4030599,-7.542579,C,0.02
1,26.92,S1,0.09999999,0.7071651,15.20526,B,0
1,26.94,S1,0.12,0.3468177,-18.01737,C,0.02
1,26.96,S1,0.14,0.3534914,0.3336862,B,0
1,26.98,S1,0.16,0.6120868,12.92977,C,0.02
1,27,S1,0.18,0.1003333,-25.58768,C,0.02
1,27.02,S1,0.2,0.218266,5.896635,B,0
1,27.04,S1,0.22,0.1270899,-4.558807,C,0.02
1,27.06,S1,0.24,0.1852656,2.908788,C,0.02
1,27.08,S1,0.26,0.148613,-1.832631,C,0.02
1,27.1,S1,0.28,0.4076509,12.95189,C,0.02
1,27.12,S1,0.3,0.0879892,-15.98308,C,0.02
1,27.14,S1,0.32,0.07001497,-0.8987118,B,0
1,27.16,S1,0.34,0.1700616,5.002332,B,0.02
1,27.18,S1,0.36,0.09153546,-3.926307,C,0.04
1,27.2,S1,0.38,0.182715,4.558979,C,0.04
1,27.22,S1,0.4,0.05767287,-6.252108,C,0.04
1,27.24,S1,0.42,0.1186545,3.049084,C,0.04
1,27.26,S1,0.4400001,0.0502649,-3.419482,C,0.04
1,27.28,S1,0.4600001,0.06845811,0.9096604,C,0.04
1,27.3,S1,0.4800001,0.03967464,-1.439174,C,0.04
1,27.32,S1,0.5000001,0.02225073,-0.8711952,C,0.04
1,27.34,S1,0.52,0.08097498,2.936213,C,0.04
1,27.36,S1,0.54,0.08252212,0.07735677,C,0.04
1,27.38,S1,0.56,0.0657818,-0.8370157,C,0.04
1,27.4,S1,0.58,0.01919386,-2.329397,C,0.04
1,27.42,S1,0.6,0.05368974,1.724794,C,0.04
1,27.44,S1,0.6199999,0.01297371,-2.035802,C,0.04
1,27.46,S1,0.6399999,0.0148685,0.09473959,C,0.04
1,27.48,S1,0.6599999,0.04619571,1.566361,C,0.04
1,27.5,S1,0.6799999,0.0318398,-0.7177953,C,0.04
1,27.52,S1,0.6999999,0.04805643,0.8108314,C,0.04
1,27.54,S1,0.7199998,0.02222306,-1.291669,C,0.04
1,27.56,S1,0.7399998,0.04374773,1.076234,C,0.04
1,27.58,S1,0.7599998,0.01205365,-1.584704,C,0.04
1,27.6,S1,0.7799998,0.08785099,3.789867,C,0.04
1,27.62,S1,0.7999998,0.01703943,-3.540578,C,0.04
1,27.64,S1,0.8199998,0.01821157,0.05860701,C,0.04
1,27.66,S1,0.8399997,0.02177725,0.1782843,C,0.04
1,27.68,S1,0.8599997,0.01857441,-0.1601419,C,0.04
1,27.7,S1,0.8799997,0.03885474,1.014016,C,0.04
1,27.72,S1,0.8999997,0.03601337,-0.1420684,C,0.04
1,27.74,S1,0.9199997,0.1345517,4.926915,C,0.04
1,27.76,S1,0.9399996,0.04328324,-4.563421,C,0.04
1,27.78,S1,0.9599996,0.0411192,-0.1082022,C,0.04
1,27.8,S1,0.9799996,0.08208207,2.048144,C,0.04
1,27.82,S1,0.9999996,0.03843525,-2.182341,C,0.04
1,27.84,S1,1.02,0.09465344,2.81091,C,0.04
1,27.86,S1,1.04,0.08064522,-0.7004112,C,0.04
1,27.88,S1,1.06,0.1262646,2.280971,C,0.04
1,27.9,S1,1.08,0.07034726,-2.795869,C,0.04
1,27.92,S1,1.1,0.1599724,4.481257,C,0.04
1,27.94,S1,1.12,0.08585292,-3.705974,C,0.04
1,27.96,S1,1.14,0.1888109,5.147901,C,0.04
1,27.98,S1,1.159999,0.08602107,-5.139493,C,0.04
1,28,S1,1.179999,0.02124891,-3.238608,C,0.04
1,28.02,S1,1.199999,0.03823862,0.8494855,C,0.04
1,28.04,S1,1.219999,0.03844457,0.01029726,C,0.04
1,28.06,S1,1.239999,0.02529009,-0.6577238,C,0.04
1,28.08,S1,1.259999,0.04104443,0.7877171,C,0.04
1,28.1,S1,1.279999,0.06031484,0.9635203,C,0.04
1,28.12,S1,1.299999,0.01721745,-2.15487,C,0.04
1,28.14,S1,1.319999,0.04179535,1.228895,C,0.04
1,28.16,S1,1.339999,0.04411162,0.1158139,C,0.04
1,28.18,S1,1.359999,0.03032182,-0.6894901,C,0.04
1,28.2,S1,1.379999,0.05361484,1.164651,C,0.04
