Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,95.24,S3,0,0.3172899,-32.47562, ,0
1,95.25999,S3,0.02,0.3135679,-0.1861036,B,0
1,95.28,S3,0.04,0.8821724,28.43023,C,0.02
1,95.3,S3,0.06,0.3964423,-24.2865,C,0.02
1,95.32,S3,0.08,0.354199,-2.112168,B,0
1,95.34,S3,0.09999999,0.7201727,18.29869,C,0.02
1,95.36,S3,0.12,0.7602156,2.002147,C,0.02
1,95.38,S3,0.14,0.3746833,-19.27662,C,0.02
1,95.4,S3,0.16,0,-18.73416,B,0
1,95.42,S3,0.18,0.182712,9.135603,B,0.02
1,95.43999,S3,0.2,0.1949313,0.6109603,C,0.04
1,95.46,S3,0.22,0.1597794,-1.757595,C,0.04
1,95.48,S3,0.24,0.1881539,1.418728,C,0.04
1,95.5,S3,0.26,0.1702714,-0.8941233,C,0.04
1,95.52,S3,0.28,0.053699,-5.828622,C,0.04
1,95.54,S3,0.3,0,-2.68495,C,0.04
1,95.56,S3,0.32,0,0,C,0.04
1,95.57999,S3,0.34,0.0212869,1.064345,C,0.04
1,95.6,S3,0.36,0,-1.064345,C,0.04
1,95.62,S3,0.38,0.05228911,2.614455,C,0.04
1,95.64,S3,0.4,0.1785123,6.31116,C,0.04
1,95.66,S3,0.42,0.01553563,-8.148833,C,0.04
1,95.68,S3,0.4400001,0.009462092,-0.3036771,C,0.04
1,95.7,S3,0.4600001,0.01758538,0.4061643,C,0.04
1,95.72,S3,0.4800001,0.08823953,3.532708,C,0.04
1,95.74,S3,0.5000001,0.04490756,-2.166598,C,0.04
1,95.75999,S3,0.52,0.07546762,1.528003,C,0.04
1,95.78,S3,0.54,0.01392232,-3.077265,C,0.04
1,95.8,S3,0.56,0.01314022,-0.03910484,C,0.04
1,95.82,S3,0.58,0.03245641,0.9658094,C,0.04
1,95.84,S3,0.6,0.0164733,-0.7991554,C,0.04
1,95.86,S3,0.6199999,0.1103475,4.693709,C,0.04
1,95.88,S3,0.6399999,0.02918834,-4.057957,C,0.04
1,95.9,S3,0.6599999,0.02749914,-0.08446006,C,0.04
1,95.92,S3,0.6799999,0.01554657,-0.5976285,C,0.04
1,95.93999,S3,0.6999999,0.0147491,-0.03987351,C,0.04
1,95.96,S3,0.7199998,0.04015487,1.270289,C,0.04
1,95.98,S3,0.7399998,0.06953874,1.469194,C,0.04
1,96,S3,0.7599998,0.05000971,-0.9764515,C,0.04
1,96.02,S3,0.7799998,0.01740167,-1.630402,C,0.04
1,96.04,S3,0.7999998,0.02033949,0.1468911,C,0.04
1,96.06,S3,0.8199998,0.01303768,-0.3650903,C,0.04
1,96.07999,S3,0.8399997,0.01787566,0.241899,C,0.04
1,96.1,S3,0.8599997,0.06889316,2.550875,C,0.04
1,96.12,S3,0.8799997,0.01279524,-2.804896,C,0.04
1,96.14,S3,0.8999997,0.03635485,1.177981,C,0.04
1,96.16,S3,0.9199997,0.0189367,-0.8709077,C,0.04
1,96.18,S3,0.9399996,0.07114141,2.610235,C,0.04
1,96.2,S3,0.9599996,0.03456657,-1.828742,C,0.04
1,96.22,S3,0.9799996,0.09974541,3.258942,C,0.04
1,96.24,S3,0.9999996,0.03836535,-3.069003,C,0.04
1,96.25999,S3,1.02,0.0376342,-0.03655758,C,0.04
1,96.28,S3,1.04,0.07033791,1.635185,C,0.04
1,96.3,S3,1.06,0.04248697,-1.392547,C,0.04
1,96.32,S3,1.08,0.08657597,2.20445,C,0.04
1,96.34,S3,1.1,0.04478802,-2.089398,C,0.04
1,96.36,S3,1.12,0.05282114,0.401656,C,0.04
1,96.38,S3,1.14,0.01464876,-1.908619,C,0.04
1,96.4,S3,1.159999,0.08385743,3.460433,C,0.04
1,96.42,S3,1.179999,0.1308295,2.348601,C,0.04
1,96.43999,S3,1.199999,0.1023197,-1.425489,C,0.04
1,96.46,S3,1.219999,0.2844185,9.104943,C,0.04
1,96.48,S3,1.239999,0.1632324,-6.059306,C,0.04
1,96.5,S3,1.259999,0.6840705,26.0419,C,0.04
1,96.52,S3,1.279999,0.6164166,-3.382692,C,0.04
2,98.1,S3,0,0.2986574,10.89811, ,0.04
2,98.12,S3,0.02,0.0787757,-10.99409, ,0.04
2,98.14,S3,0.04,0.3272861,12.42552,B,0
2,98.16,S3,0.06,0.240113,-4.358655,C,0.02
2,98.18,S3,0.08,0.6242835,19.20852,C,0.02
2,98.2,S3,0.09999999,0.2782931,-17.29952,C,0.02
2,98.22,S3,0.12,0.2115341,-3.337951,B,0
2,98.24,S3,0.14,0.3998864,9.417613,C,0.02
2,98.25999,S3,0.16,0.04092034,-17.9483,C,0.02
2,98.28,S3,0.18,0.09042152,2.475059,B,0
2,98.3,S3,0.2,0.05418063,-1.812044,B,0.02
2,98.32,S3,0.22,0.07361134,0.9715354,B,0.04
3,100.26,S3,0,0.5956516,-9.962317, ,0.06
3,100.28,S3,0.02,0.7607976,8.257297, ,0.06
3,100.3,S3,0.04,0.1686749,-29.60614, ,0.06
3,100.32,S3,0.06,0.371132,10.12286,B,0
3,100.34,S3,0.08,0.143251,-11.39405,C,0.02
3,100.36,S3,0.09999999,0.3000574,7.840323,B,0
3,100.38,S3,0.12,0.07591967,-11.20689,C,0.02
3,100.4,S3,0.14,0.1115572,1.781876,B,0
3,100.42,S3,0.16,0.1466641,1.755347,B,0.02
3,100.44,S3,0.18,0.08935487,-2.865464,C,0.04
3,100.46,S3,0.2,0.1228059,1.672553,C,0.04
3,100.48,S3,0.22,0.09788111,-1.246241,C,0.04
3,100.5,S3,0.24,0.1177096,0.9914257,C,0.04
3,100.52,S3,0.26,0.04756885,-3.507038,C,0.04
3,100.54,S3,0.28,0.07238854,1.240984,C,0.04
3,100.56,S3,0.3,0.04420653,-1.4091,C,0.04
3,100.58,S3,0.32,0.04079757,-0.1704482,C,0.04
3,100.6,S3,0.34,0.1087968,3.399963,C,0.04
3,100.62,S3,0.36,0.03021783,-3.92895,C,0.04
3,100.64,S3,0.38,0.04491249,0.7347329,C,0.04
3,100.66,S3,0.4,0.01781584,-1.354832,C,0.04
3,100.68,S3,0.42,0.01166746,-0.307419,C,0.04
3,100.7,S3,0.4400001,0.03156112,0.994683,C,0.04
3,100.72,S3,0.4600001,0.01888328,-0.6338919,C,0.04
3,100.74,S3,0.4800001,0.03790423,0.9510475,C,0.04
3,100.76,S3,0.5000001,0.01553667,-1.118378,C,0.04
