Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,
-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,2,5,1,6,7,6,7,7,6,3,26,9,30,33,48,20,23,108,21,33,51,37,36,64,20,23,128,
-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,7,7,6,6,6,6,4,5,4,13,13,2,29,19,20,15,28,30,109,90,89,250,89,180,54,77,146,
-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,-10,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,3,4,2,4,5,4,3,3,3,54,42,15,101,56,134,77,99,112,118,62,74,152,107,254,125,164,204,
