Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,31.24,S4,0,0.9054371,26.10671, ,0
1,31.26,S4,0.02,0.9615913,2.80771, ,0
1,31.28,S4,0.04,0.9503741,-0.5608588, ,0
1,31.3,S4,0.06,0.2297139,-36.03301, ,0
1,31.32,S4,0.08,0.1943297,-1.76921,B,0
1,31.34,S4,0.09999999,0.2961183,5.089431,C,0.02
1,31.36,S4,0.12,0.1305441,-8.278714,C,0.02
1,31.38,S4,0.14,0.03794844,-4.629782,C,0.02
1,31.4,S4,0.16,0.1510095,5.653055,C,0.02
1,31.42,S4,0.18,0.3128216,8.090604,C,0.02
1,31.44,S4,0.2,0.1524702,-8.01757,C,0.02
1,31.46,S4,0.22,0.09974387,-2.636316,C,0.02
1,31.48,S4,0.24,0.1162897,0.8272931,C,0.02
1,31.5,S4,0.26,0.0222351,-4.702732,C,0.02
1,31.52,S4,0.28,0.1139547,4.585981,C,0.02
1,31.54,S4,0.3,0.03840124,-3.777674,C,0.02
1,31.56,S4,0.32,0.01818859,-1.010633,C,0.02
1,31.58,S4,0.34,0.007480075,-0.5354258,C,0.02
1,31.6,S4,0.36,0.01019159,0.1355758,C,0.02
1,31.62,S4,0.38,0.01925896,0.4533685,C,0.02
1,31.64,S4,0.4,0.009013783,-0.5122588,C,0.02
1,31.66,S4,0.42,0.005021264,-0.199626,C,0.02
1,31.68,S4,0.4400001,0.2323664,11.36726,C,0.02
1,31.7,S4,0.4600001,0.315676,4.165481,C,0.02
1,31.72,S4,0.4800001,0.2081018,-5.37871,C,0.02
1,31.74,S4,0.5000001,0.4876716,13.97849,C,0.02
1,31.76,S4,0.52,0.4483247,-1.967344,C,0.02
1,31.78,S4,0.54,0.162224,-14.30504,C,0.02
2,32.24,S4,0,0.7708043,13.55106, ,0
2,32.26,S4,0.02,0.6645975,-5.310339, ,0
2,32.28,S4,0.04,0.2813703,-19.16136, ,0
2,32.3,S4,0.06,0.4868932,10.27614,B,0
2,32.32,S4,0.08,0.1427544,-17.20694,C,0.02
2,32.34,S4,0.09999999,0.1126047,-1.507483,B,0
2,32.36,S4,0.12,0.2123358,4.986553,B,0.02
2,32.38,S4,0.14,0.01855954,-9.688811,C,0.04
2,32.4,S4,0.16,0.04641817,1.392932,C,0.04
2,32.42,S4,0.18,0.05842308,0.6002452,C,0.04
2,32.44,S4,0.2,0.03624679,-1.108814,C,0.04
2,32.46,S4,0.22,0.02596906,-0.5138862,C,0.04
2,32.48,S4,0.24,0.07972201,2.687647,C,0.04
2,32.5,S4,0.26,0.03746374,-2.112914,C,0.04
2,32.52,S4,0.28,0.07109448,1.681537,C,0.04
2,32.54,S4,0.3,0.01322398,-2.893525,C,0.04
2,32.56,S4,0.32,0.02496936,0.5872692,C,0.04
2,32.58,S4,0.34,0.01281266,-0.6078352,C,0.04
2,32.6,S4,0.36,0.02208177,0.4634557,C,0.04
2,32.62,S4,0.38,0.01743739,-0.2322194,C,0.04
