Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,11.16,S1,0,0.6094783,-16.00348, ,0
1,11.18,S1,0.02,0.2171989,-19.61397,B,0
1,11.2,S1,0.04,0,-10.85994,B,0.02
1,11.22,S1,0.06,0,0,B,0.04
2,11.96,S1,0,0.4305892,-28.82586, ,0.06
2,11.98,S1,0.02,0.3762749,-2.715713,B,0
2,12,S1,0.04,0,-18.81375,C,0.02
2,12.02,S1,0.06,0.4035995,20.17998,B,0
2,12.04,S1,0.08,0.1012526,-15.11735,C,0.02
2,12.06,S1,0.09999999,0.2093481,5.404774,B,0
2,12.08,S1,0.12,0.130282,-3.953307,B,0.02
2,12.1,S1,0.14,0.008038356,-6.11218,B,0.04
3,12.88,S1,0,1.659895,44.25562, ,0.06
3,12.9,S1,0.02,0.1121472,-77.38737, ,0.06
3,12.92,S1,0.04,0,-5.607363,B,0
3,12.94,S1,0.06,0.1092647,5.463236,B,0.02
3,12.96,S1,0.08,0.1274876,0.9111438,B,0.04
4,13.74,S1,0,0.7146843,-16.58073, ,0.06
4,13.76,S1,0.02,0.6030498,-5.581728,B,0
4,13.78,S1,0.04,0,-30.15249,C,0.02
4,13.8,S1,0.06,0.5353253,26.76627,B,0
4,13.82,S1,0.08,0.07024676,-23.25393,C,0.02
4,13.84,S1,0.09999999,0.1404791,3.51162,B,0
4,13.86,S1,0.12,0.02646085,-5.700915,B,0.02
4,13.88,S1,0.14,0.08832147,3.093031,B,0.04
5,14.54,S1,0,0.9799632,5.588293, ,0.06
5,14.56,S1,0.02,0.4744209,-25.27712, ,0.06
5,14.58,S1,0.04,0,-23.72105,B,0
5,14.6,S1,0.06,0,0,B,0.02
5,14.62,S1,0.08,0.4033281,20.16641,B,0.04
6,15.38,S1,0,1.070817,34.60864, ,0.06
6,15.4,S1,0.02,0,-53.54084, ,0.06
6,15.42,S1,0.04,0.2754782,13.77391,B,0
6,15.44,S1,0.06,0.2821761,0.3348991,C,0.02
6,15.46,S1,0.08,0.1039113,-8.913243,C,0.02
6,15.48,S1,0.09999999,0.3803538,13.82213,C,0.02
6,15.5,S1,0.12,0.02453703,-17.79084,C,0.02
6,15.52,S1,0.14,0.0704659,2.296443,B,0
6,15.54,S1,0.16,0.01690748,-2.677921,B,0.02
6,15.56,S1,0.18,0.098472,4.078226,B,0.04
7,16.24,S1,0,0.4857611,-29.9896, ,0.06
7,16.26,S1,0.02,0.4102024,-3.777933,B,0
7,16.28,S1,0.04,0,-20.51012,C,0.02
7,16.3,S1,0.06,0.9685479,48.4274,B,0
7,16.32,S1,0.08,0.2281146,-37.02167,C,0.02
7,16.34,S1,0.09999999,0.06916781,-7.947341,B,0
7,16.36,S1,0.12,0.1042588,1.754552,B,0.02
7,16.38,S1,0.14,0.05269134,-2.578375,B,0.04
8,16.98,S1,0,1.087049,22.75832, ,0.06
8,17,S1,0.02,0.4599321,-31.35586, ,0.06
8,17.02,S1,0.04,0,-22.9966,B,0
8,17.04,S1,0.06,0.9031219,45.1561,B,0.02
8,17.06,S1,0.08,0.4888106,-20.71557,C,0.04
8,17.08,S1,0.09999999,0.3092151,-8.979775,B,0
8,17.1,S1,0.12,0,-15.46076,C,0.02
8,17.12,S1,0.14,0.0141807,0.7090352,B,0
8,17.14,S1,0.16,0.06857167,2.719548,B,0.02
8,17.16,S1,0.18,0.02613769,-2.121699,B,0.04
9,377.76,S1,0,1.038688,12.36151, ,0.06
9,377.78,S1,0.02,0.4161627,-31.12628, ,0.06
9,377.8,S1,0.04,0.4116931,-0.2234787,B,0
9,377.82,S1,0.06,0.2080772,-10.18079,C,0.02
9,377.84,S1,0.08,0.2833677,3.764523,B,0
9,377.86,S1,0.09999999,0.4859783,10.13053,C,0.02
9,377.88,S1,0.12,0.2291119,-12.84332,C,0.02
9,377.9,S1,0.14,0.7361079,25.3498,B,0
9,377.92,S1,0.16,0.3365173,-19.97953,C,0.02
9,377.94,S1,0.18,0.5645125,11.39976,B,0
10,378.7,S1,0,0.9043706,-35.48364, ,0.02
10,378.72,S1,0.02,1.463293,27.94612,B,0
10,378.74,S1,0.04,1.185259,-13.90172,C,0.02
10,378.76,S1,0.06,0.3770881,-40.40853,B,0
10,378.78,S1,0.08,0.3109115,-3.308828,C,0.02
10,378.8,S1,0.09999999,0.2373648,-3.677335,C,0.02
10,378.82,S1,0.12,0.8120368,28.7336,C,0.02
10,378.84,S1,0.14,0.5350586,-13.84891,C,0.02
10,378.86,S1,0.16,1.427352,44.61467,B,0
11,379.5,S1,0,1.007883,24.26253, ,0.02
11,379.52,S1,0.02,0.9645243,-2.167937, ,0.02
11,379.54,S1,0.04,0.7221593,-12.11825, ,0.02
11,379.56,S1,0.06,0.2837889,-21.91852,B,0
11,379.58,S1,0.08,0.2620286,-1.088014,C,0.02
11,379.6,S1,0.09999999,0.153248,-5.439029,C,0.02
11,379.62,S1,0.12,0.04182595,-5.571104,C,0.02
11,379.64,S1,0.14,0.4770155,21.75948,C,0.02
11,379.66,S1,0.16,0.297866,-8.957474,C,0.02
11,379.68,S1,0.18,0.6566465,17.93903,C,0.02
11,379.7,S1,0.2,0.7616882,5.252084,C,0.02
12,380.36,S1,0,1.730965,48.82949, ,0.02
12,380.38,S1,0.02,0.5062464,-61.23594, ,0.02
12,380.4,S1,0.04,0.9596051,22.66794,B,0
12,380.42,S1,0.06,0.4104182,-27.45934,C,0.02
12,380.44,S1,0.08,0.1466855,-13.18664,B,0
