Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,125.02,S8,0,1.488886,59.44376, ,0
1,125.04,S8,0.02,0.5396212,-47.46325, ,0
1,125.06,S8,0.04,0.8520299,15.62043,B,0
1,125.08,S8,0.06,0.3651334,-24.34482,C,0.02
1,125.1,S8,0.08,0.3623457,-0.1393884,B,0
1,125.12,S8,0.09999999,0.2598662,-5.123973,C,0.02
1,125.14,S8,0.12,0.1250181,-6.742404,B,0
1,125.16,S8,0.14,0.05518571,-3.491621,B,0.02
1,125.18,S8,0.16,0.1731786,5.899646,B,0.04
2,125.88,S8,0,1.702516,54.6331, ,0.06
2,125.9,S8,0.02,0.4699807,-61.62675, ,0.06
2,125.92,S8,0.04,0.2011935,-13.43936,B,0
2,125.94,S8,0.06,0.2804931,3.964978,B,0.02
2,125.96,S8,0.08,0.1118913,-8.430087,B,0.04
3,126.7,S8,0,0.9570028,-0.04502833, ,0.06
3,126.72,S8,0.02,0.4912623,-23.28703, ,0.06
3,126.74,S8,0.04,0.7748086,14.17732,B,0
3,126.76,S8,0.06,0.5488246,-11.2992,C,0.02
3,126.78,S8,0.08,0.4688475,-3.998856,B,0
3,126.8,S8,0.09999999,0.04754637,-21.06506,C,0.02
3,126.82,S8,0.12,0.1790507,6.575217,B,0
3,126.84,S8,0.14,0.04313891,-6.79559,B,0.02
3,126.86,S8,0.16,0.04932942,0.3095254,B,0.04
4,127.5,S8,0,1.46439,37.62526, ,0.06
4,127.52,S8,0.02,0.278924,-59.2733, ,0.06
4,127.54,S8,0.04,0.2626752,-0.8124396,B,0
4,127.56,S8,0.06,0.7036961,22.05105,B,0.02
4,127.58,S8,0.08,0,-35.18481,C,0.04
4,127.6,S8,0.09999999,0,0,B,0
4,127.62,S8,0.12,0.3009641,15.0482,B,0.02
4,127.64,S8,0.14,0.05848048,-12.12418,B,0.04
5,128.28,S8,0,0.7831714,8.788544, ,0.06
5,128.3,S8,0.02,0.6894907,-4.684034, ,0.06
5,128.32,S8,0.04,0.5486943,-7.039824,B,0
5,128.34,S8,0.06,0.9801013,21.57035,C,0.02
5,128.36,S8,0.08,0.604591,-18.77552,C,0.02
5,128.38,S8,0.09999999,0.09588441,-25.43533,B,0
5,128.4,S8,0.12,0.01735254,-3.926594,B,0.02
5,128.42,S8,0.14,0.06301996,2.283371,B,0.04
6,129.16,S8,0,1.114888,55.74439, ,0.06
6,129.18,S8,0.02,1.994279,43.96958, ,0.06
6,129.2,S8,0.04,0.3528836,-82.06979, ,0.06
6,129.22,S8,0.06,0.4890183,6.806736,B,0
7,129.26,S8,0,0.1848302,-22.85393, ,0.02
7,129.28,S8,0.02,0.3649933,9.008159,B,0
7,129.3,S8,0.04,0.2253121,-6.98406,C,0.02
7,129.32,S8,0.06,0.4003773,8.753259,B,0
7,129.34,S8,0.08,0.1395601,-13.04086,C,0.02
7,129.36,S8,0.09999999,0.1948512,2.764558,B,0
7,129.38,S8,0.12,0.1923805,-0.1235351,B,0.02
7,129.4,S8,0.14,0.06039386,-6.599333,B,0.04
8,130.08,S8,0,0.6309515,8.76862, ,0.06
8,130.1,S8,0.02,1.138514,25.37812, ,0.06
8,130.12,S8,0.04,0.4560009,-34.12565, ,0.06
8,130.14,S8,0.06,1.198408,37.12035,B,0
8,130.16,S8,0.08,0.39982,-39.92939,C,0.02
8,130.18,S8,0.09999999,0.01580384,-19.20081,B,0
8,130.2,S8,0.12,0.1167426,5.046937,B,0.02
8,130.22,S8,0.14,0.04643622,-3.515317,B,0.04
9,130.88,S8,0,1.192379,38.99903, ,0.06
9,130.9,S8,0.02,0.3853514,-40.35139, ,0.06
9,130.92,S8,0.04,0.9687808,29.17147,B,0
9,130.94,S8,0.06,0.3606363,-30.40722,C,0.02
9,130.96,S8,0.08,0.5175084,7.843605,B,0
9,130.98,S8,0.09999999,0.1739188,-17.17948,C,0.02
9,131,S8,0.12,0.2158571,2.096915,B,0
9,131.02,S8,0.14,0.09194992,-6.195359,B,0.02
9,131.04,S8,0.16,0.05263152,-1.96592,B,0.04
10,131.7,S8,0,0.9371285,17.26615, ,0.06
10,131.72,S8,0.02,0.62723,-15.49493, ,0.06
10,131.74,S8,0.04,0.8363971,10.45835,B,0
10,131.76,S8,0.06,0.3808602,-22.77684,C,0.02
10,131.78,S8,0.08,0.2694684,-5.569591,B,0
10,131.8,S8,0.09999999,0.1086213,-8.042356,B,0.02
10,131.82,S8,0.12,0.03112819,-3.874654,B,0.04
11,132.52,S8,0,1.34891,47.64887, ,0.06
11,132.54,S8,0.02,0.4651662,-44.1872, ,0.06
11,132.56,S8,0.04,0.2779106,-9.362779,B,0
11,132.58,S8,0.06,0.07566009,-10.11252,B,0.02
11,132.6,S8,0.08,0.1861239,5.523191,B,0.04
12,133.36,S8,0,0.4082339,-21.82801, ,0.06
12,133.38,S8,0.02,1.11128,35.1523,B,0
12,133.4,S8,0.04,0.355416,-37.7932,C,0.02
12,133.42,S8,0.06,0.596318,12.0451,B,0
12,133.44,S8,0.08,0.1427991,-22.67594,C,0.02
12,133.46,S8,0.09999999,0.3298021,9.350149,B,0
12,133.48,S8,0.12,0.05324605,-13.8278,B,0.02
12,133.5,S8,0.14,0.06826892,0.7511435,B,0.04
