Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,0.226,0.226,0.226,0.113,0.113,0.113,0.339,0.339,0.339,
-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,0.226,0.226,0.226,0.113,0.113,0.113,0.339,0.339,0.339,7,7,7,3,5,3,7,7,7,8,22,7,4,32,40,50,24,54,8,22,7,18,35,70,52,25,54,
-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,0.226,0.226,0.226,0.113,0.113,0.113,0.339,0.339,0.339,5,3,4,7,7,7,4,4,4,27,35,32,6,2,2,28,58,64,108,73,86,61,28,38,77,178,232,
-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,0.226,0.226,0.226,0.113,0.113,0.113,0.339,0.339,0.339,5,5,4,2,6,3,4,3,4,64,76,85,13,57,26,98,88,118,142,181,216,45,98,88,164,126,198,
