Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,53.76,S5,0,1.029429,40.52777, ,0
1,53.78,S5,0.02,0.2249672,-40.22308, ,0
1,53.8,S5,0.04,0.462974,11.90034,B,0
1,53.82,S5,0.06,0.2442091,-10.93825,C,0.02
1,53.84,S5,0.08,0.4544602,10.51255,B,0
1,53.86,S5,0.09999999,0.2103695,-12.20453,C,0.02
1,53.88,S5,0.12,0.5172539,15.34422,B,0
1,53.9,S5,0.14,0.1309478,-19.31531,C,0.02
1,53.92,S5,0.16,0.118092,-0.6427888,B,0
1,53.94,S5,0.18,0.3168444,9.93762,C,0.02
1,53.96,S5,0.2,0.1732579,-7.179326,C,0.02
1,53.98,S5,0.22,0.1609316,-0.6163165,B,0
1,54,S5,0.24,0.01857902,-7.117627,C,0.02
1,54.02,S5,0.26,0.1906465,8.603376,B,0
1,54.04,S5,0.28,0.1194835,-3.558154,C,0.02
1,54.06,S5,0.3,0.1280798,0.4298169,B,0
1,54.08,S5,0.32,0.04392805,-4.207588,C,0.02
1,54.1,S5,0.34,0.05192348,0.3997715,B,0
1,54.12,S5,0.36,0.05205775,0.006713718,B,0.02
1,54.14,S5,0.38,0.08928256,1.861241,B,0.04
2,54.96,S5,0,0.7083242,9.678075, ,0.06
2,54.98,S5,0.02,1.172191,23.19335, ,0.06
2,55,S5,0.04,0,-58.60957, ,0.06
2,55.02,S5,0.06,0,0,B,0
2,55.04,S5,0.08,0.4304181,21.52091,B,0.02
2,55.06,S5,0.09999999,0.1731563,-12.86309,C,0.04
2,55.08,S5,0.12,0.2252963,2.607004,B,0
2,55.1,S5,0.14,0.03417594,-9.556021,C,0.02
2,55.12,S5,0.16,0.0865787,2.620138,B,0
2,55.14,S5,0.18,0.02421815,-3.118028,B,0.02
2,55.16,S5,0.2,0.04887158,1.232671,B,0.04
3,55.98,S5,0,0.3792343,-15.0851, ,0.06
3,56,S5,0.02,0.3941317,0.7448703,B,0
3,56.02,S5,0.04,0.9374365,27.16524,C,0.02
