Case,X,Y,Z,a,v,modeSelected
1,-0.3510761,1.28218,0.2962937,-3.761095,0,magicTap
1,-0.3515356,1.282785,0.2965922,0,0,magicTap
1,-0.3577813,1.275229,0.2986488,-25.04251,0,magicTap
1,-0.3586028,1.274243,0.3001819,4.998137,0.09996274,magicTap
1,-0.3586028,1.274243,0.3001819,4.998137,0.09996274,magicTap
1,-0.3578317,1.275124,0.2995734,-1.698968,0.06598338,magicTap
1,-0.3576971,1.27545,0.29989,-2.115597,0.02367144,magicTap
1,-0.3576971,1.27545,0.29989,-2.115597,0.02367144,magicTap
1,-0.3577315,1.275013,0.2985144,2.425742,0.07218629,magicTap
1,-0.3579109,1.274301,0.2984481,-1.76756,0.03683509,magicTap
1,-0.3579096,1.274301,0.2984486,-1.838077,7.354595E-05,magicTap
1,-0.3579096,1.274301,0.2984486,-1.838077,7.354595E-05,magicTap
1,-0.3574123,1.27392,0.297821,-2.216391,0,magicTap
1,-0.3574123,1.27392,0.297821,-2.216391,0,magicTap
1,-0.3564923,1.274168,0.2982254,2.587477,0.05174953,magicTap
1,-0.3552629,1.2743,0.2996583,2.144226,0.09463406,magicTap
1,-0.3552629,1.2743,0.2996583,2.144226,0.09463406,magicTap
1,-0.3546536,1.274357,0.3003592,-2.405506,0.04652394,magicTap
1,-0.3534378,1.274948,0.3009567,1.369244,0.07390882,magicTap
1,-0.3534378,1.274948,0.3009567,1.369244,0.07390882,magicTap
1,-0.3510039,1.275296,0.3014183,2.558491,0.1250786,magicTap
1,-0.3497089,1.275126,0.301352,-2.984183,0.06539497,magicTap
1,-0.3497089,1.275126,0.301352,-2.984183,0.06539497,magicTap
1,-0.347469,1.274136,0.2978563,-10.67014,0,magicTap
1,-0.3468253,1.274799,0.2988739,3.43576,0.0687152,magicTap
1,-0.3468253,1.274799,0.2988739,3.43576,0.0687152,magicTap
1,-0.3436587,1.274406,0.2969217,5.915918,0.1870336,magicTap
1,-0.3422375,1.274648,0.2956934,-4.616658,0.09470041,magicTap
1,-0.3417933,1.274946,0.2953763,-3.18067,0.03108701,magicTap
1,-0.340891,1.275795,0.2945461,2.174716,0.07458133,magicTap
1,-0.340891,1.275795,0.2945461,2.174716,0.07458133,magicTap
1,-0.3388761,1.276757,0.2914114,5.892252,0.1924264,magicTap
1,-0.3377618,1.277258,0.2897372,-4.439806,0.1036302,magicTap
1,-0.3375509,1.27669,0.2887149,-2.210471,0.05942082,magicTap
1,-0.3368368,1.275591,0.2860212,4.518245,0.1497857,magicTap
1,-0.3368368,1.275591,0.2860212,4.518245,0.1497857,magicTap
1,-0.3336323,1.270721,0.277513,18.29491,0.5156839,magicTap
1,-0.331909,1.268173,0.2734599,-13.06357,0.2544125,magicTap
1,-0.3296323,1.264499,0.2651963,10.59368,0.4662861,magicTap
1,-0.3296323,1.264499,0.2651963,10.59368,0.4662861,magicTap
1,-0.3231355,1.252995,0.2495623,27.85672,1.02342,magicTap
1,-0.3218458,1.247464,0.2474194,-35.99344,0.3035516,magicTap
1,-0.3187509,1.240727,0.2417989,8.081201,0.4651757,magicTap
1,-0.3156641,1.233105,0.2363982,1.336285,0.4919014,magicTap
1,-0.3156641,1.233105,0.2363982,1.336285,0.4919014,magicTap
1,-0.3024243,1.210958,0.2129502,62.56775,1.743256,magicTap
1,-0.2977929,1.202733,0.2078619,-26.80824,0,magicTap
1,-0.2977929,1.202733,0.2078619,-26.80824,0,magicTap
1,-0.2839452,1.187996,0.197124,57.24087,1.144817,magicTap
1,-0.272529,1.175051,0.1952014,-13.8247,0.8683234,magicTap
1,-0.2646806,1.168985,0.1906805,-16.16282,0.545067,magicTap
1,-0.2560323,1.162651,0.1880369,0.3486902,0.5520408,magicTap
1,-0.2470103,1.157239,0.1838617,0.6947547,0.5659359,magicTap
1,-0.2256294,1.148822,0.1761885,32.26641,1.211264,magicTap
1,-0.2256294,1.148822,0.1761885,32.26641,1.211264,magicTap
1,-0.1953725,1.132549,0.1715713,-86.66084,0,magicTap
1,-0.1858847,1.125764,0.1729574,29.3667,0.5873339,magicTap
1,-0.1858847,1.125764,0.1729574,29.3667,0.5873339,magicTap
1,-0.1608198,1.107862,0.1772881,48.39382,1.55521,magicTap
1,-0.1525725,1.104344,0.1782727,-55.20979,0.4510146,magicTap
1,-0.1449597,1.099886,0.1805172,0.2069116,0.4551528,magicTap
1,-0.1367909,1.095845,0.1792831,0.2342209,0.4598372,magicTap
1,-0.127316,1.092414,0.1786318,2.252962,0.5048965,magicTap
1,-0.1109021,1.085034,0.1761971,20.15688,0.908034,magicTap
1,-0.09310908,1.07615,0.1774673,4.418281,0.9963996,magicTap
1,-0.09310908,1.07615,0.1774673,4.418281,0.9963996,magicTap
1,-0.07429697,1.068578,0.1803102,1.373008,1.02386,magicTap
1,-0.06232801,1.068042,0.1786876,-20.96713,0.6045172,magicTap
1,-0.06232801,1.068042,0.1786876,-20.96713,0.6045172,magicTap
1,-0.03181398,1.073912,0.1781931,-77.69355,0,magicTap
1,-0.01365699,1.077234,0.1824441,47.35404,0.9470807,magicTap
1,0.006641164,1.081043,0.1873565,5.717594,1.061433,magicTap
1,0.006641164,1.081043,0.1873565,5.717594,1.061433,magicTap
1,0.1068428,1.094592,0.2024288,202.5051,5.111535,magicTap
1,0.1321328,1.099022,0.2022367,-191.3872,1.283791,magicTap
1,0.1602937,1.102513,0.2078638,8.132911,1.446449,magicTap
1,0.1602937,1.102513,0.2078638,8.132911,1.446449,magicTap
1,0.2127562,1.103552,0.2196822,62.14572,2.689363,magicTap
1,0.246819,1.099176,0.231647,-43.54977,1.818368,magicTap
1,0.2764146,1.09995,0.2366266,-15.86464,1.501075,magicTap
1,0.2969385,1.108996,0.2341242,-18.63261,1.128423,magicTap
1,0.2969385,1.108996,0.2341242,-18.63261,1.128423,magicTap
1,0.3564101,1.123575,0.2282696,97.3577,3.075577,magicTap
1,0.3669099,1.128657,0.2271094,-124.4724,0.5861298,magicTap
1,0.3791482,1.130135,0.2291675,1.938221,0.6248943,magicTap
1,0.3791482,1.130135,0.2291675,1.938221,0.6248943,magicTap
1,0.3988909,1.131257,0.2378998,22.79722,1.080839,magicTap
1,0.4097669,1.131415,0.239758,-26.45518,0.5517352,magicTap
1,0.4140282,1.131083,0.2475729,-22.26849,0,magicTap
1,0.4140282,1.131083,0.2475729,-22.26849,0,magicTap
1,0.4140134,1.130493,0.2677312,50.41731,1.008346,magicTap
1,0.4147291,1.129998,0.2854447,-6.080043,0.8867453,magicTap
1,0.4147291,1.129998,0.2854447,-6.080043,0.8867453,magicTap
1,0.4102149,1.130302,0.293663,-20.88374,0.4690706,magicTap
1,0.4032874,1.133276,0.2943926,-4.518804,0.3786946,magicTap
1,0.3965561,1.135257,0.2946301,-1.383095,0.3510327,magicTap
1,0.3965561,1.135257,0.2946301,-1.383095,0.3510327,magicTap
1,0.3878854,1.137236,0.2965178,-22.73006,0,magicTap
1,0.3878854,1.137236,0.2965178,-22.73006,0,magicTap
1,0.3761138,1.139488,0.2986431,30.42989,0.6085978,magicTap
1,0.3665533,1.140995,0.3040214,-2.748636,0.5536251,magicTap
1,0.3631661,1.141078,0.3065758,-17.07315,0.2121622,magicTap
1,0.3558067,1.139281,0.309495,9.688272,0.4059276,magicTap
1,0.3472991,1.135736,0.3131089,4.452928,0.4949862,magicTap
1,0.3472991,1.135736,0.3131089,4.452928,0.4949862,magicTap
1,0.3456101,1.132376,0.3155479,-13.543,0.2241262,magicTap
1,0.3439856,1.130287,0.3166862,-4.004564,0.144035,magicTap
1,0.3436858,1.130279,0.3161764,-5.723176,0.02957145,magicTap
1,0.3475718,1.131059,0.3161554,8.430233,0.1981761,magicTap
1,0.3475718,1.131059,0.3161554,8.430233,0.1981761,magicTap
1,0.3514772,1.129532,0.3166318,0.6418966,0.211014,magicTap
1,0.3522584,1.129858,0.3161736,-8.143996,0.04813413,magicTap
1,0.3522584,1.129858,0.3161736,-8.143996,0.04813413,magicTap
1,0.3520916,1.131154,0.3156586,1.103302,0.07020018,magicTap
1,0.351396,1.131713,0.3155956,-1.272587,0.04474844,magicTap
1,0.3502576,1.132698,0.3152084,1.648793,0.0777243,magicTap
1,0.3492285,1.134041,0.3144608,0.7370297,0.09246489,magicTap
1,0.3482815,1.135222,0.3138437,-0.5362328,0.08174024,magicTap
1,0.3482815,1.135222,0.3138437,-0.5362328,0.08174024,magicTap
1,0.3491799,1.138962,0.3103075,8.974756,0.2612354,magicTap
1,0.3502153,1.14028,0.3096266,-8.53738,0.09048775,magicTap
1,0.3502153,1.14028,0.3096266,-8.53738,0.09048775,magicTap
1,0.3530459,1.142815,0.3080401,5.768869,0.2058651,magicTap
1,0.3535604,1.143317,0.3072867,-7.689476,0.05207562,magicTap
1,0.3535604,1.143317,0.3072867,-7.689476,0.05207562,magicTap
1,0.3526412,1.144941,0.304637,5.498728,0.1620502,magicTap
1,0.3520699,1.145537,0.3036175,-3.279777,0,magicTap
1,0.3516338,1.146047,0.3026714,2.899605,0.05799209,magicTap
2,0.35188,1.145592,0.3032355,-0.985245,0.03828719,magicTap
2,0.3502705,1.144865,0.3044257,0,0,magicTap
2,0.352867,1.145572,0.303648,-7.002688,0,magicTap
2,0.3536575,1.144418,0.3049078,4.705104,0.09410208,magicTap
2,0.3536575,1.144418,0.3049078,4.705104,0.09410208,magicTap
2,0.3527696,1.144422,0.3056102,-2.830265,0,magicTap
2,0.3539077,1.144669,0.3057237,2.925465,0.05850929,magicTap
2,0.3539077,1.144669,0.3057237,2.925465,0.05850929,magicTap
2,0.3557425,1.145509,0.3070865,3.162197,0.1217532,magicTap
2,0.3564561,1.146001,0.3076754,-3.46824,0.05238843,magicTap
2,0.3567437,1.145322,0.3085089,0.1616621,0.05562168,magicTap
2,0.3569061,1.144866,0.3086052,-1.54588,0.02470407,magicTap
