Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.005268864,0.744976,0.5452228,-0.8983827,0.01379069,magicTap,1,12,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001217872,0.7069918,0.4750438
1,-0.005509518,0.7452736,0.5447187,0.8926252,0.03164319,magicTap,1,12,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,-1.58216,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
1,-0.005509518,0.7452736,0.5447187,0,0,magicTap,4,-1,-0.007432193,1.151893,-0.03048658,0.09453517,-0.01362076,0.00991476,-0.001530591,0.7072617,0.474565
