Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,193.44,S7,0,0.3528788,-4.231738, ,0
1,193.46,S7,0.02,0.7296894,18.84053, ,0
1,193.48,S7,0.04,0.3693728,-18.01583, ,0
1,193.5,S7,0.06,0.356507,-0.6432936,B,0
1,193.52,S7,0.08,0.5782583,11.08757,C,0.02
1,193.54,S7,0.09999999,0.3559418,-11.11583,C,0.02
1,193.56,S7,0.12,0.3111098,-2.241597,B,0
1,193.58,S7,0.14,0.06631359,-12.23981,C,0.02
1,193.6,S7,0.16,0.1097659,2.172613,B,0
1,193.62,S7,0.18,0.05657715,-2.659435,B,0.02
1,193.64,S7,0.2,0.1026777,2.305027,B,0.04
2,194.52,S7,0,1.030985,28.9119, ,0.06
2,194.54,S7,0.02,0.7555844,-13.77004, ,0.06
2,194.56,S7,0.04,0.4307896,-16.23974,B,0
2,194.58,S7,0.06,0.2245211,-10.31343,C,0.02
2,194.6,S7,0.08,0.3705697,7.302433,B,0
2,194.62,S7,0.09999999,0.08845582,-14.10569,C,0.02
2,194.64,S7,0.12,0.1003058,0.5924978,B,0
2,194.66,S7,0.14,0.05011931,-2.509323,B,0.02
2,194.68,S7,0.16,0.1811799,6.55303,B,0.04
3,195.46,S7,0,1.112395,20.12439, ,0.06
3,195.48,S7,0.02,0.4801089,-31.61433, ,0.06
3,195.5,S7,0.04,0.2951925,-9.245817,B,0
3,195.52,S7,0.06,0.6360096,17.04086,C,0.02
3,195.54,S7,0.08,0.2943472,-17.08312,C,0.02
3,195.56,S7,0.09999999,0.3756627,4.065777,B,0
3,195.58,S7,0.12,0.07878269,-14.844,C,0.02
3,195.6,S7,0.14,0.1388528,3.003506,B,0
3,195.62,S7,0.16,0.05786439,-4.049421,B,0.02
3,195.64,S7,0.18,0.03585042,-1.100698,B,0.04
4,197.74,S7,0,0.6755148,22.19697, ,0.06
4,197.76,S7,0.02,0.3110201,-18.22474, ,0.06
4,197.78,S7,0.04,0.827642,25.83109,B,0
4,197.8,S7,0.06,0.349376,-23.9133,C,0.02
4,197.82,S7,0.08,0.7935663,22.20951,B,0
4,197.84,S7,0.09999999,0.3241862,-23.469,C,0.02
4,197.86,S7,0.12,0.1299007,-9.714274,B,0
4,197.88,S7,0.14,0.1427602,0.6429747,B,0.02
4,197.9,S7,0.16,0.04838737,-4.718643,B,0.04
5,198.74,S7,0,0.7377176,16.82942, ,0.06
5,198.76,S7,0.02,0.3599465,-18.88855, ,0.06
5,198.78,S7,0.04,0.4632338,5.164364,B,0
5,198.8,S7,0.06,0.1283855,-16.74241,C,0.02
5,198.82,S7,0.08,0.1284544,0.003445894,B,0
5,198.84,S7,0.09999999,0.1778484,2.469698,B,0.02
5,198.86,S7,0.12,0.1041065,-3.687096,B,0.04
6,199.64,S7,0,0.8187736,13.99476, ,0.06
6,199.66,S7,0.02,0.4386952,-19.00392, ,0.06
6,199.68,S7,0.04,0.3932601,-2.271757,B,0
6,199.7,S7,0.06,0.6761397,14.14398,C,0.02
6,199.72,S7,0.08,0.1729653,-25.15872,C,0.02
6,199.74,S7,0.09999999,0.3795684,10.33015,B,0
