Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,227.68,S9,0,0.2483343,-13.14927, ,0
1,227.7,S9,0.02,0.461331,10.64983,B,0
1,227.72,S9,0.04,0.2182338,-12.15486,C,0.02
1,227.74,S9,0.06,0.4573072,11.95367,B,0
1,227.76,S9,0.08,0.2254967,-11.59052,C,0.02
1,227.78,S9,0.09999999,0.2635446,1.902393,B,0
1,227.8,S9,0.12,0.1577671,-5.288872,C,0.02
1,227.82,S9,0.14,0.2328611,3.754701,B,0
1,227.84,S9,0.16,0.3509921,5.906546,C,0.02
1,227.86,S9,0.18,0.1057314,-12.26303,C,0.02
1,227.88,S9,0.2,0.02073141,-4.249998,B,0
1,227.9,S9,0.22,0.04337803,1.132331,B,0.02
1,227.92,S9,0.24,0.02824464,-0.7566692,B,0.04
2,228.7,S9,0,0.7322938,13.22424, ,0.06
2,228.72,S9,0.02,0.3128423,-20.97257, ,0.06
2,228.74,S9,0.04,0.7261621,20.66599,B,0
2,228.76,S9,0.06,0.2186387,-25.37617,C,0.02
2,228.78,S9,0.08,0.4650801,12.32207,B,0
2,228.8,S9,0.09999999,0.1966942,-13.4193,C,0.02
2,228.82,S9,0.12,0.0391845,-7.875484,B,0
2,228.84,S9,0.14,0.05359908,0.7207289,B,0.02
2,228.86,S9,0.16,0.02241665,-1.559122,B,0.04
3,229.62,S9,0,0.3867441,-18.44061, ,0.06
3,229.64,S9,0.02,0.8803223,24.67891,B,0
3,229.66,S9,0.04,0.4366366,-22.18428,C,0.02
3,229.68,S9,0.06,0.3455109,-4.556286,B,0
3,229.7,S9,0.08,0.302104,-2.170345,C,0.02
3,229.72,S9,0.09999999,0.09175808,-10.5173,C,0.02
3,229.74,S9,0.12,0.1620331,3.51375,B,0
3,229.76,S9,0.14,0.07076336,-4.563486,B,0.02
3,229.78,S9,0.16,0.08643343,0.7835038,B,0.04
4,230.52,S9,0,0.7502097,19.27985, ,0.06
4,230.54,S9,0.02,0.4245994,-16.28051, ,0.06
4,230.56,S9,0.04,0.6398141,10.76073,B,0
4,230.58,S9,0.06,0.2061913,-21.68114,C,0.02
4,230.6,S9,0.08,0.343139,6.847387,B,0
4,230.62,S9,0.09999999,0.1500756,-9.653168,C,0.02
4,230.64,S9,0.12,0.08345238,-3.331163,B,0
4,230.66,S9,0.14,0.06618419,-0.8634095,B,0.02
4,230.68,S9,0.16,0.0821676,0.7991706,B,0.04
5,231.36,S9,0,0.5642298,-7.649225, ,0.06
5,231.38,S9,0.02,0.6766985,5.623433,B,0
5,231.4,S9,0.04,0.2462471,-21.52257,C,0.02
5,231.42,S9,0.06,0.3613348,5.754385,B,0
5,231.44,S9,0.08,0.1789291,-9.120286,C,0.02
5,231.46,S9,0.09999999,0.2223917,2.173129,B,0
5,231.48,S9,0.12,0.1346574,-4.386712,B,0.02
5,231.5,S9,0.14,0.04424789,-4.520478,B,0.04
6,232.22,S9,0,0.3600878,-10.11159, ,0.06
6,232.24,S9,0.02,0.3218782,-1.910479,B,0
6,232.26,S9,0.04,0.2448325,-3.852284,C,0.02
6,232.28,S9,0.06,0.4855691,12.03683,B,0
