Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.1283271,1.411729,0.5302005,0.7515311,0.08775126,Tap,1,3,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1107437,1.331268,0.5237393
1,0.129213,1.413036,0.5293355,0.1146726,0.09004471,Tap,1,3,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,-4.502236,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04809444,1.184153,0.05351973,-0.1698547,0.06820735,0.04458706,0.1113703,1.332605,0.5233169
1,0.129213,1.413036,0.5293355,0,0,Tap,4,-1,-0.04885407,1.183684,0.0537672,-0.1688558,0.06777301,0.04464051,0.1113703,1.332605,0.5233169
1,0.1293702,1.420384,0.5193372,31.02198,0.6204396,Tap,3,-1,-0.04885407,1.183684,0.0537672,-0.1688558,0.06777301,0.04464051,0.1106253,1.340056,0.5148525
1,0.1293702,1.420384,0.5193372,-31.02198,0,Tap,3,-1,-0.04885407,1.183684,0.0537672,-0.1688558,0.06777301,0.04464051,0.1106253,1.340056,0.5148525
1,0.1293702,1.420384,0.5193372,0,0,Tap,3,-1,-0.0491123,1.183405,0.05399084,-0.1672945,0.06744712,0.04372092,0.1106253,1.340056,0.5148525
