Case,X,Y,Z,a,v,modeSelected
1,0.3735966,0.9472644,0.6423168,1.588177,0.04939679,longPress
1,0.3738749,0.9472843,0.6422253,0,0,longPress
1,0.3742628,0.9469218,0.6406164,4.235509,0.08471019,longPress
1,0.3742628,0.9469218,0.6406164,4.235509,0.08471019,longPress
1,0.3747061,0.952177,0.6366229,12.3027,0.3307642,longPress
1,0.3753236,0.9515869,0.6369343,-14.26546,0.04545512,longPress
1,0.3753236,0.9515869,0.6369343,-14.26546,0.04545512,longPress
1,0.3755369,0.950899,0.6372185,-0.3371496,0.03871213,longPress
1,0.3755369,0.9508987,0.6372185,-1.934828,1.555727E-05,longPress
1,0.3759492,0.9496261,0.6370397,3.373262,0.0674808,longPress
1,0.3759492,0.9496261,0.6370397,3.373262,0.0674808,longPress
1,0.3760172,0.9465567,0.6373377,4.337424,0.1542293,longPress
1,0.3757169,0.9466531,0.6371369,-6.776806,0.01869316,longPress
1,0.3757169,0.9466531,0.6371369,-6.776806,0.01869316,longPress
1,0.3767189,0.9453908,0.6369209,3.130476,0.08130268,longPress
1,0.3788819,0.9437734,0.6369648,2.687808,0.1350588,longPress
1,0.3788823,0.9437732,0.6369648,-6.75172,2.443972E-05,longPress
1,0.3788823,0.9437732,0.6369648,-6.75172,2.443972E-05,longPress
1,0.3793,0.9428272,0.6368818,2.592344,0.05187131,longPress
1,0.3789196,0.9423996,0.63694,-1.155401,0.0287633,longPress
1,0.3789196,0.9423996,0.63694,-1.155401,0.0287633,longPress
1,0.3789079,0.9408768,0.6375518,2.664633,0.08205595,longPress
1,0.378605,0.9405523,0.6377449,-2.892528,0.02420538,longPress
1,0.378605,0.9405523,0.6377449,-2.892528,0.02420538,longPress
1,0.3788757,0.9401657,0.6378493,-0.001827627,0.02416883,longPress
1,0.378659,0.9392726,0.6374764,1.271061,0.04959005,longPress
1,0.378548,0.9394536,0.6374125,-1.925155,0.01108694,longPress
1,0.378548,0.9394536,0.6374125,-1.925155,0.01108694,longPress
1,0.3795975,0.9382234,0.6374846,3.492221,0.08093137,longPress
1,0.3791534,0.9385157,0.6375647,-2.70238,0.02688377,longPress
1,0.3791534,0.9385157,0.6375647,-2.70238,0.02688377,longPress
1,0.379747,0.9386349,0.6375661,0.1695247,0.03027426,longPress
1,0.3799952,0.938363,0.6375403,-0.5909656,0.01845495,longPress
1,0.3799952,0.938363,0.6375403,-0.5909656,0.01845495,longPress
1,0.3784959,0.9392595,0.6369352,3.699132,0.0924376,longPress
1,0.3787913,0.9386258,0.6365843,-2.666078,0.03911604,longPress
1,0.3781516,0.9391101,0.6363959,0.1045918,0.04120787,longPress
1,0.3781516,0.9391101,0.6363959,0.1045918,0.04120787,longPress
1,0.3784146,0.9387036,0.6360292,-0.5420446,0.03036698,longPress
1,0.3791556,0.9381325,0.6358685,0.8548695,0.04746437,longPress
1,0.3791556,0.9381325,0.6358685,0.8548695,0.04746437,longPress
1,0.3793499,0.9382715,0.6353478,-0.9409119,0.02864613,longPress
1,0.3794958,0.9381353,0.6352463,-0.8723784,0.01119856,longPress
1,0.3794958,0.9381353,0.6352463,-0.8723784,0.01119856,longPress
1,0.3800432,0.9396425,0.6352472,3.44904,0.08017936,longPress
1,0.3795479,0.9404995,0.6348433,-1.336497,0.05344943,longPress
1,0.3795479,0.9404995,0.6348433,-1.336497,0.05344943,longPress
1,0.3802984,0.941359,0.6339717,0.9171888,0.07179321,longPress
1,0.3797487,0.9423431,0.6335936,-0.6173326,0.05944655,longPress
1,0.3798355,0.9426544,0.6333203,-1.914177,0.02116302,longPress
1,0.3790913,0.9435781,0.6326728,2.320451,0.06757204,longPress
1,0.3790913,0.9435781,0.6326728,2.320451,0.06757204,longPress
1,0.378048,0.9446034,0.6295161,5.319211,0.1739563,longPress
1,0.378048,0.9446034,0.6295161,5.319211,0.1739563,longPress
1,0.3765808,0.9437181,0.6250491,3.2632,0.2392203,longPress
1,0.3756203,0.9425462,0.6222701,-4.04783,0.1582637,longPress
1,0.3756203,0.9425462,0.6222701,-4.04783,0.1582637,longPress
1,0.3700411,0.9339659,0.6135721,25.66541,0.6715718,longPress
1,0.3677697,0.9309429,0.6094995,-19.6852,0.2778679,longPress
1,0.3645396,0.9255734,0.604022,6.913349,0.4161349,longPress
1,0.3645396,0.9255734,0.604022,6.913349,0.4161349,longPress
1,0.3558266,0.9160717,0.5856905,35.22024,1.12054,longPress
1,0.3532487,0.9159558,0.5818563,-44.47268,0.2310861,longPress
1,0.3532487,0.9159558,0.5818563,-44.47268,0.2310861,longPress
1,0.3475575,0.9129902,0.5715718,18.75192,0.6061245,longPress
1,0.3430232,0.9123114,0.5586176,4.047844,0.6870814,longPress
1,0.3430232,0.9123114,0.5586176,4.047844,0.6870814,longPress
1,0.3390329,0.9157724,0.5526438,-14.41852,0.3987109,longPress
1,0.3360865,0.9182935,0.5511527,-9.549202,0.2077269,longPress
1,0.3350361,0.9196456,0.551527,-6.004751,0.08763189,longPress
1,0.3350361,0.9196456,0.551527,-6.004751,0.08763189,longPress
1,0.3280174,0.9289988,0.5474529,26.57631,0.619158,longPress
1,0.3250256,0.9335687,0.539988,-7.833366,0.4624907,longPress
1,0.3250256,0.9335687,0.539988,-7.833366,0.4624907,longPress
1,0.3166518,0.9555435,0.5066843,78.79926,2.038476,longPress
1,0.313562,0.9642417,0.4981923,-70.56707,0.6271347,longPress
1,0.313562,0.9642417,0.4981923,-70.56707,0.6271347,longPress
1,0.3077126,0.9770935,0.4864731,14.51835,0.9175017,longPress
1,0.3066583,0.9782922,0.4864898,-41.88387,0.07982427,longPress
1,0.3066583,0.9782922,0.4864898,-41.88387,0.07982427,longPress
1,0.2958312,1.001014,0.4655247,77.90253,1.637875,longPress
1,0.2908376,1.00901,0.4572363,-50.51295,0.627616,longPress
1,0.2859625,1.016757,0.4489551,-0.5215973,0.617184,longPress
1,0.2859625,1.016757,0.4489551,-0.5215973,0.617184,longPress
1,0.2802165,1.030175,0.4384637,14.07942,0.8987725,longPress
1,0.2773211,1.034357,0.4327774,-25.86524,0.3814677,longPress
1,0.2773211,1.034357,0.4327774,-25.86524,0.3814677,longPress
1,0.2768975,1.039428,0.4315472,-5.983678,0.2617941,longPress
1,0.272731,1.047196,0.4268227,11.91153,0.5000248,longPress
1,0.272731,1.047196,0.4268227,11.91153,0.5000248,longPress
1,0.2705704,1.05293,0.4227619,-6.62297,0.3675654,longPress
1,0.2663317,1.056657,0.4177141,0.5516782,0.378599,longPress
1,0.2608376,1.061185,0.413003,2.412911,0.4268572,longPress
1,0.2608376,1.061185,0.413003,2.412911,0.4268572,longPress
1,0.2542043,1.066892,0.4082479,3.554749,0.4979522,longPress
1,0.2505489,1.069255,0.4071889,-13.69781,0.2239959,longPress
1,0.2505489,1.069255,0.4071889,-13.69781,0.2239959,longPress
1,0.2378038,1.074536,0.4015203,26.08802,0.7457562,longPress
1,0.2336919,1.074398,0.402916,-26.42667,0.2172229,longPress
1,0.2336919,1.074398,0.402916,-26.42667,0.2172229,longPress
1,0.2243944,1.075323,0.4024143,12.53103,0.4678436,longPress
1,0.212574,1.07736,0.3982487,8.351175,0.6348671,longPress
1,0.212574,1.07736,0.3982487,8.351175,0.6348671,longPress
1,0.1927328,1.080632,0.3888326,23.76835,1.110234,longPress
1,0.1811218,1.083356,0.3834291,-22.77862,0.6546617,longPress
1,0.1753102,1.084741,0.380702,-16.31499,0.3283617,longPress
1,0.1753102,1.084741,0.380702,-16.31499,0.3283617,longPress
1,0.1380185,1.091467,0.3681059,83.41235,1.996609,longPress
1,0.1276618,1.092761,0.3668346,-73.5447,0.5257148,longPress
1,0.1276618,1.092761,0.3668346,-73.5447,0.5257148,longPress
1,0.09856792,1.095169,0.3601313,48.59691,1.497653,longPress
1,0.08837681,1.095295,0.358077,-48.89051,0.5198429,longPress
1,0.08837681,1.095295,0.358077,-48.89051,0.5198429,longPress
1,0.06917417,1.095738,0.3548388,22.70482,0.9739392,longPress
1,0.06283893,1.097143,0.3542771,-32.4135,0.3256693,longPress
1,0.06283893,1.097143,0.3542771,-32.4135,0.3256693,longPress
1,0.02132022,1.09913,0.3427658,91.5434,2.156537,longPress
1,0.009783342,1.099434,0.3395143,-77.8514,0.5995093,longPress
1,-0.0008836091,1.099234,0.3367352,-2.413431,0.5512407,longPress
1,-0.0008836091,1.099234,0.3367352,-2.413431,0.5512407,longPress
1,-0.0292522,1.097647,0.3348565,43.62549,1.423751,longPress
1,-0.03972524,1.098047,0.3336673,-44.81768,0.527397,longPress
1,-0.03972524,1.098047,0.3336673,-44.81768,0.527397,longPress
1,-0.05011526,1.097032,0.3320189,0.05218387,0.5284407,longPress
1,-0.06890111,1.099022,0.3339391,21.04882,0.949417,longPress
1,-0.0786336,1.098526,0.3347526,-23.02324,0.4889521,longPress
1,-0.0786336,1.098526,0.3347526,-23.02324,0.4889521,longPress
1,-0.1005395,1.100016,0.335362,30.46485,1.098249,longPress
1,-0.1218991,1.097863,0.3407249,0.4067779,1.106385,longPress
1,-0.1218991,1.097863,0.3407249,0.4067779,1.106385,longPress
1,-0.1551351,1.100569,0.3500113,31.21819,1.730749,longPress
1,-0.1719693,1.105361,0.3553729,-40.77347,0.9152792,longPress
1,-0.1719693,1.105361,0.3553729,-40.77347,0.9152792,longPress
1,-0.203614,1.11666,0.3576379,38.43026,1.683884,longPress
1,-0.2131596,1.119876,0.3591113,-58.7441,0.5090023,longPress
1,-0.2131596,1.119876,0.3591113,-58.7441,0.5090023,longPress
1,-0.2313075,1.123077,0.3623176,21.3121,0.9352444,longPress
1,-0.2463439,1.12403,0.3695283,-5.004251,0.8351594,longPress
1,-0.2463439,1.12403,0.3695283,-5.004251,0.8351594,longPress
1,-0.2628042,1.122749,0.3780169,4.65318,0.928223,longPress
1,-0.2715646,1.125347,0.3827829,-20.64715,0.5152799,longPress
1,-0.2759379,1.126651,0.3849769,-13.1051,0.2531779,longPress
1,-0.2759379,1.126651,0.3849769,-13.1051,0.2531779,longPress
1,-0.3021732,1.131286,0.402216,66.67278,1.586633,longPress
1,-0.3102431,1.132336,0.4107113,-49.92111,0.5882112,longPress
1,-0.3102431,1.132336,0.4107113,-49.92111,0.5882112,longPress
1,-0.3291392,1.133698,0.4281626,34.98392,1.28789,longPress
1,-0.3351886,1.134619,0.4329824,-44.92087,0.3894723,longPress
1,-0.3351886,1.134619,0.4329824,-44.92087,0.3894723,longPress
1,-0.3431611,1.136948,0.4420781,11.31946,0.6158615,longPress
1,-0.3449488,1.138849,0.4437881,-22.99352,0.1559912,longPress
1,-0.3542778,1.141083,0.4594183,38.04837,0.9169587,longPress
1,-0.3542778,1.141083,0.4594183,38.04837,0.9169587,longPress
1,-0.3594081,1.141491,0.4676442,-21.58983,0.4851621,longPress
1,-0.3612094,1.141478,0.4730821,-9.936982,0.2864225,longPress
1,-0.3612094,1.141478,0.4730821,-9.936982,0.2864225,longPress
1,-0.3701794,1.142913,0.4919271,37.97949,1.046012,longPress
1,-0.3728089,1.143012,0.4984002,-34.83195,0.3493733,longPress
1,-0.3757702,1.141699,0.5078506,7.506639,0.4995061,longPress
1,-0.3773049,1.141094,0.5124755,-12.69958,0.2455146,longPress
1,-0.3829317,1.137936,0.5315776,38.13062,1.008127,longPress
1,-0.3844965,1.13706,0.5436053,-20.00477,0.6080314,longPress
1,-0.3852854,1.135213,0.550148,-13.29161,0.3421993,longPress
1,-0.3852854,1.135213,0.550148,-13.29161,0.3421993,longPress
1,-0.3872624,1.13151,0.5656509,23.04353,0.8030699,longPress
1,-0.3867052,1.130443,0.5683084,-32.86047,0.1458605,longPress
1,-0.386389,1.128881,0.5709314,0.3799736,0.15346,longPress
1,-0.386389,1.128881,0.5709314,0.3799736,0.15346,longPress
1,-0.3860689,1.12521,0.5770392,10.16017,0.3566634,longPress
1,-0.3860689,1.12521,0.5770392,10.16017,0.3566634,longPress
1,-0.387987,1.123039,0.5839672,0.93977,0.3754588,longPress
1,-0.3894901,1.118278,0.5914946,3.808639,0.4516316,longPress
1,-0.3898851,1.115686,0.5957232,-10.14275,0.2487767,longPress
1,-0.3898851,1.115686,0.5957232,-10.14275,0.2487767,longPress
1,-0.3917164,1.110649,0.6029196,9.993937,0.4486554,longPress
1,-0.3921242,1.109414,0.6033149,-19.03526,0.06795011,longPress
1,-0.3921242,1.109414,0.6033149,-19.03526,0.06795011,longPress
1,-0.3959706,1.106808,0.6078277,12.79539,0.323858,longPress
1,-0.3982718,1.105677,0.6095519,-8.468689,0.1544842,longPress
1,-0.4006419,1.105649,0.6097794,-1.771205,0.1190601,longPress
1,-0.4006419,1.105649,0.6097794,-1.771205,0.1190601,longPress
1,-0.4055349,1.103442,0.6116581,8.265057,0.2843612,longPress
1,-0.4055349,1.103442,0.6116581,8.265057,0.2843612,longPress
1,-0.4105962,1.101106,0.6143064,1.210703,0.3085753,longPress
1,-0.411535,1.101182,0.6137838,-12.73577,0.05385983,longPress
1,-0.412394,1.099972,0.6165323,5.116085,0.1561815,longPress
1,-0.412394,1.099972,0.6165323,5.116085,0.1561815,longPress
1,-0.4134419,1.099305,0.6195073,0.2504595,0.1611907,longPress
1,-0.4133426,1.099024,0.6224585,-0.6440371,0.14831,longPress
1,-0.4133426,1.099024,0.6224585,-0.6440371,0.14831,longPress
1,-0.4127816,1.100347,0.6260767,2.3179,0.194668,longPress
1,-0.4127136,1.101167,0.6275816,-5.445897,0.08575004,longPress
1,-0.4127136,1.101167,0.6275816,-5.445897,0.08575004,longPress
1,-0.4125233,1.102217,0.6305099,3.504368,0.1558374,longPress
1,-0.4130089,1.103945,0.6304207,-3.298328,0.08987085,longPress
1,-0.4130089,1.103945,0.6304207,-3.298328,0.08987085,longPress
1,-0.4127798,1.105989,0.6271505,5.16329,0.1931366,longPress
1,-0.4129858,1.107055,0.6248684,-3.338639,0.1263639,longPress
1,-0.4132723,1.108435,0.6217208,2.304126,0.1724464,longPress
1,-0.4132723,1.108435,0.6217208,2.304126,0.1724464,longPress
1,-0.414192,1.111254,0.619566,0.5404398,0.1832552,longPress
1,-0.4144368,1.113283,0.6181588,-2.959401,0.1240671,longPress
1,-0.4146894,1.114027,0.618372,-4.167593,0.04071529,longPress
1,-0.4146894,1.114027,0.618372,-4.167593,0.04071529,longPress
1,-0.4141809,1.116937,0.6174679,5.687605,0.1544674,longPress
1,-0.4141809,1.116937,0.6174679,5.687605,0.1544674,longPress
1,-0.4148379,1.117247,0.6187992,-3.931725,0.07583289,longPress
1,-0.4155748,1.117123,0.6179972,-1.051201,0.05480886,longPress
1,-0.4160079,1.117616,0.6177402,-0.9789476,0.03522991,longPress
1,-0.4160079,1.117616,0.6177402,-0.9789476,0.03522991,longPress
1,-0.4172381,1.118083,0.6200194,4.817979,0.1315895,longPress
1,-0.4171731,1.118289,0.6202035,-5.869553,0.01419843,longPress
1,-0.4171731,1.118289,0.6202035,-5.869553,0.01419843,longPress
1,-0.4189702,1.118194,0.6209126,4.125753,0.09671348,longPress
1,-0.4188503,1.117882,0.6195536,-1.337247,0.06996854,longPress
1,-0.4188503,1.117882,0.6195536,-1.337247,0.06996854,longPress
1,-0.4169928,1.11696,0.6148186,9.424423,0.258457,longPress
1,-0.4168279,1.116043,0.614882,-10.58801,0.04669672,longPress
1,-0.4168279,1.116043,0.614882,-10.58801,0.04669672,longPress
1,-0.4170509,1.115118,0.6156311,0.6923233,0.06054318,longPress
1,-0.4170428,1.114991,0.6156659,-2.696275,0.006617681,longPress
1,-0.4161785,1.113844,0.6159916,3.351025,0.07363818,longPress
1,-0.4161785,1.113844,0.6159916,3.351025,0.07363818,longPress
1,-0.4157697,1.112963,0.6164932,-0.9501277,0.05463563,longPress
1,-0.4155175,1.112046,0.6169934,-0.04522204,0.05373118,longPress
1,-0.4155175,1.112046,0.6169934,-0.04522204,0.05373118,longPress
1,-0.4154851,1.111247,0.619287,3.386161,0.1214544,longPress
1,-0.4154919,1.111987,0.6192923,-4.221274,0.03702892,longPress
1,-0.4154919,1.111987,0.6192923,-4.221274,0.03702892,longPress
1,-0.4152185,1.112749,0.618628,0.7648021,0.05232496,longPress
1,-0.4145144,1.113172,0.6175032,0.8660173,0.06964531,longPress
1,-0.4141836,1.11238,0.6177878,-1.220968,0.04522594,longPress
1,-0.4141836,1.11238,0.6177878,-1.220968,0.04522594,longPress
1,-0.4140818,1.111331,0.6196756,3.142921,0.1080844,longPress
1,-0.4140301,1.1099,0.6210108,-0.5090453,0.09790346,longPress
1,-0.4140826,1.110028,0.6216393,-3.286246,0.03217855,longPress
1,-0.4140826,1.110028,0.6216393,-3.286246,0.03217855,longPress
1,-0.4143426,1.109428,0.6215763,0.03399011,0.03285835,longPress
1,-0.4143426,1.109428,0.6215763,0.03399011,0.03285835,longPress
1,-0.4151905,1.108981,0.6223507,1.437187,0.06160209,longPress
1,-0.4156367,1.109006,0.6229529,-1.205291,0.03749628,longPress
1,-0.4156367,1.109006,0.6229529,-1.205291,0.03749628,longPress
1,-0.4155121,1.108983,0.6225405,-0.7961422,0.02157344,longPress
1,-0.4156719,1.108535,0.6218052,1.111329,0.04380002,longPress
1,-0.416045,1.108521,0.621664,-1.192181,0.0199564,longPress
1,-0.416045,1.108521,0.621664,-1.192181,0.0199564,longPress
1,-0.4167693,1.107913,0.6223845,1.974716,0.05945072,longPress
1,-0.4172244,1.108323,0.6219225,-1.053906,0.0383726,longPress
1,-0.4172244,1.108323,0.6219225,-1.053906,0.0383726,longPress
1,-0.4185057,1.107814,0.6214609,1.716233,0.07269727,longPress
1,-0.4186451,1.107358,0.6219063,-2.002886,0.03263955,longPress
1,-0.4186451,1.107358,0.6219063,-2.002886,0.03263955,longPress
1,-0.4189196,1.108322,0.6220703,0.9083827,0.0508072,longPress
1,-0.4193404,1.1073,0.623003,1.075095,0.07230911,longPress
1,-0.4196405,1.108019,0.6226988,-1.525768,0.04179374,longPress
1,-0.4196405,1.108019,0.6226988,-1.525768,0.04179374,longPress
1,-0.420633,1.107936,0.6228247,0.4197749,0.05018924,longPress
1,-0.4214912,1.108564,0.6229305,0.1630493,0.05345022,longPress
1,-0.4214912,1.108564,0.6229305,0.1630493,0.05345022,longPress
1,-0.4220087,1.108713,0.6239681,0.2498154,0.05844653,longPress
1,-0.4214512,1.108352,0.6233521,-0.6576576,0.04529338,longPress
1,-0.4214512,1.108352,0.6233521,-0.6576576,0.04529338,longPress
1,-0.4217032,1.108298,0.6247845,1.37386,0.07277057,longPress
1,-0.4218197,1.107524,0.6259871,-0.05148947,0.07174078,longPress
1,-0.4218197,1.107524,0.6259871,-0.05148947,0.07174078,longPress
1,-0.4217111,1.108115,0.6256981,-1.920605,0.03332868,longPress
1,-0.4214977,1.108847,0.6263866,0.9016633,0.05136194,longPress
1,-0.4215393,1.108437,0.6272168,-0.2509302,0.04634334,longPress
1,-0.4214015,1.108593,0.6279306,-0.4582579,0.03717818,longPress
1,-0.4214015,1.108593,0.6279306,-0.4582579,0.03717818,longPress
1,-0.4208772,1.108289,0.6289954,1.203771,0.06125361,longPress
1,-0.4208772,1.108289,0.6289954,1.203771,0.06125361,longPress
1,-0.4206511,1.108303,0.6300883,-0.2723502,0.05580661,longPress
1,-0.4203328,1.108818,0.630826,-0.4044945,0.04771672,longPress
1,-0.4203328,1.108818,0.630826,-0.4044945,0.04771672,longPress
1,-0.4200972,1.107392,0.6330514,4.247891,0.1326745,longPress
1,-0.420032,1.107897,0.6330433,-5.360057,0.0254734,longPress
1,-0.420032,1.107897,0.6330433,-5.360057,0.0254734,longPress
1,-0.4190366,1.107555,0.6332951,1.431596,0.05410532,longPress
1,-0.4187569,1.106757,0.6335554,-0.4920509,0.0442643,longPress
1,-0.4184629,1.107506,0.6333122,-0.1109568,0.04204516,longPress
1,-0.4184629,1.107506,0.6333122,-0.1109568,0.04204516,longPress
1,-0.4180329,1.107286,0.6337223,-0.5178852,0.03168746,longPress
1,-0.4181615,1.10692,0.6341734,-0.09735758,0.02974031,longPress
1,-0.4181615,1.10692,0.6341734,-0.09735758,0.02974031,longPress
1,-0.4179514,1.106404,0.6356912,2.555215,0.0808446,longPress
1,-0.4179128,1.105803,0.6363268,-1.853088,0.04378283,longPress
1,-0.4179128,1.105803,0.6363268,-1.853088,0.04378283,longPress
1,-0.4180465,1.105419,0.6371541,0.1150619,0.04608407,longPress
1,-0.4178934,1.105497,0.6370134,-1.749462,0.01109483,longPress
1,-0.4174346,1.106174,0.6367731,1.578057,0.04265597,longPress
1,-0.4174346,1.106174,0.6367731,1.578057,0.04265597,longPress
1,-0.416955,1.106571,0.636631,-0.5363198,0.03192957,longPress
1,-0.4164802,1.107661,0.6367626,1.394105,0.05981166,longPress
1,-0.4164802,1.107661,0.6367626,1.394105,0.05981166,longPress
1,-0.4161704,1.108579,0.636827,-0.5636217,0.04853923,longPress
1,-0.4161414,1.108058,0.6372132,-0.8042997,0.03245324,longPress
1,-0.4161414,1.108058,0.6372132,-0.8042997,0.03245324,longPress
1,-0.4163156,1.107559,0.638885,2.761148,0.08767619,longPress
1,-0.4165028,1.106942,0.6398907,-1.396965,0.05973689,longPress
1,-0.4165028,1.106942,0.6398907,-1.396965,0.05973689,longPress
