Case,X,Y,Z,a,v,modeSelected
46,0.2352554,1.391077,0.4402704,0.7998532,0.02671468,longPress
46,0.2349378,1.39084,0.4402714,0,0,longPress
46,0.2324011,1.392311,0.4432015,-10.36325,0,longPress
46,0.2312145,1.393982,0.4414024,6.818046,0.1363609,longPress
46,0.2312145,1.393982,0.4414024,6.818046,0.1363609,longPress
46,0.2334318,1.39361,0.4447327,3.227263,0.2009062,longPress
46,0.2332494,1.393696,0.4447575,-9.536577,0.01017463,longPress
46,0.2332494,1.393696,0.4447575,-0.5087317,0,longPress
46,0.2332494,1.393696,0.4447575,-0.5087317,0,longPress
46,0.2326918,1.393293,0.4444361,1.89926,0.03798521,longPress
46,0.2326903,1.393292,0.4444342,-1.893064,0.000123924,longPress
46,0.2326903,1.393292,0.4444342,-1.893064,0.000123924,longPress
46,0.2320871,1.393319,0.4439816,-1.88624,0,longPress
46,0.2320871,1.393319,0.4439816,-1.88624,0,longPress
46,0.2319011,1.393483,0.443749,0.8501377,0.01700275,longPress
46,0.2314212,1.393659,0.4434719,0.6033549,0.02906985,longPress
46,0.2314212,1.393659,0.4434719,0.6033549,0.02906985,longPress
46,0.2310744,1.393597,0.4430556,-0.09005293,0.02726879,longPress
46,0.2306472,1.393791,0.4429049,-0.130624,0.02465631,longPress
46,0.2306472,1.393791,0.4429049,-0.130624,0.02465631,longPress
46,0.2311876,1.393413,0.4433398,0.742286,0.03950203,longPress
46,0.2314502,1.39324,0.443295,-1.180152,0.015899,longPress
46,0.2316844,1.392889,0.4434786,0.3549222,0.02299744,longPress
46,0.2318789,1.392582,0.4435296,-0.2329817,0.01833781,longPress
46,0.2318782,1.392183,0.4436073,0.09905193,0.02031885,longPress
46,0.2319764,1.392401,0.4442987,0.8129725,0.0365783,longPress
46,0.2315567,1.392802,0.4438877,-0.05125515,0.03555319,longPress
46,0.2315567,1.392802,0.4438877,-0.05125515,0.03555319,longPress
46,0.2300302,1.39291,0.4429207,-4.525412,0,longPress
46,0.2300302,1.39291,0.4429207,-4.525412,0,longPress
46,0.2280176,1.393612,0.4410057,-7.164017,0,longPress
46,0.2238809,1.395041,0.437439,14.11462,0.2822925,longPress
46,0.2210534,1.396239,0.4344649,-3.427709,0.2137383,longPress
46,0.2159549,1.397722,0.4290633,8.248972,0.3787178,longPress
46,0.2159549,1.397722,0.4290633,8.248972,0.3787178,longPress
46,0.2057908,1.399558,0.4094906,36.39115,1.106541,longPress
46,0.2030815,1.400701,0.4036479,-38.97447,0.3270514,longPress
46,0.2004454,1.401518,0.397974,-0.5788937,0.3154735,longPress
46,0.2046891,1.405566,0.3927555,-19.62505,0,longPress
46,0.2046891,1.405566,0.3927555,-19.62505,0,longPress
46,0.2026876,1.413644,0.3865156,26.00476,0.5200952,longPress
46,0.2031424,1.417478,0.3770609,-0.4726708,0.5106418,longPress
46,0.202954,1.420179,0.3716497,-10.406,0.3025219,longPress
46,0.2018306,1.42278,0.3615985,10.98157,0.5221533,longPress
46,0.2018306,1.42278,0.3615985,10.98157,0.5221533,longPress
46,0.1922686,1.425948,0.3247824,69.31558,1.908465,longPress
46,0.1885448,1.425313,0.3168793,-73.52437,0.4379776,longPress
46,0.1798891,1.425092,0.312171,2.740596,0.4927895,longPress
46,0.173225,1.425072,0.3105011,-7.464041,0.3435087,longPress
46,0.1693689,1.424128,0.3148599,-2.435926,0.2947902,longPress
46,-0.01849899,-0.001157031,0.1720395,3596.985,72.23449,longPress
46,0,0,0,-1676.93,38.6959,longPress
46,0,0,0,-1676.93,38.6959,longPress
46,0,0,0,-1929.389,0.1081198,longPress
46,0,0,0,-2.35835,0.06095285,longPress
46,0,0,0,-1.777589,0.02540106,longPress
46,0,0,0,-1.215839,0,longPress
46,0,0,0,-1.215839,0,longPress
46,-0.1379994,0.9734272,0.2328901,1063.943,21.27886,longPress
46,-0.1645138,0.9370906,0.2240357,-949.3307,2.292247,longPress
46,-0.1645138,0.9370906,0.2240357,-949.3307,2.292247,longPress
46,-0.1917156,0.9074362,0.215054,-11.53483,2.06155,longPress
46,-0.1993339,0.8869358,0.2256117,-42.3646,1.214258,longPress
46,-0.2053314,0.8672415,0.2422719,5.496836,1.324195,longPress
46,-0.2053314,0.8672415,0.2422719,5.496836,1.324195,longPress
46,-0.2105266,0.8309713,0.2729092,-119.4037,0,longPress
46,-0.2105266,0.8309713,0.2729092,-119.4037,0,longPress
46,-0.2129329,0.806463,0.2968273,85.82413,1.716483,longPress
46,-0.2129329,0.806463,0.2968273,85.82413,1.716483,longPress
46,-0.2111135,0.7839646,0.3291359,12.70667,1.970616,longPress
46,-0.2098771,0.7768876,0.3392658,-67.4836,0.620944,longPress
