Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,327.26,S8,0,0.8914333,12.39427, ,0
1,327.28,S8,0.02,0.3518125,-26.98104, ,0
1,327.3,S8,0.04,0.7108912,17.95394,B,0
1,327.32,S8,0.06,0.3210993,-19.4896,C,0.02
1,327.34,S8,0.08,0.5987704,13.88356,B,0
1,327.36,S8,0.09999999,0.310337,-14.42167,C,0.02
1,327.38,S8,0.12,0.119639,-9.534898,B,0
1,327.4,S8,0.14,0.209271,4.4816,B,0.02
1,327.42,S8,0.16,0.09376425,-5.775339,B,0.04
2,328.22,S8,0,2.078104,69.83144, ,0.06
2,328.24,S8,0.02,0.4504835,-81.38104, ,0.06
2,328.26,S8,0.04,0.5300257,3.977111,B,0
2,328.28,S8,0.06,0.303817,-11.31044,C,0.02
2,328.3,S8,0.08,0.451485,7.383399,B,0
2,328.32,S8,0.09999999,0.2237623,-11.38613,C,0.02
2,328.34,S8,0.12,0.2895907,3.291416,B,0
2,328.36,S8,0.14,0.2724043,-0.8593202,C,0.02
2,328.38,S8,0.16,0.1953895,-3.850738,C,0.02
2,328.4,S8,0.18,0.3785633,9.158689,C,0.02
2,328.42,S8,0.2,0.2608003,-5.888149,C,0.02
2,328.44,S8,0.22,0.3942081,6.670393,C,0.02
2,328.46,S8,0.24,0.2802592,-5.697447,C,0.02
2,328.48,S8,0.26,0.5199426,11.98417,C,0.02
2,328.5,S8,0.28,0.3703991,-7.477175,C,0.02
2,328.52,S8,0.3,0.2508798,-5.975969,B,0
3,329.16,S8,0,1.008265,14.34689, ,0.02
3,329.18,S8,0.02,0.4047173,-30.17738, ,0.02
3,329.2,S8,0.04,0.5542571,7.476992,B,0
3,329.22,S8,0.06,0.7831507,11.44468,C,0.02
3,329.24,S8,0.08,0.2959884,-24.35812,C,0.02
3,329.26,S8,0.09999999,0.34308,2.354583,B,0
3,329.28,S8,0.12,0.4108191,3.386952,C,0.02
3,329.3,S8,0.14,0.3827369,-1.40411,C,0.02
3,329.32,S8,0.16,0.2226434,-8.004675,C,0.02
3,329.34,S8,0.18,0.2656364,2.149651,B,0
3,329.36,S8,0.2,0.2935148,1.39392,C,0.02
3,329.38,S8,0.22,0.1238112,-8.485177,C,0.02
3,329.4,S8,0.24,0.5265689,20.13789,B,0
3,329.42,S8,0.26,0.2493417,-13.86136,C,0.02
3,329.44,S8,0.28,0.7406774,24.56678,B,0
3,329.46,S8,0.3,1.049496,15.44095,C,0.02
4,330.32,S8,0,0.6636825,-42.72679, ,0.02
4,330.34,S8,0.02,1.400408,36.83629,B,0
4,330.36,S8,0.04,0.8237755,-28.83164,C,0.02
4,330.38,S8,0.06,0.4031542,-21.03106,B,0
4,330.4,S8,0.08,0.8563604,22.66031,C,0.02
5,330.5,S8,0,0.4339742,9.579638, ,0.02
5,330.52,S8,0.02,0.2743739,-7.980013, ,0.02
5,330.54,S8,0.04,0.4404879,8.3057,B,0
5,330.56,S8,0.06,0.1380458,-15.1221,C,0.02
5,330.58,S8,0.08,0.2681014,6.502779,B,0
5,330.6,S8,0.09999999,0.1136058,-7.724781,C,0.02
5,330.62,S8,0.12,0.09878462,-0.7410597,B,0
5,330.64,S8,0.14,0,-4.939231,B,0.02
5,330.66,S8,0.16,0.1285316,6.42658,B,0.04
6,331.58,S8,0,0.6655283,17.88049, ,0.06
6,331.6,S8,0.02,0.6719617,0.3216714, ,0.06
6,331.62,S8,0.04,1.233972,28.10051, ,0.06
6,331.64,S8,0.06,0.318773,-45.75994, ,0.06
6,331.66,S8,0.08,0.4658835,7.355528,B,0
6,331.68,S8,0.09999999,0.1002012,-18.28412,C,0.02
6,331.7,S8,0.12,0.241866,7.083241,B,0
6,331.72,S8,0.14,0.263299,1.071649,C,0.02
6,331.74,S8,0.16,0.1768904,-4.320428,C,0.02
6,331.76,S8,0.18,0.3141385,6.862403,C,0.02
6,331.78,S8,0.2,0.1427759,-8.56813,C,0.02
6,331.8,S8,0.22,0.1965836,2.690383,B,0
6,331.82,S8,0.24,0,-9.829178,B,0.02
6,331.84,S8,0.26,0,0,B,0.04
7,333.02,S8,0,0.8125104,7.838282, ,0.06
7,333.04,S8,0.02,0.2645479,-27.39813, ,0.06
7,333.06,S8,0.04,0.2571959,-0.3675953,B,0
7,333.08,S8,0.06,0.6912974,21.70507,C,0.02
7,333.1,S8,0.08,0.1786273,-25.63351,C,0.02
7,333.12,S8,0.09999999,0.3081579,6.476532,B,0
7,333.14,S8,0.12,0.08246604,-11.28459,C,0.02
7,333.16,S8,0.14,0.1584404,3.79872,B,0
7,333.18,S8,0.16,0.1859074,1.373347,B,0.02
7,333.2,S8,0.18,0.0860583,-4.992454,B,0.04
8,335.1,S8,0,0.3977248,-64.11154, ,0.06
8,335.12,S8,0.02,0.7746102,18.84427,B,0
8,335.14,S8,0.04,0.3256228,-22.44937,C,0.02
8,335.16,S8,0.06,0.2880114,-1.880567,B,0
8,335.18,S8,0.08,0.3421842,2.708639,C,0.02
8,335.2,S8,0.09999999,0.1532132,-9.448548,C,0.02
8,335.22,S8,0.12,0.5296566,18.82217,B,0
8,335.24,S8,0.14,0.1812114,-17.42226,C,0.02
8,335.26,S8,0.16,0.1681939,-0.6508768,B,0
8,335.28,S8,0.18,0.06840798,-4.989297,B,0.02
8,335.3,S8,0.2,0.1503439,4.096794,B,0.04
9,336.62,S8,0,0.6106616,9.199312, ,0.06
9,336.64,S8,0.02,0.2251714,-19.27451, ,0.06
9,336.66,S8,0.04,0.2564079,1.561825,B,0
9,336.68,S8,0.06,0.3525979,4.8095,C,0.02
9,336.7,S8,0.08,0.1726063,-8.999582,C,0.02
9,336.72,S8,0.09999999,0.2952495,6.132163,B,0
9,336.74,S8,0.12,0.1155609,-8.984431,C,0.02
9,336.76,S8,0.14,0.04400681,-3.577705,B,0
9,336.78,S8,0.16,0.05560133,0.579726,B,0.02
9,336.8,S8,0.18,0.02727912,-1.416111,B,0.04
10,337.86,S8,0,0.5737198,-9.590972, ,0.06
10,337.88,S8,0.02,0.4605373,-5.659123,B,0
10,337.9,S8,0.04,0.6440167,9.17397,C,0.02
10,337.92,S8,0.06,0.1970611,-22.34778,C,0.02
10,337.94,S8,0.08,0.444941,12.394,B,0
10,337.96,S8,0.09999999,0.207326,-11.88075,C,0.02
10,337.98,S8,0.12,0.1003747,-5.347565,B,0
10,338,S8,0.14,0.04115939,-2.960767,B,0.02
10,338.02,S8,0.16,0.02992012,-0.5619632,B,0.04
11,339.02,S8,0,0.8299484,-20.86719, ,0.06
11,339.04,S8,0.02,1.085274,12.76626,B,0
11,339.06,S8,0.04,0.4722792,-30.64972,C,0.02
11,339.08,S8,0.06,0.9984221,26.30715,B,0
11,339.1,S8,0.08,0.1565036,-42.09592,C,0.02
11,339.12,S8,0.09999999,0.08620378,-3.51499,B,0
11,339.14,S8,0.12,0.1386015,2.619885,B,0.02
11,339.16,S8,0.14,0.08785987,-2.537081,B,0.04
12,340.1,S8,0,0.5044692,-84.72665, ,0.06
12,340.12,S8,0.02,0.3924178,-5.602566,B,0
12,340.14,S8,0.04,0.7060179,15.68,C,0.02
12,340.16,S8,0.06,0.5281008,-8.895853,C,0.02
12,340.18,S8,0.08,0.5620909,1.699507,B,0
12,340.2,S8,0.09999999,0.1675529,-19.7269,C,0.02
12,340.22,S8,0.12,0.4116771,12.20621,B,0
12,340.24,S8,0.14,0.04633409,-18.26715,C,0.02
12,340.26,S8,0.16,0.1765463,6.510609,B,0
12,340.28,S8,0.18,0.09183604,-4.235511,B,0.02
12,340.3,S8,0.2,0.08348657,-0.4174732,B,0.04
13,341.22,S8,0,1.733813,63.06105, ,0.06
13,341.24,S8,0.02,0.3486385,-69.25871, ,0.06
13,341.26,S8,0.04,0.6304092,14.08854,B,0
13,341.28,S8,0.06,0.3828146,-12.37973,C,0.02
13,341.3,S8,0.08,0.4757808,4.648313,B,0
13,341.32,S8,0.09999999,0.1164907,-17.96451,C,0.02
13,341.34,S8,0.12,0.1771772,3.034327,B,0
13,341.36,S8,0.14,0.1631004,-0.7038414,B,0.02
13,341.38,S8,0.16,0.02911742,-6.699148,B,0.04
14,342.54,S8,0,1.154335,21.70138, ,0.06
14,342.56,S8,0.02,0.566534,-29.39003, ,0.06
14,342.58,S8,0.04,1.411647,42.25567,B,0
14,342.6,S8,0.06,0.08885456,-66.13965,C,0.02
14,342.62,S8,0.08,0.5304049,22.07752,B,0
14,342.64,S8,0.09999999,0.2564639,-13.69705,C,0.02
14,342.66,S8,0.12,0.2918899,1.771301,B,0
14,342.68,S8,0.14,0.1746643,-5.861278,C,0.02
14,342.7,S8,0.16,0.1481133,-1.327553,C,0.02
14,342.72,S8,0.18,0.1577181,0.4802406,C,0.02
14,342.74,S8,0.2,0.03147581,-6.312113,C,0.02
14,342.76,S8,0.22,0.1490305,5.877737,C,0.02
14,342.78,S8,0.24,0.05470808,-4.716123,C,0.02
14,342.8,S8,0.26,0.0437013,-0.5503388,C,0.02
14,342.82,S8,0.28,0.2079422,8.212045,C,0.02
14,342.84,S8,0.3,0.1594197,-2.426126,C,0.02
14,342.86,S8,0.32,0.1094129,-2.500336,C,0.02
14,342.88,S8,0.34,0.07086026,-1.927634,C,0.02
14,342.9,S8,0.36,0.1286547,2.889724,C,0.02
14,342.92,S8,0.38,0.05061072,-3.902202,C,0.02
14,342.94,S8,0.4,0.07776353,1.357641,C,0.02
14,342.96,S8,0.42,0.1238451,2.30408,C,0.02
14,342.98,S8,0.4400001,0.05282926,-3.550793,C,0.02
14,343,S8,0.4600001,0.06104891,0.4109822,C,0.02
14,343.02,S8,0.4800001,0.02583543,-1.760674,C,0.02
14,343.04,S8,0.5000001,0.03542453,0.4794548,C,0.02
14,343.06,S8,0.52,0.01057012,-1.24272,C,0.02
14,343.08,S8,0.54,0.06113338,2.528163,C,0.02
14,343.1,S8,0.56,0.02789663,-1.661837,C,0.02
14,343.12,S8,0.58,0.04336916,0.7736265,C,0.02
14,343.14,S8,0.6,0.03772645,-0.2821356,C,0.02
14,343.16,S8,0.6199999,0.04815377,0.5213659,C,0.02
14,343.18,S8,0.6399999,0.1637612,5.780372,C,0.02
14,343.2,S8,0.6599999,0.08768548,-3.803787,C,0.02
14,343.22,S8,0.6799999,0.26871,9.051229,C,0.02
14,343.24,S8,0.6999999,0.09812438,-8.529284,C,0.02
14,343.26,S8,0.7199998,0.3036204,10.2748,B,0
14,343.28,S8,0.7399998,0.2496,-2.70102,C,0.02
14,343.3,S8,0.7599998,0.5074916,12.89458,C,0.02
15,344.22,S8,0,1.648415,59.36377, ,0.02
15,344.24,S8,0.02,0.3031265,-67.26441, ,0.02
15,344.26,S8,0.04,0.6797009,18.82872,B,0
15,344.28,S8,0.06,0.3329011,-17.33999,C,0.02
15,344.3,S8,0.08,0.3982106,3.265476,B,0
15,344.32,S8,0.09999999,0.3284838,-3.486341,C,0.02
15,344.34,S8,0.12,0.1253673,-10.15582,C,0.02
15,344.36,S8,0.14,0.2570162,6.582445,B,0
15,344.38,S8,0.16,0.1087243,-7.4146,C,0.02
15,344.4,S8,0.18,0.1732225,3.224912,B,0
15,344.42,S8,0.2,0.05391327,-5.965461,B,0.02
15,344.44,S8,0.22,0.08511055,1.559864,B,0.04
16,346.1,S8,0,0.3552173,-67.53486, ,0.06
16,346.12,S8,0.02,0.4009187,2.285069,B,0
16,346.14,S8,0.04,0.2468999,-7.700941,C,0.02
16,346.16,S8,0.06,0.2640306,0.8565344,B,0
16,346.18,S8,0.08,0.4069481,7.145875,C,0.02
16,346.2,S8,0.09999999,0.1813842,-11.27819,C,0.02
16,346.22,S8,0.12,0.3799704,9.929309,B,0
16,346.24,S8,0.14,0.1230781,-12.84461,C,0.02
16,346.26,S8,0.16,0.1886343,3.277809,B,0
16,346.28,S8,0.18,0.03699277,-7.582075,B,0.02
16,346.3,S8,0.2,0.0973038,3.015551,B,0.04
17,347.18,S8,0,0.4928913,14.24533, ,0.06
17,347.2,S8,0.02,0.1974702,-14.77106, ,0.06
17,347.22,S8,0.04,0.6266162,21.4573,B,0
17,347.24,S8,0.06,0.2757219,-17.54471,C,0.02
17,347.26,S8,0.08,0.4423839,8.3331,B,0
17,347.28,S8,0.09999999,0.2436156,-9.938418,C,0.02
17,347.3,S8,0.12,0.4901466,12.32655,B,0
17,347.32,S8,0.14,0.1149844,-18.75811,C,0.02
17,347.34,S8,0.16,0.2788119,8.191378,B,0
17,347.36,S8,0.18,0.1148073,-8.200231,C,0.02
17,347.38,S8,0.2,0.04296796,-3.591967,B,0
17,347.4,S8,0.22,0.1372533,4.714265,B,0.02
17,347.42,S8,0.24,0.04163177,-4.781075,B,0.04
18,348.22,S8,0,0.5957277,21.52585, ,0.06
18,348.24,S8,0.02,0.2206737,-18.7527, ,0.06
18,348.26,S8,0.04,0.4473395,11.33329,B,0
18,348.28,S8,0.06,0.2322569,-10.75413,C,0.02
18,348.3,S8,0.08,0.4015051,8.462406,B,0
18,348.32,S8,0.09999999,0.1310817,-13.52117,C,0.02
18,348.34,S8,0.12,0.2208856,4.490195,B,0
18,348.36,S8,0.14,0.1708733,-2.500616,B,0.02
18,348.38,S8,0.16,0.05378456,-5.854435,B,0.04
19,349.26,S8,0,0.4314274,14.30988, ,0.06
19,349.28,S8,0.02,0.3755782,-2.792461, ,0.06
19,349.3,S8,0.04,0.6040229,11.42224, ,0.06
19,349.32,S8,0.06,0.2517693,-17.61268, ,0.06
19,349.34,S8,0.08,0.3264148,3.732273,B,0
19,349.36,S8,0.09999999,0.2231192,-5.164778,C,0.02
19,349.38,S8,0.12,0.08503473,-6.904224,C,0.02
19,349.4,S8,0.14,0.1386596,2.681243,B,0
19,349.42,S8,0.16,0.04216162,-4.824898,B,0.02
19,349.44,S8,0.18,0.07915507,1.849672,B,0.04
20,350.22,S8,0,0.7266694,24.18616, ,0.06
20,350.24,S8,0.02,0.2715515,-22.75589, ,0.06
20,350.26,S8,0.04,0.4555912,9.201985,B,0
20,350.28,S8,0.06,0.1456801,-15.49556,C,0.02
20,350.3,S8,0.08,0.3003182,7.731906,B,0
20,350.32,S8,0.09999999,0.1747184,-6.279991,C,0.02
20,350.34,S8,0.12,0.3985536,11.19176,C,0.02
20,350.36,S8,0.14,0.07096728,-16.37932,C,0.02
20,350.38,S8,0.16,0.04065285,-1.515722,B,0
20,350.4,S8,0.18,0.1565487,5.794791,B,0.02
20,350.42,S8,0.2,0.04772127,-5.44137,B,0.04
21,351.14,S8,0,0.2487892,-5.063728, ,0.06
21,351.16,S8,0.02,0.2464358,-0.117673, ,0.06
21,351.18,S8,0.04,0.6873202,22.04422, ,0.06
21,351.2,S8,0.06,0.2947494,-19.62854, ,0.06
21,351.22,S8,0.08,0.8625502,28.39004,B,0
21,351.24,S8,0.09999999,0.267737,-29.74066,C,0.02
21,351.26,S8,0.12,0.1937902,-3.697342,B,0
21,351.28,S8,0.14,0.03255395,-8.06181,B,0.02
21,351.3,S8,0.16,0.02883751,-0.185822,B,0.04
22,351.98,S8,0,0.1572385,0.2985269, ,0.06
22,352,S8,0.02,0.1587374,0.07494465, ,0.06
22,352.02,S8,0.04,0.2392926,4.027757, ,0.06
22,352.04,S8,0.06,0.606226,18.34667, ,0.06
22,352.06,S8,0.08,0.2537837,-17.62212, ,0.06
22,352.08,S8,0.09999999,0.9002296,32.3223,B,0
22,352.1,S8,0.12,0.2292469,-33.54914,C,0.02
22,352.12,S8,0.14,0.1959371,-1.665488,B,0
22,352.14,S8,0.16,0.1854148,-0.5261176,B,0.02
22,352.16,S8,0.18,0.1126299,-3.639244,B,0.04
23,352.86,S8,0,0.268209,3.673323, ,0.06
23,352.88,S8,0.02,0.1775537,-4.532765, ,0.06
23,352.9,S8,0.04,0.4834535,15.29499, ,0.06
23,352.92,S8,0.06,0.3341937,-7.46299, ,0.06
23,352.94,S8,0.08,0.4905078,7.815707,B,0
23,352.96,S8,0.09999999,0.4120861,-3.921087,C,0.02
23,352.98,S8,0.12,0.09979469,-15.61457,C,0.02
23,353,S8,0.14,0.1481771,2.419122,B,0
23,353.02,S8,0.16,0.06452584,-4.182565,B,0.02
23,353.04,S8,0.18,0.168923,5.21986,B,0.04
24,353.72,S8,0,0.7253621,31.49623, ,0.06
24,353.74,S8,0.02,0.2853116,-22.00253, ,0.06
24,353.76,S8,0.04,0.5509086,13.27985,B,0
24,353.78,S8,0.06,0.2280899,-16.14093,C,0.02
24,353.8,S8,0.08,0.596422,18.4166,B,0
24,353.82,S8,0.09999999,0.2011354,-19.76433,C,0.02
24,353.84,S8,0.12,0.3366556,6.776008,B,0
24,353.86,S8,0.14,0.2399667,-4.834442,C,0.02
24,353.88,S8,0.16,0.03096584,-10.45004,C,0.02
24,353.9,S8,0.18,0.0703813,1.970773,B,0
24,353.92,S8,0.2,0.03010343,-2.013893,B,0.02
24,353.94,S8,0.22,0.05859882,1.424769,B,0.04
25,354.58,S8,0,0.7831005,24.51798, ,0.06
25,354.6,S8,0.02,0.1386388,-32.22308, ,0.06
25,354.62,S8,0.04,0.4378325,14.95969,B,0
25,354.64,S8,0.06,0.1911696,-12.33315,C,0.02
25,354.66,S8,0.08,0.1966054,0.271792,B,0
25,354.68,S8,0.09999999,0.4901165,14.67556,B,0.02
25,354.7,S8,0.12,0.06014961,-21.49835,C,0.04
25,354.72,S8,0.14,0.1027059,2.127812,B,0
25,354.74,S8,0.16,0.03076503,-3.597041,B,0.02
25,354.76,S8,0.18,0.03732499,0.3279978,B,0.04
26,355.34,S8,0,0.6961925,22.91544, ,0.06
26,355.36,S8,0.02,0.6316442,-3.227416, ,0.06
26,355.38,S8,0.04,0.204486,-21.35791, ,0.06
26,355.4,S8,0.06,0.563099,17.93065,B,0
26,355.42,S8,0.08,0.376684,-9.320752,C,0.02
26,355.44,S8,0.09999999,0.3345086,-2.108769,B,0
26,355.46,S8,0.12,0.2037943,-6.535713,C,0.02
26,355.48,S8,0.14,0.1615937,-2.110033,C,0.02
26,355.5,S8,0.16,0.107172,-2.721082,C,0.02
26,355.52,S8,0.18,0.08318996,-1.199104,C,0.02
26,355.54,S8,0.2,0.208458,6.263402,C,0.02
26,355.56,S8,0.22,0.08931526,-5.957138,C,0.02
26,355.58,S8,0.24,0.4379299,17.43073,C,0.02
26,355.6,S8,0.26,0.1506803,-14.36248,C,0.02
26,355.62,S8,0.28,0.372137,11.07283,B,0
26,355.64,S8,0.3,0.1969198,-8.760861,C,0.02
26,355.66,S8,0.32,0.1563274,-2.029622,B,0
