Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,168.9,S5,0,0.8105264,33.10818, ,0
1,168.92,S5,0.02,0.4912784,-15.9624, ,0
1,168.94,S5,0.04,0.2172793,-13.69996,B,0
1,168.96,S5,0.06,0.6021604,19.24406,C,0.02
1,168.98,S5,0.08,0.1570171,-22.25717,C,0.02
1,169,S5,0.09999999,0.07930007,-3.885851,B,0
1,169.02,S5,0.12,0.08441203,0.2555981,B,0.02
1,169.04,S5,0.14,0.2995702,10.75791,B,0.04
2,170.22,S5,0,0.5872575,19.02522, ,0.06
2,170.24,S5,0.02,0.1558343,-21.57116, ,0.06
2,170.26,S5,0.04,0.1652936,0.4729636,B,0
2,170.28,S5,0.06,0.2897087,6.220757,C,0.02
2,170.3,S5,0.08,0.09720542,-9.625165,C,0.02
2,170.32,S5,0.09999999,0.1101232,0.6458893,B,0
2,170.34,S5,0.12,0.1501283,2.000254,B,0.02
2,170.36,S5,0.14,0.09811251,-2.600789,C,0.04
2,170.38,S5,0.16,0.02652535,-3.579358,C,0.04
2,170.4,S5,0.18,0.02912683,0.1300737,C,0.04
2,170.42,S5,0.2,0.08590742,2.83903,C,0.04
2,170.44,S5,0.22,0.04108564,-2.241089,C,0.04
2,170.46,S5,0.24,0.09574468,2.732952,C,0.04
2,170.48,S5,0.26,0.04251357,-2.661556,C,0.04
2,170.5,S5,0.28,0.1065067,3.199655,C,0.04
2,170.52,S5,0.3,0.04818882,-2.915892,C,0.04
2,170.54,S5,0.32,0.04688959,-0.06496161,C,0.04
2,170.56,S5,0.34,0.05187998,0.2495192,C,0.04
2,170.58,S5,0.36,0.04418411,-0.3847934,C,0.04
2,170.6,S5,0.38,0.06342065,0.9618273,C,0.04
2,170.62,S5,0.4,0.007966651,-2.7727,C,0.04
2,170.64,S5,0.42,0.1232477,5.764054,C,0.04
2,170.66,S5,0.4400001,0.08101186,-2.111793,C,0.04
2,170.68,S5,0.4600001,0.1106815,1.483482,C,0.04
2,170.7,S5,0.4800001,0.05126313,-2.970918,C,0.04
2,170.72,S5,0.5000001,0.07264622,1.069154,C,0.04
2,170.74,S5,0.52,0.0495117,-1.156726,C,0.04
2,170.76,S5,0.54,0.04920212,-0.01547914,C,0.04
2,170.78,S5,0.56,0.05888434,0.4841108,C,0.04
2,170.8,S5,0.58,0.02116356,-1.886039,C,0.04
2,170.82,S5,0.6,0.03313966,0.5988052,C,0.04
2,170.84,S5,0.6199999,0.05324595,1.005315,C,0.04
2,170.86,S5,0.6399999,0.05510812,0.09310842,C,0.04
2,170.88,S5,0.6599999,0.03427381,-1.041715,C,0.04
2,170.9,S5,0.6799999,0.03402359,-0.0125112,C,0.04
2,170.92,S5,0.6999999,0.08601078,2.59936,C,0.04
2,170.94,S5,0.7199998,0.06141843,-1.229618,C,0.04
2,170.96,S5,0.7399998,0.2884848,11.35332,C,0.04
2,170.98,S5,0.7599998,0.09064301,-9.89209,C,0.04
2,171,S5,0.7799998,0.2384928,7.392488,B,0
2,171.02,S5,0.7999998,0.2577208,0.9614021,C,0.02
3,171.64,S5,0,1.271913,27.73313, ,0.02
3,171.66,S5,0.02,0.40679,-43.25613, ,0.02
3,171.68,S5,0.04,0.3266309,-4.007954,B,0
3,171.7,S5,0.06,0.7865763,22.99727,C,0.02
3,171.72,S5,0.08,0.3847946,-20.08909,C,0.02
3,171.74,S5,0.09999999,0.205927,-8.943382,B,0
3,171.76,S5,0.12,0.1861221,-0.9902425,C,0.02
3,171.78,S5,0.14,0.1610014,-1.256035,C,0.02
3,171.8,S5,0.16,0.05191726,-5.454207,C,0.02
3,171.82,S5,0.18,0.108907,2.849488,C,0.02
3,171.84,S5,0.2,0.07992727,-1.448987,C,0.02
3,171.86,S5,0.22,0.1154825,1.777764,C,0.02
3,171.88,S5,0.24,0.06413799,-2.567228,C,0.02
3,171.9,S5,0.26,0.02144795,-2.134502,C,0.02
3,171.92,S5,0.28,0.09931803,3.893504,C,0.02
3,171.94,S5,0.3,0.03195516,-3.368144,C,0.02
3,171.96,S5,0.32,0.06496213,1.650349,C,0.02
