Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,99.7,S2,0,0.7639027,15.88348, ,0
1,99.72,S2,0.02,0.5624802,-10.07113, ,0
1,99.74,S2,0.04,0.3996861,-8.139705,B,0
1,99.75999,S2,0.06,0.1029161,-14.8385,C,0.02
1,99.78,S2,0.08,0.2226016,5.984275,B,0
1,99.8,S2,0.09999999,0.1537061,-3.444776,B,0.02
1,99.82,S2,0.12,0.1397427,-0.6981679,B,0.04
2,101.46,S2,0,0.7803487,26.83085, ,0.06
2,101.48,S2,0.02,0.2800161,-25.01663, ,0.06
2,101.5,S2,0.04,0.2900538,0.5018815,B,0
2,101.52,S2,0.06,0.3385413,2.424376,B,0.02
2,101.54,S2,0.08,0.284434,-2.705365,B,0.04
3,102.62,S2,0,0.5021362,-80.61466, ,0.06
3,102.64,S2,0.02,0.719153,10.85084,B,0
3,102.66,S2,0.04,0.3438422,-18.76554,C,0.02
3,102.68,S2,0.06,0.3835117,1.983471,B,0
3,102.7,S2,0.08,0.2780516,-5.273005,C,0.02
3,102.72,S2,0.09999999,0.2598963,-0.9077623,C,0.02
3,102.74,S2,0.12,0.3091683,2.463602,C,0.02
3,102.76,S2,0.14,0.05672751,-12.62204,C,0.02
3,102.78,S2,0.16,0.1518344,4.755347,B,0
3,102.8,S2,0.18,0.05046146,-5.068649,B,0.02
3,102.82,S2,0.2,0.07028975,0.9914141,B,0.04
4,103.9,S2,0,0.4484231,-4.058509, ,0.06
4,103.92,S2,0.02,0.9510381,25.13075, ,0.06
4,103.94,S2,0.04,0.4203497,-26.53442, ,0.06
4,103.96,S2,0.06,0.7570292,16.83398,B,0
4,103.98,S2,0.08,0.0566767,-35.01762,C,0.02
4,104,S2,0.09999999,0.08746092,1.539211,B,0
4,104.02,S2,0.12,0.08619367,-0.06336235,B,0.02
4,104.04,S2,0.14,0.03649557,-2.484905,B,0.04
5,105.32,S2,0,0.9985538,2.093837, ,0.06
5,105.34,S2,0.02,0.4694937,-26.453, ,0.06
5,105.36,S2,0.04,0.24628,-11.16069,B,0
5,105.38,S2,0.06,0.2584792,0.6099597,B,0.02
5,105.4,S2,0.08,0.07921124,-8.963399,B,0.04
6,106.68,S2,0,1.343252,24.65148, ,0.06
6,106.7,S2,0.02,0.4065132,-46.83695, ,0.06
6,106.72,S2,0.04,0.6637714,12.86291,B,0
6,106.74,S2,0.06,0.7428767,3.955266,C,0.02
6,106.76,S2,0.08,0.09942636,-32.17252,C,0.02
6,106.78,S2,0.09999999,0.06913109,-1.514763,B,0
6,106.8,S2,0.12,0.07881001,0.4839461,B,0.02
6,106.82,S2,0.14,0.1854325,5.331124,B,0.04
7,107.86,S2,0,0.769051,-11.82939, ,0.06
7,107.88,S2,0.02,0.4024293,-18.33109,B,0
7,107.9,S2,0.04,0.4922843,4.492751,C,0.02
7,107.92,S2,0.06,0.5921339,4.992484,C,0.02
7,107.94,S2,0.08,0.2032034,-19.44653,C,0.02
7,107.96,S2,0.09999999,0.1581237,-2.253984,B,0
7,107.98,S2,0.12,0.05971867,-4.920251,B,0.02
7,108,S2,0.14,0.1137702,2.702576,B,0.04
8,109.82,S2,0,0.8226429,23.10983, ,0.06
8,109.84,S2,0.02,0.9195037,4.843044, ,0.06
8,109.86,S2,0.04,0.2442431,-33.76303, ,0.06
8,109.88,S2,0.06,0.407676,8.171645,B,0
8,109.9,S2,0.08,0.1656068,-12.10346,C,0.02
8,109.92,S2,0.09999999,0.125705,-1.995088,B,0
8,109.94,S2,0.12,0.07085625,-2.74244,B,0.02
8,109.96,S2,0.14,0.1057988,1.747125,B,0.04
