1,1,15,15,1.0,0.2426666593333334,nan,6
2,3,20,36,0.5555555555555556,0.219,0.819999730625,3
3,2,8,21,0.38095238095238093,0.21250000000000002,1.132307092307692,3
4,4,21,21,1.0,0.1685714285714286,nan,7
5,6,34,37,0.918918918918919,0.1552941129411765,0.8666664000000001,6
6,5,23,27,0.8518518518518519,0.14608695478260875,0.72999985,5
7,7,24,24,1.0,0.12916666625,nan,7
8,9,19,19,1.0,0.12526315684210526,nan,7
9,8,30,34,0.8823529411764706,0.13799999833333337,0.63499995,6
1,6,8,16,0.5,0.2525,0.30500001250000003,4
2,5,4,8,0.5,0.185,0.39500005,3
3,4,4,29,0.13793103448275862,0.135,1.13519944,3
4,3,4,4,1.0,0.1249999975,nan,5
5,2,10,13,0.7692307692307693,0.13800000000000004,0.8599996666666666,5
6,1,16,23,0.6956521739130435,0.167500005625,1.154285185714286,5
7,9,5,5,1.0,0.107999998,nan,6
8,8,10,11,0.9090909090909091,0.10399999900000001,1.699999,7
9,7,10,17,0.5882352941176471,0.147999999,0.9657137714285715,5
1,8,13,13,1.0,0.2553846153846154,nan,5
2,9,10,33,0.30303030303030304,0.26400000900000004,0.639130243478261,3
3,7,6,30,0.2,0.26000001666666667,0.9274995958333334,2
4,5,27,27,1.0,0.1659259248148148,nan,7
5,6,25,26,0.9615384615384616,0.332799916,0.12,5
6,4,22,37,0.5945945945945946,0.1709090904545455,0.9346662733333334,4
7,2,28,28,1.0,0.13357142785714288,nan,6
8,3,14,14,1.0,0.13142857,nan,6
9,1,24,32,0.75,0.15749999916666668,0.9474996225,5
1,5,12,13,0.9230769230769231,0.2166666666666667,1.879999,5
2,6,1,7,0.14285714285714285,0.08,1.7566656650000005,2
3,4,0,8,0.0,nan,1.874998825,1
4,2,26,28,0.9285714285714286,0.16461538423076924,0.13,6
5,3,23,27,0.8518518518518519,0.17565217391304352,1.144999275,6
6,1,27,43,0.627906976744186,0.18148148111111112,0.822499624375,4
7,8,24,26,0.9230769230769231,0.11749999833333334,0.29000005,6
8,9,30,31,0.967741935483871,0.11666666566666668,0.12,6
9,7,8,10,0.8,0.14250000000000002,2.569998,4
1,8,9,11,0.8181818181818182,0.26222223333333333,0.209999995,6
2,7,13,29,0.4482758620689655,0.25846153846153846,0.8499997625,3
3,9,6,18,0.3333333333333333,0.20333333333333334,0.8333330750000001,2
4,2,10,10,1.0,0.176,nan,6
5,1,15,20,0.75,0.17066666600000005,0.44799996000000003,5
6,3,12,26,0.46153846153846156,0.23,0.6171427571428572,1
7,5,15,16,0.9375,0.13866666533333333,0.14,6
8,4,17,18,0.9444444444444444,0.14235294000000004,0.08,7
9,6,17,24,0.7083333333333334,0.14941176470588236,0.3885713714285715,4
1,5,15,16,0.9375,0.25600000666666667,0.52,4
2,6,9,21,0.42857142857142855,0.2088888888888889,0.41333328333333336,2
3,4,4,32,0.125,0.16,0.6599998460714287,1
4,8,22,26,0.8461538461538461,0.1563636363636364,0.28999995,5
5,9,23,25,0.92,0.16347826043478267,0.17,6
6,7,11,19,0.5789473684210527,0.14545455272727273,0.5599999124999999,3
7,2,42,43,0.9767441860465116,0.12666666523809522,0.09999999,7
8,3,25,25,1.0,0.1159999992,nan,6
9,1,30,32,0.9375,0.18733329933333331,0.179999995,6
1,6,20,21,0.9523809523809523,0.233000005,0.6,7
2,4,7,18,0.3888888888888889,0.4599998271428572,1.2418175636363635,3
3,5,5,18,0.2777777777777778,0.196,1.3276913538461537,2
4,3,20,20,1.0,0.15499999950000004,nan,7
5,1,17,18,0.9444444444444444,0.15882352941176472,0.42,7
6,2,11,15,0.7333333333333333,0.14363636363636365,1.4149991750000002,5
7,9,20,20,1.0,0.12599999800000003,nan,7
8,7,20,22,0.9090909090909091,0.12999999650000002,0.34999995,7
9,8,19,22,0.8636363636363636,0.1178947347368421,1.2133325666666666,6
1,4,29,32,0.90625,0.2827586103448276,0.46,5
2,6,0,7,0.0,nan,0.8228569142857143,1
3,5,2,6,0.3333333333333333,0.28,2.02499875,2
4,7,47,49,0.9591836734693877,0.17489361638297868,0.139999995,7
5,9,15,16,0.9375,0.18933333333333338,0.6199999,6
6,8,13,20,0.65,0.18615382846153852,1.2799994285714287,4
7,1,40,40,1.0,0.1384999995,nan,6
8,3,44,48,0.9166666666666666,0.16499999977272728,0.18,7
9,2,23,27,0.8518518518518519,0.15304347826086961,0.2,6
1,6,9,10,0.9,0.2822222222222222,1.04,5
2,5,7,29,0.2413793103448276,0.24285714285714285,0.5609090181818182,2
3,4,6,26,0.23076923076923078,0.22,0.7029998649999999,2
4,3,15,16,0.9375,0.17999999933333335,0.08,7
5,2,9,13,0.6923076923076923,0.1688888888888889,1.0199996,4
6,1,20,41,0.4878048780487805,0.1629999995,0.6104760142857144,5
