4,6,1,165,0.006060606060606061,0.24,0.06731707219512195,6
5,5,1,101,0.009900990099009901,0.18,0.06419999879999999,7
6,4,1,46,0.021739130434782608,0.14,0.08399999844444446,7
7,3,6,98,0.061224489795918366,0.15,0.08565217206521739,5
8,2,3,61,0.04918032786885246,0.18000000000000002,0.07827586068965517,5
9,1,4,85,0.047058823529411764,0.095,0.06962962839506173,5
1,5,0,13,0.0,nan,0.030769230769230774,7
2,4,0,15,0.0,nan,0.03333333333333333,7
3,6,0,14,0.0,nan,0.03,7
4,8,0,25,0.0,nan,0.0344,7
5,7,0,34,0.0,nan,0.038235293823529415,7
6,9,0,15,0.0,nan,0.05066666666666668,7
7,2,0,12,0.0,nan,0.03166666666666667,7
8,1,0,16,0.0,nan,0.026250000000000002,7
9,3,0,15,0.0,nan,0.03733333333333333,7
1,6,0,28,0.0,nan,0.09071428392857143,7
2,5,0,24,0.0,nan,0.08833333166666667,7
3,4,0,20,0.0,nan,0.10499999550000001,7
4,9,0,27,0.0,nan,0.06592592481481481,-1
5,8,0,31,0.0,nan,0.0761290306451613,-1
6,7,0,23,0.0,nan,0.0730434752173913,-1
7,3,1,20,0.05,0.09999999,0.10947368157894737,6
8,2,0,20,0.0,nan,0.10199999600000001,7
9,1,0,20,0.0,nan,0.0849999965,7
1,9,0,22,0.0,nan,0.14363636181818185,7
2,7,0,14,0.0,nan,0.10714285714285716,7
3,8,0,15,0.0,nan,0.14933333266666665,7
4,6,7,26,0.2692307692307692,0.17142857142857143,0.17368421052631583,5
5,4,2,23,0.08695652173913043,0.08,0.14666666666666667,6
6,5,1,22,0.045454545454545456,0.26,0.18190476142857145,7
7,3,9,29,0.3103448275862069,0.16444444444444445,0.10299999999999998,4
8,1,5,29,0.1724137931034483,0.191999998,0.09916666583333333,5
9,2,6,18,0.3333333333333333,0.146666665,0.12000000000000001,4
1,4,0,31,0.0,nan,0.06838709516129034,7
2,6,0,32,0.0,nan,0.0299999996875,7
3,5,0,52,0.0,nan,0.03192307653846154,7
4,7,0,39,0.0,nan,0.03282051230769231,7
5,9,0,43,0.0,nan,0.04186046488372094,7
6,8,0,34,0.0,nan,0.04235294088235294,7
7,1,13,219,0.0593607305936073,0.12153845999999999,0.03883495116504855,6
8,3,2,70,0.02857142857142857,0.1,0.055588234117647066,6
9,2,1,72,0.013888888888888888,0.12,0.03633802788732395,7
1,5,0,12,0.0,nan,0.06666666500000003,7
2,4,0,13,0.0,nan,0.07692307538461539,7
3,6,0,12,0.0,nan,0.07499999833333333,7
4,2,0,15,0.0,nan,0.064,7
5,1,0,17,0.0,nan,0.05529411647058823,7
6,3,0,15,0.0,nan,0.046666666666666676,7
7,8,0,9,0.0,nan,0.04888888888888889,7
8,7,0,12,0.0,nan,0.04833333249999999,7
9,9,0,12,0.0,nan,0.06833333333333334,7
