9,6,26,82,0.3170731707317073,0.1584615376923077,0.05392857107142857,6
1,5,20,56,0.35714285714285715,0.22800000499999995,0.167222225,6
2,6,10,42,0.23809523809523808,0.26200001000000006,0.20374999062500002,3
3,4,4,31,0.12903225806451613,0.19,0.27185181444444445,1
4,8,18,45,0.4,0.14555555500000003,0.11925925888888889,4
5,9,5,35,0.14285714285714285,0.13999999800000001,0.10866666633333334,5
6,7,15,46,0.32608695652173914,0.14399999933333335,0.1812903061290322,5
7,2,12,22,0.5454545454545454,0.1333333325,0.10600000000000001,3
8,3,15,33,0.45454545454545453,0.14533333266666668,0.10111111055555556,3
9,1,10,24,0.4166666666666667,0.157999999,0.07714285642857144,3
1,6,7,24,0.2916666666666667,0.2028571414285714,0.08470588235294117,6
2,4,4,22,0.18181818181818182,0.245,0.6211108438888888,3
3,5,2,21,0.09523809523809523,0.2,0.7347364578947367,2
4,3,17,43,0.3953488372093023,0.13882352941176473,0.10076923000000002,4
5,1,26,90,0.28888888888888886,0.14846153730769232,0.13468749953125,6
6,2,8,31,0.25806451612903225,0.195,0.395652012173913,3
7,9,20,34,0.5882352941176471,0.12399999700000004,0.08428571357142858,4
8,7,31,66,0.4696969696969697,0.11741935290322583,0.08571428514285716,4
9,8,18,39,0.46153846153846156,0.126666665,0.1323809423809524,4
1,4,19,54,0.35185185185185186,0.2736842052631579,0.23028571685714294,5
2,6,21,106,0.19811320754716982,0.22666666666666663,0.34423524,4
3,5,9,38,0.23684210526315788,0.1822222222222222,0.36827582758620686,3
4,7,30,67,0.44776119402985076,0.19199999999999992,0.19351351324324323,6
5,9,14,38,0.3684210526315789,0.16999999928571427,0.17500000000000002,6
6,8,6,35,0.17142857142857143,0.17,0.18965517517241381,4
7,1,26,53,0.49056603773584906,0.14769230692307692,0.07037036962962963,4
8,3,25,58,0.43103448275862066,0.1519999992,0.09151515090909092,6
9,2,17,40,0.425,0.1623529411764706,0.17478259086956519,4
1,6,14,34,0.4117647058823529,0.21428571428571427,0.15699999999999997,7
2,5,36,98,0.3673469387755102,0.22222222194444444,0.4503225177419354,2
3,4,11,41,0.2682926829268293,0.21272726272727274,0.497333263,2
4,3,65,107,0.6074766355140186,0.14615384507692308,0.17666666666666667,3
5,2,76,127,0.5984251968503937,0.1497368410526316,0.1399999994117647,3
6,1,34,92,0.3695652173913043,0.1670588232352941,0.246896530862069,5
7,9,37,53,0.6981132075471698,0.11567567378378381,0.10125,2
8,8,30,43,0.6976744186046512,0.10733333033333335,0.09846153769230769,2
9,7,43,57,0.7543859649122807,0.12790697558139533,0.17285715000000001,2
1,9,19,41,0.4634146341463415,0.19894736842105265,0.1427272813636364,7
2,8,3,18,0.16666666666666666,0.21333333333333335,0.40133327933333324,1
3,7,1,17,0.058823529411764705,0.12,0.20875,1
4,6,30,68,0.4411764705882353,0.15733333299999996,0.11526315684210524,5
5,5,28,53,0.5283018867924528,0.1578571425,0.14,4
6,4,8,35,0.22857142857142856,0.1174999975,0.08148148111111111,2
7,3,27,43,0.627906976744186,0.11259259148148149,0.11124999937499999,5
8,2,42,74,0.5675675675675675,0.13380952285714284,0.096874999375,4
9,1,38,67,0.5671641791044776,0.12105263052631579,0.19862069206896552,4
1,5,27,91,0.2967032967032967,0.2355555551851852,0.17156249984375,5
2,4,3,21,0.14285714285714285,0.30000000000000004,0.38888884944444446,1
3,6,2,11,0.18181818181818182,0.22,0.5688888111111111,1
4,8,75,134,0.5597014925373134,0.14799999906666667,0.14576271186440679,5
5,7,38,73,0.5205479452054794,0.14631578868421052,0.18342857114285716,6
6,9,24,52,0.46153846153846156,0.14999999958333335,0.29714279964285717,2
7,2,24,32,0.75,0.12166666500000001,0.14749999874999997,3
8,1,48,80,0.6,0.12124999833333333,0.12124999875,4
9,3,35,69,0.5072463768115942,0.1297142842857143,0.13470588205882353,5
1,6,26,68,0.38235294117647056,0.205384615,0.14095238023809525,7
2,5,7,13,0.5384615384615384,0.4057142285714285,0.5033332666666667,2
3,4,6,39,0.15384615384615385,0.146666665,0.38303025727272727,2
4,9,12,25,0.48,0.14333333166666665,0.13230769153846156,3
5,8,56,110,0.509090909090909,0.1399999992857143,0.17703703129629633,6
6,7,53,89,0.5955056179775281,0.1656603573584906,0.33833329694444436,4
7,3,69,119,0.5798319327731093,0.12144927362318843,0.128399999,4
8,2,37,59,0.6271186440677966,0.12216216081081081,0.11909090772727277,3
9,1,43,81,0.5308641975308642,0.12093023023255811,0.14105262078947367,2
1,9,19,25,0.76,0.26105263157894737,0.14666666666666664,3
2,7,2,8,0.25,0.18,0.15,2
3,8,0,7,0.0,nan,0.6285712285714284,1
4,6,29,51,0.5686274509803921,0.16344827448275862,0.12181818090909093,5
5,4,32,50,0.64,0.174375,0.1099999988888889,5
6,5,25,47,0.5319148936170213,0.16400000000000003,0.5572725622727274,2
7,3,32,54,0.5925925925925926,0.13874999906250002,0.12636363545454546,6
8,1,32,55,0.5818181818181818,0.13624999875,0.12521738913043481,7
9,2,29,52,0.5576923076923077,0.13724137931034486,0.20869559826086959,4
1,4,21,74,0.28378378378378377,0.19809523809523816,0.05886792433962265,7
2,6,3,41,0.07317073170731707,0.18000000000000002,0.10368420473684212,2
3,5,0,23,0.0,nan,0.24086953434782604,1
4,7,20,77,0.2597402597402597,0.14199999850000003,0.08350877192982457,6
5,9,25,73,0.3424657534246575,0.133599998,0.07583333291666668,6
6,8,11,35,0.3142857142857143,0.13636363545454547,0.2633333079166667,3
7,1,35,125,0.28,0.1234285697142857,0.05399999955555554,6
8,3,27,55,0.4909090909090909,0.12962962925925928,0.10928569892857146,5
9,2,20,56,0.35714285714285715,0.11599999650000001,0.03444444416666667,5
1,5,13,28,0.4642857142857143,0.29692307692307696,0.11333333266666666,5
2,4,15,46,0.32608695652173914,0.22266667333333337,0.39419344838709675,3
3,6,1,10,0.1,0.24,1.0399997777777776,1
4,2,30,97,0.30927835051546393,0.15533333233333332,0.13253731208955224,6
5,1,37,98,0.37755102040816324,0.14756756621621617,0.14098358934426236,6
6,3,19,65,0.2923076923076923,0.1515789463157895,0.23739127347826083,5
7,8,33,65,0.5076923076923077,0.14424242393939396,0.11624999906250001,3
8,7,25,39,0.6410256410256411,0.1527999996,0.16571425714285717,4
9,9,13,33,0.3939393939393939,0.14153846076923077,0.11399999900000002,4
