1,6,1,18,0.05555555555555555,0.09999999,0.1647058823529412,7
2,5,1,22,0.045454545454545456,0.09999999,0.1295238090476191,7
3,4,1,22,0.045454545454545456,0.12,0.12571428523809527,7
4,3,10,33,0.30303030303030304,0.129999999,0.1852173913043479,5
5,2,6,31,0.1935483870967742,0.11333333166666666,0.1639999996,5
6,1,3,20,0.15,0.15333333333333335,0.14705882294117648,6
7,9,21,32,0.65625,0.1057142842857143,0.16545454545454547,1
8,8,15,25,0.6,0.11866666399999999,0.16199999999999998,1
9,7,11,27,0.4074074074074074,0.12909090818181823,0.16499999999999998,1
1,9,5,95,0.05263157894736842,0.091999998,0.1113333318888889,7
2,8,6,114,0.05263157894736842,0.11666666500000002,0.11185185009259256,6
3,7,4,60,0.06666666666666667,0.135,0.14857142803571427,5
4,6,18,32,0.5625,0.09555555277777777,0.11857142642857142,1
5,5,16,50,0.32,0.09874999500000001,0.12294117588235294,2
6,4,18,80,0.225,0.09333332888888889,0.11225806387096773,4
7,3,47,110,0.42727272727272725,0.11063829638297872,0.09650793555555555,2
8,2,34,79,0.43037974683544306,0.12176470411764706,0.09999999866666667,1
9,1,30,70,0.42857142857142855,0.10933333100000003,0.079,2
1,5,0,30,0.0,nan,0.17466666666666666,7
2,4,4,39,0.10256410256410256,0.135,0.1754285714285714,7
3,6,1,42,0.023809523809523808,0.16,0.19365853658536583,7
4,8,6,27,0.2222222222222222,0.13999999833333335,0.13523809523809524,5
5,7,15,52,0.28846153846153844,0.13866666466666666,0.1616216216216216,4
6,9,16,47,0.3404255319148936,0.11249999875,0.14838709612903225,4
7,2,22,33,0.6666666666666666,0.12727272500000006,0.1636363636363636,1
8,1,12,24,0.5,0.1316666658333333,0.18666666666666668,2
9,3,13,34,0.38235294117647056,0.1338461530769231,0.13428571380952384,2
1,6,0,36,0.0,nan,0.175,7
2,5,1,44,0.022727272727272728,0.12,0.1688372088372093,7
3,4,4,50,0.08,0.1349999975,0.1652173904347826,6
4,9,15,20,0.75,0.12399999933333336,0.192,2
5,8,16,51,0.3137254901960784,0.116249998125,0.1605714282857143,4
6,7,12,67,0.1791044776119403,0.11666666500000004,0.15418181799999997,5
7,3,23,37,0.6216216216216216,0.12173912869565222,0.17142857142857146,2
8,2,27,40,0.675,0.13111111111111112,0.16615384615384615,1
9,1,36,53,0.6792452830188679,0.13222222166666667,0.16117647,1
1,9,2,12,0.16666666666666666,0.19,0.26399999999999996,7
2,7,5,48,0.10416666666666667,0.188,0.21069766953488375,7
3,8,3,29,0.10344827586206896,0.17333333333333334,0.21307692230769232,7
4,6,17,47,0.3617021276595745,0.12705882294117649,0.17866666633333333,5
5,4,11,49,0.22448979591836735,0.14,0.15789473631578949,5
6,5,16,48,0.3333333333333333,0.12624999875,0.175624999375,4
7,3,27,51,0.5294117647058824,0.1259259251851852,0.15999999916666666,3
8,1,27,55,0.4909090909090909,0.11999999740740742,0.11714285428571432,3
9,2,34,57,0.5964912280701754,0.12470588088235293,0.14260869565217393,3
1,4,0,68,0.0,nan,0.05470588176470589,7
2,6,3,56,0.05357142857142857,0.12666666666666668,0.09811320716981131,6
3,5,1,63,0.015873015873015872,0.12,0.05483870903225808,6
4,7,10,48,0.20833333333333334,0.13199999899999998,0.057368419736842105,4
5,9,5,70,0.07142857142857142,0.10800000000000001,0.0719999986153846,6
6,8,7,69,0.10144927536231885,0.1,0.06903225758064517,5
7,1,11,49,0.22448979591836735,0.13454545363636367,0.05789473684210527,5
8,3,5,37,0.13513513513513514,0.103999994,0.05625,5
9,2,5,44,0.11363636363636363,0.111999998,0.07743589692307694,6
1,5,3,37,0.08108108108108109,0.10666665999999998,0.14705882294117648,6
2,4,2,58,0.034482758620689655,0.1,0.13214285589285715,7
3,6,0,33,0.0,nan,0.11575757515151515,7
4,2,11,23,0.4782608695652174,0.13818181818181816,0.18166666666666664,4
5,1,2,25,0.08,0.15,0.13478260739130438,6
6,3,11,30,0.36666666666666664,0.11454545272727276,0.18421052631578952,4
7,8,18,49,0.3673469387755102,0.13666666500000002,0.12516129032258067,3
8,7,19,45,0.4222222222222222,0.1357894715789474,0.13615384576923079,3
9,9,8,19,0.42105263157894735,0.135,0.13818181727272727,4
