Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,5.64,FastTapIn,0,2.475352,53.2795, ,0
1,5.66,FastTapIn,0.02,1.175295,-65.00285, ,0
2,7.38,FastTapIn,0,1.796847,42.89637, ,0
2,7.4,FastTapIn,0.02,1.214876,-29.09854, ,0
3,9.16,FastTapIn,0,3.017696,93.24221, ,0
4,10.82,FastTapIn,0,2.559827,72.51749, ,0
4,10.84,FastTapIn,0.02,2.020647,-26.95903, ,0
5,12.5,FastTapIn,0,2.745546,87.75145, ,0
5,12.52,FastTapIn,0.02,1.457624,-64.39608, ,0
6,14.24,FastTapIn,0,2.326892,59.71346, ,0
6,14.26,FastTapIn,0.02,1.144264,-59.1314, ,0
6,14.28,FastTapIn,0.04,0,-57.2132, ,0
7,16.02,FastTapIn,0,1.063933,-4.107219, ,0
7,16.04,FastTapIn,0.02,2.269917,60.29924, ,0
7,16.06,FastTapIn,0.04,1.170818,-54.95498, ,0
8,17.72,FastTapIn,0,2.710574,70.66764, ,0
8,17.74,FastTapIn,0.02,1.534118,-58.82282, ,0
9,19.32,FastTapIn,0,1.210582,-1.260191, ,0
9,19.34,FastTapIn,0.02,2.88373,83.6574, ,0
10,20.8,FastTapIn,0,2.775424,73.98349, ,0
10,20.82,FastTapIn,0.02,1.583032,-59.61959, ,0
11,22.76,FastTapIn,0,1.868446,37.41503, ,0
11,22.78,FastTapIn,0.02,0.9229945,-47.27259, ,0
11,22.8,FastTapIn,0.04,0.8725942,-2.520013, ,0
11,22.82,FastTapIn,0.06,0.7996323,-3.648099, ,0
12,22.86,FastTapIn,0,0.2142887,-0.534445, ,0
12,22.88,FastTapIn,0.02,0.2485393,1.712535, ,0
12,22.9,FastTapIn,0.04,0.4061356,7.879814, ,0
12,22.92,FastTapIn,0.06,0.2438884,-8.112362, ,0
12,22.94,FastTapIn,0.08,0.5338883,14.5, ,0
12,22.96,FastTapIn,0.09999999,0.4483174,-4.278545, ,0
12,22.98,FastTapIn,0.12,0.4414102,-0.3453597, ,0
12,23,FastTapIn,0.14,1.270877,41.47337, ,0
13,24.52,FastTapIn,0,1.033068,-60.52642, ,0
13,24.54,FastTapIn,0.02,0.9778894,-2.758917, ,0
13,24.56,FastTapIn,0.04,0.9746823,-0.1603544, ,0
13,24.58,FastTapIn,0.06,0.137967,-41.83577, ,0
13,24.6,FastTapIn,0.08,0.1179429,-1.001205, ,0
13,24.62,FastTapIn,0.09999999,0.1636726,2.286485, ,0
13,24.64,FastTapIn,0.12,0.3399176,8.812249, ,0
13,24.66,FastTapIn,0.14,0.3308341,-0.454177, ,0
13,24.68,FastTapIn,0.16,0.6559846,16.25753, ,0
13,24.7,FastTapIn,0.18,0.517633,-6.917581, ,0
13,24.72,FastTapIn,0.2,0.576177,2.927199, ,0
14,26.08,FastTapIn,0,1.052289,-56.79752, ,0
14,26.1,FastTapIn,0.02,1.710019,32.88647, ,0
