Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,
-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,6,3,5,1,1,2,2,7,6,29,12,13,3,5,22,8,29,36,33,14,13,21,28,46,23,36,52,
-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,2,3,3,7,7,7,1,1,1,10,10,12,1,5,10,8,8,40,18,20,28,48,50,56,48,45,92,
-10,-6.667,-3.333,-10,-6.667,-3.333,-10,-6.667,-3.333,0.339,0.339,0.339,0.113,0.113,0.113,0.226,0.226,0.226,3,5,4,1,1,4,3,5,7,14,26,21,1,3,16,7,33,58,48,85,42,33,35,72,30,100,262,
