Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,139.78,S8,0,0.2893544,5.870763, ,0
1,139.8,S8,0.02,0.227184,-3.108524, ,0
1,139.82,S8,0.04,0.1295493,-4.881732, ,0
1,139.84,S8,0.06,0.2795004,7.497551, ,0
1,139.86,S8,0.08,0.1687936,-5.53534, ,0
1,139.88,S8,0.09999999,0.4928139,16.20101, ,0
1,139.9,S8,0.12,0.1925979,-15.0108, ,0
1,139.92,S8,0.14,0.3062959,5.6849,B,0
1,139.94,S8,0.16,0.2153652,-4.546537,C,0.02
1,139.96,S8,0.18,0.07611092,-6.962713,C,0.02
1,139.98,S8,0.2,0.05355698,-1.127697,B,0
1,140,S8,0.22,0.09580114,2.112208,B,0.02
1,140.02,S8,0.24,0.07698234,-0.9409398,B,0.04
2,140.7,S8,0,0.4524969,2.316767, ,0.06
2,140.72,S8,0.02,0.08695044,-18.27733, ,0.06
2,140.74,S8,0.04,0.3547198,13.38847,B,0
2,140.76,S8,0.06,0.1482088,-10.32555,C,0.02
2,140.78,S8,0.08,0.1370357,-0.5586557,B,0
2,140.8,S8,0.09999999,0.8405614,35.17629,B,0.02
2,140.82,S8,0.12,0.1942218,-32.31698,C,0.04
2,140.84,S8,0.14,0.2538572,2.98177,B,0
2,140.86,S8,0.16,0.06635942,-9.37489,C,0.02
2,140.88,S8,0.18,0.04692269,-0.9718363,B,0
2,140.9,S8,0.2,0.02118857,-1.286706,B,0.02
2,140.92,S8,0.22,0.324293,15.15522,B,0.04
3,141.62,S8,0,0.4045705,-25.30416, ,0.06
3,141.64,S8,0.02,0.2305485,-8.701101,B,0
3,141.66,S8,0.04,0.617232,19.33418,C,0.02
3,141.68,S8,0.06,0.1522947,-23.24686,C,0.02
3,141.7,S8,0.08,0.2119116,2.980848,B,0
3,141.72,S8,0.09999999,0.4090477,9.856804,B,0.02
3,141.74,S8,0.12,0.3299674,-3.954016,C,0.04
3,141.76,S8,0.14,0.1034812,-11.32431,C,0.04
3,141.78,S8,0.16,0.3328003,11.46596,B,0
3,141.8,S8,0.18,0.09804989,-11.73752,C,0.02
3,141.82,S8,0.2,0.1434318,2.269096,B,0
3,141.84,S8,0.22,0.09888208,-2.227486,B,0.02
3,141.86,S8,0.24,0.07518072,-1.185068,B,0.04
4,142.54,S8,0,0.4899848,-4.78151, ,0.06
4,142.56,S8,0.02,0.548465,2.924012, ,0.06
4,142.58,S8,0.04,0.3595511,-9.445697, ,0.06
4,142.6,S8,0.06,0.4106074,2.552815,B,0
4,142.62,S8,0.08,0.1965295,-10.70389,C,0.02
4,142.64,S8,0.09999999,0.2776026,4.053654,B,0
4,142.66,S8,0.12,0.5149778,11.86876,C,0.02
