Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.1094874,0.8139117,0.525414,-10.99235,0.6788344,pinch,1,11,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1073066,0.8283615,0.5107431
1,-0.1104506,0.8120663,0.5225401,-25.07031,0.1774283,pinch,1,11,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,-8.871414,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.0327244,1.123757,0.06883717,0.01628233,-0.05176854,-0.02776637,-0.1078903,0.8265299,0.5122104
1,-0.1104506,0.8120663,0.5225401,0,0,pinch,4,-1,-0.03213019,1.124142,0.06700802,0.01505747,-0.05424676,-0.02690012,-0.1078903,0.8265299,0.5122104
1,-0.1050948,0.8147694,0.5245347,15.80534,0.3161068,pinch,4,-1,-0.03213019,1.124142,0.06700802,0.01505747,-0.05424676,-0.02690012,-0.1046605,0.8274853,0.5143895
1,-0.1050948,0.8147694,0.5245347,-15.80534,0,pinch,4,-1,-0.03213019,1.124142,0.06700802,0.01505747,-0.05424676,-0.02690012,-0.1046605,0.8274853,0.5143895
1,-0.1050948,0.8147694,0.5245347,0,0,pinch,4,-1,-0.03132224,1.124295,0.06554461,0.01477058,-0.05590941,-0.02801085,-0.1046605,0.8274853,0.5143895
1,-0.1027034,0.8135725,0.5181074,17.40361,0.3480723,pinch,4,-1,-0.03132224,1.124295,0.06554461,0.01477058,-0.05590941,-0.02801085,-0.1065149,0.8197882,0.5143995
1,-0.1027034,0.8135725,0.5181074,-17.40361,0,pinch,4,-1,-0.03102454,1.124366,0.06532717,0.0152613,-0.05531909,-0.02808718,-0.1065149,0.8197882,0.5143995
1,-0.1035053,0.8125209,0.5165668,5.076023,0.1015205,pinch,4,-1,-0.0305702,1.124482,0.06475925,0.01531504,-0.05464935,-0.02864459,-0.1074322,0.8198672,0.5144801
1,-0.1037584,0.8126853,0.5163984,-4.212031,0.01727984,pinch,4,-1,-0.03055232,1.124435,0.06474876,0.01524221,-0.05430057,-0.02860496,-0.1078363,0.8199099,0.5142083
1,-0.1036391,0.8126632,0.5169983,0.666039,0.03060061,pinch,4,-1,-0.03035695,1.124479,0.06443214,0.01438708,-0.05326599,-0.02882326,-0.1076408,0.8193242,0.5146389
1,-0.1036592,0.8127016,0.5168457,-1.133493,0.00793076,pinch,4,-1,-0.03006052,1.12464,0.06420851,0.01413477,-0.05274019,-0.0292709,-0.1078966,0.8196759,0.5144863
1,-0.1036592,0.8127016,0.5168457,-0.396538,0,pinch,4,-1,-0.02956685,1.124814,0.06365585,0.01338163,-0.05171689,-0.02956044,-0.1078966,0.8196759,0.5144863
1,-0.1051115,0.8158087,0.523036,17.69233,0.3538466,pinch,4,-1,-0.02893248,1.12506,0.06305838,0.01276246,-0.04920417,-0.02923405,-0.1083201,0.8217432,0.5136976
1,-0.1043164,0.8198349,0.5205817,-5.737654,0.2390935,pinch,4,-1,-0.02823066,1.125614,0.06295967,0.01121483,-0.04619915,-0.02904416,-0.1075974,0.8267345,0.5121017
1,-0.09231223,0.8420281,0.5416141,70.1656,1.642406,pinch,4,-1,-0.02744832,1.126291,0.06277323,0.009114772,-0.04182785,-0.02931067,-0.1058435,0.8418409,0.5063767
1,-0.09231223,0.8420281,0.5416141,-82.12029,0,pinch,4,-1,-0.02651191,1.127081,0.06281471,0.006426991,-0.03618192,-0.02895917,-0.1058435,0.8418409,0.5063767
1,-0.08529392,0.8482448,0.545785,25.65392,0.5130784,pinch,3,-1,-0.02291854,1.129794,0.06285381,-0.003757032,-0.01602475,-0.02525873,-0.1063064,0.8467664,0.5028749
1,-0.07136026,0.8550377,0.5574942,22.91285,0.9713353,pinch,3,-1,-0.02206386,1.129981,0.06263113,-0.01051614,-0.003301332,-0.02046503,-0.1096351,0.8461559,0.5022883
1,-0.07673189,0.8502295,0.5558224,-30.06532,0.3700289,pinch,3,-1,-0.01660004,1.133214,0.0619545,-0.02709251,0.03122918,-0.01184156,-0.1095905,0.8442501,0.5031652
1,-0.07790352,0.8486063,0.5554557,-13.41346,0.1017596,pinch,3,-1,-0.01378387,1.13516,0.06155109,-0.03722693,0.05117928,-0.006441979,-0.1095382,0.843433,0.5034938
1,-0.07819565,0.8485957,0.5550413,-3.82023,0.025355,pinch,3,-1,-0.00863203,1.138238,0.05998087,-0.05654733,0.08862919,0.003045191,-0.109533,0.8439829,0.5030551
1,-0.07787117,0.8614506,0.545558,38.67649,0.7988848,pinch,3,-1,-0.006378174,1.138813,0.05891132,-0.06362631,0.1056181,0.006529489,-0.105713,0.854443,0.4946337
1,-0.07819218,0.8650649,0.5390587,-21.33534,0.3721781,pinch,3,-1,-0.001544204,1.140252,0.05619526,-0.07557626,0.1423141,0.01419173,-0.1034393,0.8595842,0.4876719
1,-0.07536201,0.8740634,0.5192494,36.24257,1.097029,pinch,3,-1,-0.001356415,1.140158,0.05586147,-0.07435083,0.1444515,0.01490989,-0.09619561,0.8699325,0.4677973
1,-0.07096446,0.8835856,0.4997711,0.4553914,1.106137,pinch,3,-1,0.002696059,1.141472,0.05326366,-0.083905,0.1740251,0.02212191,-0.0855638,0.8797192,0.4492707
