Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,40.42,S9,0,1.493932,19.47641, ,0
1,40.44,S9,0.02,0.7310479,-38.14418, ,0
1,40.46,S9,0.04,0.517687,-10.66805,B,0
1,40.48,S9,0.06,1.066253,27.42829,C,0.02
1,40.5,S9,0.08,0.0964453,-48.49037,C,0.02
1,40.52,S9,0.09999999,0.5160039,20.97793,B,0
1,40.54,S9,0.12,0.235282,-14.0361,C,0.02
1,40.56,S9,0.14,0.0602435,-8.751925,B,0
1,40.58,S9,0.16,0.1757638,5.776014,B,0.02
1,40.6,S9,0.18,0.05459436,-6.058471,B,0.04
2,41.86,S9,0,0.9533314,-31.54732, ,0.06
2,41.88,S9,0.02,1.671916,35.92922,B,0
2,41.9,S9,0.04,0.4688847,-60.15155,C,0.02
2,41.92,S9,0.06,0.4577038,-0.5590454,B,0
2,41.94,S9,0.08,0.0547142,-20.14948,C,0.02
2,41.96,S9,0.09999999,0.2466619,9.597385,B,0
2,41.98,S9,0.12,0.08557972,-8.05411,C,0.02
2,42,S9,0.14,0.0458828,-1.984846,C,0.02
2,42.02,S9,0.16,0.4237211,18.89192,C,0.02
2,42.04,S9,0.18,0.1441215,-13.97998,C,0.02
2,42.06,S9,0.2,0.3169437,8.641109,B,0
2,42.08,S9,0.22,0.1251862,-9.587873,C,0.02
2,42.1,S9,0.24,0.2302134,5.251356,C,0.02
2,42.12,S9,0.26,0.08735707,-7.142815,C,0.02
2,42.14,S9,0.28,0.1713572,4.200005,C,0.02
2,42.16,S9,0.3,0.03184062,-6.975828,C,0.02
2,42.18,S9,0.32,0.02481135,-0.3514636,C,0.02
2,42.2,S9,0.34,0.04733714,1.126289,C,0.02
2,42.22,S9,0.36,0.01774119,-1.479797,C,0.02
2,42.24,S9,0.38,0.03226158,0.7260193,C,0.02
2,42.26,S9,0.4,0.03042873,-0.09164261,C,0.02
2,42.28,S9,0.42,0.04224578,0.5908527,C,0.02
2,42.3,S9,0.4400001,0.01830845,-1.196867,C,0.02
2,42.32,S9,0.4600001,0.01830308,-0.0002684072,C,0.02
2,42.34,S9,0.4800001,0.01817322,-0.006493274,C,0.02
2,42.36,S9,0.5000001,0.009995422,-0.4088897,C,0.02
2,42.38,S9,0.52,0.02772305,0.8863814,C,0.02
2,42.4,S9,0.54,0.009463711,-0.912967,C,0.02
2,42.42,S9,0.56,0.01887796,0.4707122,C,0.02
2,42.44,S9,0.58,0.009477878,-0.4700039,C,0.02
2,42.46,S9,0.6,0.03559303,1.305757,C,0.02
2,42.48,S9,0.6199999,0.0243467,-0.5623162,C,0.02
2,42.5,S9,0.6399999,0.02391142,-0.02176417,C,0.02
2,42.52,S9,0.6599999,0.06535242,2.07205,C,0.02
2,42.54,S9,0.6799999,0.0321757,-1.658836,C,0.02
2,42.56,S9,0.6999999,0.04415613,0.5990213,C,0.02
2,42.58,S9,0.7199998,0.01409945,-1.502834,C,0.02
2,42.6,S9,0.7399998,0.09281956,3.936005,C,0.02
2,42.62,S9,0.7599998,0.04612,-2.334978,C,0.02
2,42.64,S9,0.7799998,0.04598585,-0.006707199,C,0.02
