Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,4.36,FastTapIn,0,2.237707,56.89646, ,0
1,4.38,FastTapIn,0.02,1.147342,-54.51826, ,0
1,4.4,FastTapIn,0.04,2.254125,55.33915, ,0
2,6.86,FastTapIn,0,2.165277,-136.389, ,0
3,8.52,FastTapIn,0,3.452471,74.3784, ,0
3,8.54,FastTapIn,0.02,1.80599,-82.32408, ,0
4,9.98,FastTapIn,0,2.084072,9.941548, ,0
5,11.36,FastTapIn,0,3.346262,81.76012, ,0
5,11.38,FastTapIn,0.02,1.776952,-78.46554, ,0
6,12.76,FastTapIn,0,1.184073,-60.86684, ,0
6,12.78,FastTapIn,0.02,2.512268,66.40974, ,0
7,14.24,FastTapIn,0,1.384444,-4.49785, ,0
8,15.72,FastTapIn,0,3.161764,79.66857, ,0
8,15.74,FastTapIn,0.02,1.721288,-72.02382, ,0
9,17.24,FastTapIn,0,3.133308,96.0974, ,0
9,17.26,FastTapIn,0.02,1.597089,-76.81096, ,0
10,18.64,FastTapIn,0,3.134825,57.82489, ,0
11,20.92,FastTapIn,0,0.3738216,-18.34452, ,0
11,20.94,FastTapIn,0.02,0.8952881,26.07332, ,0
11,20.96,FastTapIn,0.04,0.5223214,-18.64833, ,0
11,20.98,FastTapIn,0.06,0.4315526,-4.538439, ,0
11,21,FastTapIn,0.08,0.1853601,-12.30963, ,0
11,21.02,FastTapIn,0.09999999,0.1709539,-0.7203087, ,0
11,21.04,FastTapIn,0.12,0.2094177,1.923189, ,0
11,21.06,FastTapIn,0.14,0.1235406,-4.293853, ,0
11,21.08,FastTapIn,0.16,0.2306469,5.355314, ,0
11,21.1,FastTapIn,0.18,0.1264599,-5.209351, ,0
11,21.12,FastTapIn,0.2,0.4106798,14.211, ,0
11,21.14,FastTapIn,0.22,0.3719655,-1.935717, ,0
12,22.2,FastTapIn,0,0.7277919,-28.50234, ,0
12,22.22,FastTapIn,0.02,1.239113,25.56604, ,0
12,22.24,FastTapIn,0.04,0.4968713,-37.11207, ,0
