Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
21597,146,43.74,FastTapIn,3.659997,0.324707,4.366315, ,0
21598,146,43.76,FastTapIn,3.679997,0.7647307,22.00118, ,0
21773,147,48.6,FastTapIn,3.479997,0.1248535,5.274781, ,0
21774,147,48.62,FastTapIn,3.499997,0.07945663,-2.269842, ,0
21775,147,48.64,FastTapIn,3.519997,0.1599763,4.025982, ,0
21776,147,48.66,FastTapIn,3.539997,0.4290273,13.45255, ,0
21777,147,48.68,FastTapIn,3.559997,0.3198199,-5.460371, ,0
21955,148,53.6,FastTapIn,3.539997,0.1883156,6.485891, ,0
21956,148,53.62,FastTapIn,3.559997,0.09147566,-4.841995, ,0
21957,148,53.64,FastTapIn,3.579997,0.2597153,8.411984, ,0
21958,148,53.66,FastTapIn,3.599997,0.1841189,-3.779825, ,0
21959,148,53.68,FastTapIn,3.619997,0.4496049,13.2743, ,0
21960,148,53.7,FastTapIn,3.639997,0.2542798,-9.766253, ,0
21961,148,53.72,FastTapIn,3.659997,0.3082463,2.698323, ,0
22137,149,58.5,FastTapIn,3.499997,0.318835,11.89674, ,0
22138,149,58.52,FastTapIn,3.519997,0.2438209,-3.750704, ,0
22139,149,58.54,FastTapIn,3.539997,0.8664114,31.12953, ,0
22317,150,63.62,FastTapIn,3.539997,0.2799831,10.52401, ,0
22318,150,63.64,FastTapIn,3.559997,0.2004799,-3.975163, ,0
22319,150,63.66,FastTapIn,3.579997,0.3822745,9.089731, ,0
22519,151,18.9,FastTapIn,3.979997,0.2410111,8.170322, ,0
22520,151,18.92,FastTapIn,3.999997,0.1923722,-2.431943, ,0
22521,151,18.94,FastTapIn,4.019997,0.5740944,19.08611, ,0
22522,151,18.96,FastTapIn,4.039997,0.3582962,-10.78991, ,0
22715,152,27.28,FastTapIn,3.839997,0.2470342,7.562863, ,0
22716,152,27.3,FastTapIn,3.859997,0.1686643,-3.918495, ,0
22717,152,27.32,FastTapIn,3.879997,0.3946633,11.29995, ,0
22718,152,27.34,FastTapIn,3.899997,0.2297348,-8.246422, ,0
22719,152,27.36,FastTapIn,3.919997,0.7379509,25.4108, ,0
22903,153,33.36,FastTapIn,3.659997,0.3141867,10.87652, ,0
22904,153,33.38,FastTapIn,3.679997,0.2125391,-5.082379, ,0
22905,153,33.4,FastTapIn,3.699997,0.2573822,2.242153, ,0
23091,154,39.04,FastTapIn,3.699997,0.3538432,12.28857, ,0
23092,154,39.06,FastTapIn,3.719997,0.2172828,-6.828024, ,0
23093,154,39.08,FastTapIn,3.739997,0.2383242,1.052073, ,0
23094,154,39.1,FastTapIn,3.759997,0.578862,17.02689, ,0
23276,155,44.72,FastTapIn,3.619997,0.1876654,6.099161, ,0
23277,155,44.74,FastTapIn,3.639997,0.1390436,-2.431093, ,0
23278,155,44.76,FastTapIn,3.659997,0.3594398,11.01981, ,0
23279,155,44.78,FastTapIn,3.679997,0.2418483,-5.879575, ,0
23280,155,44.8,FastTapIn,3.699997,0.2946088,2.638023, ,0
23281,155,44.82,FastTapIn,3.719997,0.7010152,20.32032, ,0
23467,156,51.46,FastTapIn,3.699997,0.3548189,12.05513, ,0
23468,156,51.48,FastTapIn,3.719997,0.2382468,-5.8286, ,0
23469,156,51.5,FastTapIn,3.739997,0.5897245,17.57388, ,0
23470,156,51.52,FastTapIn,3.759997,0.3817323,-10.39961, ,0
23651,157,59.06,FastTapIn,3.599997,0.1803718,6.450789, ,0
23652,157,59.08,FastTapIn,3.619997,0.1488898,-1.574103, ,0
23653,157,59.1,FastTapIn,3.639997,0.4040896,12.75999, ,0
23654,157,59.12,FastTapIn,3.659997,0.26561,-6.923981, ,0
23655,157,59.14,FastTapIn,3.679997,0.6828316,20.86108, ,0
23656,157,59.16,FastTapIn,3.699997,0.4782156,-10.2308, ,0
23836,158,65.42,FastTapIn,3.579997,0.1906381,6.81161, ,0
23837,158,65.43999,FastTapIn,3.599997,0.1241242,-3.325697, ,0
23838,158,65.46,FastTapIn,3.619997,0.4152822,14.5579, ,0
23839,158,65.48,FastTapIn,3.639997,0.2614852,-7.689847, ,0
23840,158,65.5,FastTapIn,3.659997,0.3257483,3.213155, ,0
24022,159,71.2,FastTapIn,3.619997,0.4214759,12.58575, ,0
24023,159,71.22,FastTapIn,3.639997,0.3567014,-3.238721, ,0
24024,159,71.24,FastTapIn,3.659997,0.6780707,16.06846, ,0
24210,160,78.02,FastTapIn,3.699997,0.3604049,11.57873, ,0
24211,160,78.04,FastTapIn,3.719997,0.2814849,-3.946002, ,0
24212,160,78.06,FastTapIn,3.739997,0.6631467,19.08309, ,0
24382,161,26.48,FastTapIn,3.379997,0.5130867,19.70496, ,0
24383,161,26.5,FastTapIn,3.399997,0.6723822,7.964778, ,0
24553,162,31.1,FastTapIn,3.379997,0.1524656,6.011074, ,0
24554,162,31.12,FastTapIn,3.399997,0.1255784,-1.344362, ,0
24555,162,31.14,FastTapIn,3.419997,0.4048098,13.96157, ,0
24728,163,35.82,FastTapIn,3.439997,0.1494082,5.69242, ,0
24729,163,35.84,FastTapIn,3.459997,0.1646805,0.7636138, ,0
24730,163,35.86,FastTapIn,3.479997,0.7573745,29.6347, ,0
24731,163,35.88,FastTapIn,3.499997,0.6219902,-6.769213, ,0
24902,164,40.36,FastTapIn,3.399997,0.5762914,25.45167, ,0
24903,164,40.38,FastTapIn,3.419997,0.6308196,2.726412, ,0
25072,165,44.8,FastTapIn,3.359998,0.8113711,32.74858, ,0
25073,165,44.82,FastTapIn,3.379997,0.5614777,-12.49467, ,0
25242,166,49.42,FastTapIn,3.359998,0.1688599,6.08576, ,0
25243,166,49.44,FastTapIn,3.379997,0.2838586,5.749934, ,0
25244,166,49.46,FastTapIn,3.399997,0.4588274,8.748441, ,0
25414,167,54.06,FastTapIn,3.379997,0.5445663,23.41743, ,0
25415,167,54.08,FastTapIn,3.399997,0.6304621,4.294792, ,0
25583,168,58.6,FastTapIn,3.339998,0.1484594,6.325873, ,0
25584,168,58.62,FastTapIn,3.359998,0.1167197,-1.586987, ,0
25585,168,58.64,FastTapIn,3.379997,0.8415078,36.23941, ,0
25586,168,58.66,FastTapIn,3.399997,0.7308432,-5.53323, ,0
25756,169,63.12,FastTapIn,3.379997,0.2023253,7.635683, ,0
25757,169,63.14,FastTapIn,3.399997,0.2177537,0.771419, ,0
25758,169,63.16,FastTapIn,3.419997,0.3898069,8.602659, ,0
25929,170,67.72,FastTapIn,3.399997,0.1863824,7.74011, ,0
25930,170,67.74,FastTapIn,3.419997,0.1350146,-2.568388, ,0
25931,170,67.76,FastTapIn,3.439997,0.8291006,34.7043, ,0
