Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
6768,44,49.86,FastTapIn,0.0,0.450563,10.09439, ,0
6769,44,49.88,FastTapIn,0.02,0.1994363,-12.55633, ,0
6770,44,49.9,FastTapIn,0.04,0.4405156,12.05396, ,0
6771,44,49.92,FastTapIn,0.06,0.2344383,-10.30387, ,0
6772,44,49.94,FastTapIn,0.08,0.435105,10.03334, ,0
6773,44,49.96,FastTapIn,0.09999999,0.1891497,-12.29777, ,0
6774,44,49.98,FastTapIn,0.12,0.4779926,14.44214, ,0
6775,44,50.0,FastTapIn,0.14,0.09351665,-19.2238, ,0
6944,45,54.34,FastTapIn,0.0,0.7714297,23.42574, ,0
6945,45,54.36,FastTapIn,0.02,0.2822399,-24.45949, ,0
6946,45,54.38,FastTapIn,0.04,0.4512509,8.450547, ,0
6947,45,54.4,FastTapIn,0.06,0.2357347,-10.77581, ,0
6948,45,54.42,FastTapIn,0.08,0.2845321,2.439868, ,0
6949,45,54.44,FastTapIn,0.09999999,0.3277807,2.162431, ,0
6950,45,54.46,FastTapIn,0.12,0.1320148,-9.788295, ,0
6951,45,54.48,FastTapIn,0.14,0.2050183,3.650174, ,0
6952,45,54.5,FastTapIn,0.16,0.05572178,-7.464825, ,0
7125,46,58.88,FastTapIn,0.0,0.5817593,14.38739, ,0
7126,46,58.9,FastTapIn,0.02,0.3620026,-10.98783, ,0
7127,46,58.92,FastTapIn,0.04,0.5629342,10.04658, ,0
7128,46,58.94,FastTapIn,0.06,0.2647785,-14.90779, ,0
7129,46,58.96,FastTapIn,0.08,0.3194653,2.734341, ,0
7130,46,58.98,FastTapIn,0.09999999,0.1311101,-9.417759, ,0
7131,46,59.0,FastTapIn,0.12,0.1767262,2.280805, ,0
7132,46,59.02,FastTapIn,0.14,0.1893988,0.6336316, ,0
7133,46,59.04,FastTapIn,0.16,0.1093114,-4.004373, ,0
7134,46,59.06,FastTapIn,0.18,0.1239775,0.7333044, ,0
7135,46,59.08,FastTapIn,0.2,0.0579361,-3.302068, ,0
7136,46,59.1,FastTapIn,0.22,0.133992,3.802794, ,0
7137,46,59.12,FastTapIn,0.24,0.04631243,-4.383978, ,0
7304,47,15.08,FastTapIn,0.0,0.3275008,8.432027, ,0
7305,47,15.1,FastTapIn,0.02,0.2677372,-2.988178, ,0
7306,47,15.12,FastTapIn,0.04,0.1174152,-7.516103, ,0
7487,48,20.12,FastTapIn,0.0,0.7600233,13.05187, ,0
7488,48,20.14,FastTapIn,0.02,0.2410033,-25.951, ,0
7489,48,20.16,FastTapIn,0.04,0.4253021,9.214935, ,0
7490,48,20.18,FastTapIn,0.06,0.1708068,-12.72476, ,0
7491,48,20.2,FastTapIn,0.08,0.3496134,8.940331, ,0
7492,48,20.22,FastTapIn,0.09999999,0.1852343,-8.218955, ,0
7493,48,20.24,FastTapIn,0.12,0.1905516,0.265865, ,0
7494,48,20.26,FastTapIn,0.14,0.1334597,-2.854593, ,0
7495,48,20.28,FastTapIn,0.16,0.06849051,-3.248461, ,0
7661,49,24.36,FastTapIn,0.0,0.5166587,-29.6003, ,0
7662,49,24.38,FastTapIn,0.02,0.8558833,16.96123, ,0
7663,49,24.4,FastTapIn,0.04,0.2980352,-27.8924, ,0
7664,49,24.42,FastTapIn,0.06,0.5255702,11.37675, ,0
7665,49,24.44,FastTapIn,0.08,0.1578502,-18.386, ,0
7666,49,24.46,FastTapIn,0.09999999,0.2798451,6.099745, ,0
7667,49,24.48,FastTapIn,0.12,0.07917646,-10.03343, ,0
7668,49,24.5,FastTapIn,0.14,0.1060709,1.344721, ,0
7669,49,24.52,FastTapIn,0.16,0.1060673,-0.0001788139, ,0
7670,49,24.54,FastTapIn,0.18,0.04289446,-3.158643, ,0
7671,49,24.56,FastTapIn,0.2,0.1169285,3.701701, ,0
7672,49,24.58,FastTapIn,0.22,0.06494681,-2.599084, ,0
7673,49,24.6,FastTapIn,0.24,0.1510356,4.30444, ,0
7674,49,24.62,FastTapIn,0.26,0.0671813,-4.192716, ,0
7835,50,28.48,FastTapIn,0.0,0.5462295,-44.74118, ,0
7836,50,28.5,FastTapIn,0.02,1.182955,31.83625, ,0
7837,50,28.52,FastTapIn,0.04,0.5739884,-30.44831, ,0
7838,50,28.54,FastTapIn,0.06,0.69515,6.058079, ,0
7839,50,28.56,FastTapIn,0.08,0.05858502,-31.82825, ,0
7840,50,28.58,FastTapIn,0.09999999,0.1724551,5.693503, ,0
7841,50,28.6,FastTapIn,0.12,0.2787877,5.316632, ,0
7842,50,28.62,FastTapIn,0.14,0.136827,-7.098037, ,0
7843,50,28.64,FastTapIn,0.16,0.3324397,9.780637, ,0
7844,50,28.66,FastTapIn,0.18,0.142078,-9.518086, ,0
7845,50,28.68,FastTapIn,0.2,0.2160033,3.696267, ,0
7846,50,28.7,FastTapIn,0.22,0.1063744,-5.481447, ,0
8006,51,32.48,FastTapIn,0.0,0.9065318,14.01834, ,0
8007,51,32.5,FastTapIn,0.02,0.4582405,-22.41457, ,0
8008,51,32.52,FastTapIn,0.04,0.1950531,-13.15937, ,0
8009,51,32.54,FastTapIn,0.06,0.1002118,-4.742064, ,0
8177,52,36.48,FastTapIn,0.0,0.893821,24.5816, ,0
8178,52,36.5,FastTapIn,0.02,0.4174901,-23.81655, ,0
8179,52,36.52,FastTapIn,0.04,0.5676,7.505496, ,0
8180,52,36.54,FastTapIn,0.06,0.1272692,-22.01654, ,0
8181,52,36.56,FastTapIn,0.08,0.2292046,5.096768, ,0
8182,52,36.58,FastTapIn,0.09999999,0.03971966,-9.474246, ,0
8183,52,36.6,FastTapIn,0.12,0.1063889,3.333462, ,0
8184,52,36.62,FastTapIn,0.14,0.07073417,-1.782737, ,0
8185,52,36.64,FastTapIn,0.16,0.06893349,-0.09003393, ,0
8186,52,36.66,FastTapIn,0.18,0.1591532,4.510986, ,0
8187,52,36.68,FastTapIn,0.2,0.04927868,-5.493728, ,0
8351,53,40.54,FastTapIn,0.0,1.054115,26.07537, ,0
8352,53,40.56,FastTapIn,0.02,0.5007293,-27.66931, ,0
8353,53,40.58,FastTapIn,0.04,0.5902117,4.474124, ,0
8354,53,40.6,FastTapIn,0.06,0.5115014,-3.935516, ,0
8355,53,40.62,FastTapIn,0.08,0.2194279,-14.60367, ,0
8356,53,40.64,FastTapIn,0.09999999,0.1390591,-4.018443, ,0
8357,53,40.66,FastTapIn,0.12,0.1686234,1.478218, ,0
8358,53,40.68,FastTapIn,0.14,0.2967958,6.408617, ,0
8359,53,40.7,FastTapIn,0.16,0.09571904,-10.05384, ,0
8360,53,40.72,FastTapIn,0.18,0.1012948,0.2787899, ,0
8361,53,40.74,FastTapIn,0.2,0.170748,3.472656, ,0
8362,53,40.76,FastTapIn,0.22,0.04660812,-6.206993, ,0
8525,54,44.62,FastTapIn,0.0,1.272836,30.95522, ,0
8526,54,44.64,FastTapIn,0.02,0.6717891,-30.05236, ,0
8527,54,44.66,FastTapIn,0.04,0.4844257,-9.368173, ,0
8528,54,44.68,FastTapIn,0.06,0.7264956,12.1035, ,0
8529,54,44.7,FastTapIn,0.08,0.06662729,-32.99342, ,0
8530,54,44.72,FastTapIn,0.09999999,0.230009,8.169085, ,0
8531,54,44.74,FastTapIn,0.12,0.1663686,-3.182017, ,0
8532,54,44.76,FastTapIn,0.14,0.2294693,3.155035, ,0
8533,54,44.78,FastTapIn,0.16,0.09583306,-6.681814, ,0
8700,55,48.74,FastTapIn,0.0,1.158578,27.2778, ,0
8701,55,48.76,FastTapIn,0.02,0.4453835,-35.65973, ,0
8702,55,48.78,FastTapIn,0.04,0.3295246,-5.792943, ,0
8703,55,48.8,FastTapIn,0.06,0.2587037,-3.541044, ,0
8704,55,48.82,FastTapIn,0.08,0.05774839,-10.04777, ,0
8705,55,48.84,FastTapIn,0.09999999,0.2111099,7.668075, ,0
8706,55,48.86,FastTapIn,0.12,0.1401652,-3.547236, ,0
8707,55,48.88,FastTapIn,0.14,0.2162524,3.804363, ,0
8708,55,48.9,FastTapIn,0.16,0.06418683,-7.603279, ,0
8709,55,48.92,FastTapIn,0.18,0.1131535,2.448335, ,0
8710,55,48.94,FastTapIn,0.2,0.1450901,1.59683, ,0
8711,55,48.96,FastTapIn,0.22,0.04174753,-5.16713, ,0
8712,55,48.98,FastTapIn,0.24,0.08947928,2.386587, ,0
8713,55,49.0,FastTapIn,0.26,0.02345019,-3.301454, ,0
8875,56,52.88,FastTapIn,0.0,1.034797,14.95572, ,0
8876,56,52.9,FastTapIn,0.02,0.4714534,-28.16718, ,0
8877,56,52.92,FastTapIn,0.04,0.5671515,4.784906, ,0
8878,56,52.94,FastTapIn,0.06,0.1056383,-23.07566, ,0
8879,56,52.96,FastTapIn,0.08,0.1738952,3.412845, ,0
8880,56,52.98,FastTapIn,0.09999999,0.1156057,-2.914478, ,0
8881,56,53.0,FastTapIn,0.12,0.08517851,-1.521359, ,0
8882,56,53.02,FastTapIn,0.14,0.2518516,8.333657, ,0
8883,56,53.04,FastTapIn,0.16,0.04295119,-10.44502, ,0
8884,56,53.06,FastTapIn,0.18,0.14448,5.07644, ,0
8885,56,53.08,FastTapIn,0.2,0.04008711,-5.219644, ,0
9051,57,15.08,FastTapIn,0.0,0.3275008,8.432027, ,0
9052,57,15.1,FastTapIn,0.02,0.2677372,-2.988178, ,0
9053,57,15.12,FastTapIn,0.04,0.1174152,-7.516103, ,0
9234,58,20.12,FastTapIn,0.0,0.7600233,13.05187, ,0
9235,58,20.14,FastTapIn,0.02,0.2410033,-25.951, ,0
9236,58,20.16,FastTapIn,0.04,0.4253021,9.214935, ,0
9237,58,20.18,FastTapIn,0.06,0.1708068,-12.72476, ,0
9238,58,20.2,FastTapIn,0.08,0.3496134,8.940331, ,0
9239,58,20.22,FastTapIn,0.09999999,0.1852343,-8.218955, ,0
9240,58,20.24,FastTapIn,0.12,0.1905516,0.265865, ,0
9241,58,20.26,FastTapIn,0.14,0.1334597,-2.854593, ,0
9242,58,20.28,FastTapIn,0.16,0.06849051,-3.248461, ,0
9408,59,24.36,FastTapIn,0.0,0.5166587,-29.6003, ,0
9409,59,24.38,FastTapIn,0.02,0.8558833,16.96123, ,0
9410,59,24.4,FastTapIn,0.04,0.2980352,-27.8924, ,0
9411,59,24.42,FastTapIn,0.06,0.5255702,11.37675, ,0
9412,59,24.44,FastTapIn,0.08,0.1578502,-18.386, ,0
9413,59,24.46,FastTapIn,0.09999999,0.2798451,6.099745, ,0
9414,59,24.48,FastTapIn,0.12,0.07917646,-10.03343, ,0
9415,59,24.5,FastTapIn,0.14,0.1060709,1.344721, ,0
9416,59,24.52,FastTapIn,0.16,0.1060673,-0.0001788139, ,0
9417,59,24.54,FastTapIn,0.18,0.04289446,-3.158643, ,0
9418,59,24.56,FastTapIn,0.2,0.1169285,3.701701, ,0
9419,59,24.58,FastTapIn,0.22,0.06494681,-2.599084, ,0
9420,59,24.6,FastTapIn,0.24,0.1510356,4.30444, ,0
9421,59,24.62,FastTapIn,0.26,0.0671813,-4.192716, ,0
9582,60,28.48,FastTapIn,0.0,0.5462295,-44.74118, ,0
9583,60,28.5,FastTapIn,0.02,1.182955,31.83625, ,0
9584,60,28.52,FastTapIn,0.04,0.5739884,-30.44831, ,0
9585,60,28.54,FastTapIn,0.06,0.69515,6.058079, ,0
9586,60,28.56,FastTapIn,0.08,0.05858502,-31.82825, ,0
9587,60,28.58,FastTapIn,0.09999999,0.1724551,5.693503, ,0
9588,60,28.6,FastTapIn,0.12,0.2787877,5.316632, ,0
9589,60,28.62,FastTapIn,0.14,0.136827,-7.098037, ,0
9590,60,28.64,FastTapIn,0.16,0.3324397,9.780637, ,0
9591,60,28.66,FastTapIn,0.18,0.142078,-9.518086, ,0
9592,60,28.68,FastTapIn,0.2,0.2160033,3.696267, ,0
9593,60,28.7,FastTapIn,0.22,0.1063744,-5.481447, ,0
9753,61,32.48,FastTapIn,0.0,0.9065318,14.01834, ,0
9754,61,32.5,FastTapIn,0.02,0.4582405,-22.41457, ,0
9755,61,32.52,FastTapIn,0.04,0.1950531,-13.15937, ,0
9756,61,32.54,FastTapIn,0.06,0.1002118,-4.742064, ,0
9924,62,36.48,FastTapIn,0.0,0.893821,24.5816, ,0
9925,62,36.5,FastTapIn,0.02,0.4174901,-23.81655, ,0
9926,62,36.52,FastTapIn,0.04,0.5676,7.505496, ,0
9927,62,36.54,FastTapIn,0.06,0.1272692,-22.01654, ,0
9928,62,36.56,FastTapIn,0.08,0.2292046,5.096768, ,0
9929,62,36.58,FastTapIn,0.09999999,0.03971966,-9.474246, ,0
9930,62,36.6,FastTapIn,0.12,0.1063889,3.333462, ,0
9931,62,36.62,FastTapIn,0.14,0.07073417,-1.782737, ,0
9932,62,36.64,FastTapIn,0.16,0.06893349,-0.09003393, ,0
9933,62,36.66,FastTapIn,0.18,0.1591532,4.510986, ,0
9934,62,36.68,FastTapIn,0.2,0.04927868,-5.493728, ,0
10098,63,40.54,FastTapIn,0.0,1.054115,26.07537, ,0
10099,63,40.56,FastTapIn,0.02,0.5007293,-27.66931, ,0
10100,63,40.58,FastTapIn,0.04,0.5902117,4.474124, ,0
10101,63,40.6,FastTapIn,0.06,0.5115014,-3.935516, ,0
10102,63,40.62,FastTapIn,0.08,0.2194279,-14.60367, ,0
10103,63,40.64,FastTapIn,0.09999999,0.1390591,-4.018443, ,0
10104,63,40.66,FastTapIn,0.12,0.1686234,1.478218, ,0
10105,63,40.68,FastTapIn,0.14,0.2967958,6.408617, ,0
10106,63,40.7,FastTapIn,0.16,0.09571904,-10.05384, ,0
10107,63,40.72,FastTapIn,0.18,0.1012948,0.2787899, ,0
10108,63,40.74,FastTapIn,0.2,0.170748,3.472656, ,0
10109,63,40.76,FastTapIn,0.22,0.04660812,-6.206993, ,0
10272,64,44.62,FastTapIn,0.0,1.272836,30.95522, ,0
10273,64,44.64,FastTapIn,0.02,0.6717891,-30.05236, ,0
10274,64,44.66,FastTapIn,0.04,0.4844257,-9.368173, ,0
10275,64,44.68,FastTapIn,0.06,0.7264956,12.1035, ,0
10276,64,44.7,FastTapIn,0.08,0.06662729,-32.99342, ,0
10277,64,44.72,FastTapIn,0.09999999,0.230009,8.169085, ,0
10278,64,44.74,FastTapIn,0.12,0.1663686,-3.182017, ,0
10279,64,44.76,FastTapIn,0.14,0.2294693,3.155035, ,0
10280,64,44.78,FastTapIn,0.16,0.09583306,-6.681814, ,0
10447,65,48.74,FastTapIn,0.0,1.158578,27.2778, ,0
10448,65,48.76,FastTapIn,0.02,0.4453835,-35.65973, ,0
10449,65,48.78,FastTapIn,0.04,0.3295246,-5.792943, ,0
10450,65,48.8,FastTapIn,0.06,0.2587037,-3.541044, ,0
10451,65,48.82,FastTapIn,0.08,0.05774839,-10.04777, ,0
10452,65,48.84,FastTapIn,0.09999999,0.2111099,7.668075, ,0
10453,65,48.86,FastTapIn,0.12,0.1401652,-3.547236, ,0
10454,65,48.88,FastTapIn,0.14,0.2162524,3.804363, ,0
10455,65,48.9,FastTapIn,0.16,0.06418683,-7.603279, ,0
10456,65,48.92,FastTapIn,0.18,0.1131535,2.448335, ,0
10457,65,48.94,FastTapIn,0.2,0.1450901,1.59683, ,0
10458,65,48.96,FastTapIn,0.22,0.04174753,-5.16713, ,0
10459,65,48.98,FastTapIn,0.24,0.08947928,2.386587, ,0
10460,65,49.0,FastTapIn,0.26,0.02345019,-3.301454, ,0
10622,66,52.88,FastTapIn,0.0,1.034797,14.95572, ,0
10623,66,52.9,FastTapIn,0.02,0.4714534,-28.16718, ,0
10624,66,52.92,FastTapIn,0.04,0.5671515,4.784906, ,0
10625,66,52.94,FastTapIn,0.06,0.1056383,-23.07566, ,0
10626,66,52.96,FastTapIn,0.08,0.1738952,3.412845, ,0
10627,66,52.98,FastTapIn,0.09999999,0.1156057,-2.914478, ,0
10628,66,53.0,FastTapIn,0.12,0.08517851,-1.521359, ,0
10629,66,53.02,FastTapIn,0.14,0.2518516,8.333657, ,0
10630,66,53.04,FastTapIn,0.16,0.04295119,-10.44502, ,0
10631,66,53.06,FastTapIn,0.18,0.14448,5.07644, ,0
10632,66,53.08,FastTapIn,0.2,0.04008711,-5.219644, ,0
10878,75,30.36,FastTapIn,0.0,0.3384494,-34.11227, ,0
10879,75,30.38,FastTapIn,0.02,0.639341,15.04458, ,0
10880,75,30.4,FastTapIn,0.04,0.2220655,-20.86378, ,0
10881,75,30.42,FastTapIn,0.06,0.2134029,-0.4331291, ,0
10882,75,30.44,FastTapIn,0.08,0.0486729,-8.236499, ,0
11061,76,36.66,FastTapIn,0.0,0.3062872,7.807602, ,0
11062,76,36.68,FastTapIn,0.02,0.07574576,-11.52707, ,0
11063,76,36.7,FastTapIn,0.04,0.1404758,3.236501, ,0
11064,76,36.72,FastTapIn,0.06,0.06026299,-4.01064, ,0
11245,77,41.44,FastTapIn,0.0,0.4227098,-20.06274, ,0
11246,77,41.46,FastTapIn,0.02,0.8368112,20.70507, ,0
11247,77,41.48,FastTapIn,0.04,0.3123091,-26.22511, ,0
11248,77,41.5,FastTapIn,0.06,0.3386281,1.315947, ,0
11249,77,41.52,FastTapIn,0.08,0.427213,4.429244, ,0
11250,77,41.54,FastTapIn,0.09999999,0.1393196,-14.39467, ,0
11251,77,41.56,FastTapIn,0.12,0.2874453,7.406283, ,0
11252,77,41.58,FastTapIn,0.14,0.05953426,-11.39555, ,0
11253,77,41.6,FastTapIn,0.16,0.1182091,2.933741, ,0
11254,77,41.62,FastTapIn,0.18,0.04219906,-3.800501, ,0
11255,77,41.64,FastTapIn,0.2,0.115514,3.665748, ,0
11436,78,46.24,FastTapIn,0.0,0.5381776,7.626463, ,0
11437,78,46.26,FastTapIn,0.02,0.2410924,-14.85426, ,0
11438,78,46.28,FastTapIn,0.04,0.4399735,9.944055, ,0
11439,78,46.3,FastTapIn,0.06,0.1563868,-14.17933, ,0
11440,78,46.32,FastTapIn,0.08,0.2243907,3.400195, ,0
11441,78,46.34,FastTapIn,0.09999999,0.08071692,-7.183688, ,0
11442,78,46.36,FastTapIn,0.12,0.1920597,5.56714, ,0
11443,78,46.38,FastTapIn,0.14,0.0813983,-5.533072, ,0
11444,78,46.4,FastTapIn,0.16,0.07649681,-0.2450746, ,0
11445,78,46.42,FastTapIn,0.18,0.1956752,5.958918, ,0
11446,78,46.44,FastTapIn,0.2,0.117052,-3.931157, ,0
11447,78,46.46,FastTapIn,0.22,0.2480154,6.548171, ,0
11448,78,46.48,FastTapIn,0.24,0.03244179,-10.77868, ,0
11626,79,50.96,FastTapIn,0.0,1.102324,34.38636, ,0
11627,79,50.98,FastTapIn,0.02,0.4319955,-33.51642, ,0
11628,79,51.0,FastTapIn,0.04,0.6955141,13.17593, ,0
11629,79,51.02,FastTapIn,0.06,0.1623384,-26.65879, ,0
11630,79,51.04,FastTapIn,0.08,0.1352165,-1.356094, ,0
11631,79,51.06,FastTapIn,0.09999999,0.05334123,-4.093764, ,0
11805,80,55.4,FastTapIn,0.0,0.7712029,20.0424, ,0
11806,80,55.42,FastTapIn,0.02,0.257827,-25.66879, ,0
11807,80,55.44,FastTapIn,0.04,0.3998142,7.099358, ,0
11808,80,55.46,FastTapIn,0.06,0.1910309,-10.43916, ,0
11809,80,55.48,FastTapIn,0.08,0.324409,6.668901, ,0
11810,80,55.5,FastTapIn,0.09999999,0.1374889,-9.346002, ,0
11811,80,55.52,FastTapIn,0.12,0.1117676,-1.286069, ,0
11812,80,55.54,FastTapIn,0.14,0.1519914,2.011192, ,0
11813,80,55.56,FastTapIn,0.16,0.04832008,-5.183567, ,0
11814,80,55.58,FastTapIn,0.18,0.1359402,4.381006, ,0
11815,80,55.6,FastTapIn,0.2,0.05278165,-4.157928, ,0
11816,80,55.62,FastTapIn,0.22,0.1223291,3.477372, ,0
11817,80,55.64,FastTapIn,0.24,0.04351744,-3.940583, ,0
12007,83,61.6,FastTapIn,0.0,0.7306,-65.10481, ,0
12008,83,61.62,FastTapIn,0.02,1.044026,15.6713, ,0
12009,83,61.64,FastTapIn,0.04,0.3869644,-32.85308, ,0
12010,83,61.66,FastTapIn,0.06,0.4326961,2.286585, ,0
12011,83,61.68,FastTapIn,0.08,0.370333,-3.118156, ,0
12012,83,61.7,FastTapIn,0.09999999,0.0891372,-14.05979, ,0
12013,83,61.72,FastTapIn,0.12,0.3448665,12.78646, ,0
12014,83,61.74,FastTapIn,0.14,0.1089377,-11.79644, ,0
12015,83,61.76,FastTapIn,0.16,0.09785304,-0.5542323, ,0
12016,83,61.78,FastTapIn,0.18,0.06732679,-1.526313, ,0
12017,83,61.8,FastTapIn,0.2,0.1642336,4.845341, ,0
12189,84,66.12,FastTapIn,0.0,0.9994873,21.30621, ,0
12190,84,66.14,FastTapIn,0.02,0.4553104,-27.20884, ,0
12191,84,66.16,FastTapIn,0.04,0.6053007,7.499512, ,0
12192,84,66.18,FastTapIn,0.06,0.1975031,-20.38988, ,0
12193,84,66.2,FastTapIn,0.08,0.3446528,7.357487, ,0
12194,84,66.22,FastTapIn,0.09999999,0.1770368,-8.380802, ,0
12195,84,66.24,FastTapIn,0.12,0.1389385,-1.904915, ,0
12196,84,66.26,FastTapIn,0.14,0.3652319,11.31467, ,0
12197,84,66.28,FastTapIn,0.16,0.1133722,-12.59299, ,0
12198,84,66.3,FastTapIn,0.18,0.2698037,7.821576, ,0
12199,84,66.32,FastTapIn,0.2,0.117195,-7.630433, ,0
12200,84,66.34,FastTapIn,0.22,0.1669918,2.489837, ,0
12201,84,66.36,FastTapIn,0.24,0.04535069,-6.082055, ,0
12372,85,70.74,FastTapIn,0.0,0.6468235,7.423554, ,0
12373,85,70.76,FastTapIn,0.02,0.2019352,-22.24442, ,0
12374,85,70.78,FastTapIn,0.04,0.3483003,7.318255, ,0
12375,85,70.8,FastTapIn,0.06,0.1793369,-8.448172, ,0
12376,85,70.82,FastTapIn,0.08,0.1529971,-1.316991, ,0
12377,85,70.84,FastTapIn,0.09999999,0.3045676,7.578526, ,0
12378,85,70.86,FastTapIn,0.12,0.1451284,-7.971961, ,0
12379,85,70.88,FastTapIn,0.14,0.202852,2.886184, ,0
12380,85,70.9,FastTapIn,0.16,0.0926188,-5.511662, ,0
12599,88,77.04,FastTapIn,0.0,0.2524359,-16.30228, ,0
12600,88,77.06,FastTapIn,0.02,0.5371538,14.2359, ,0
12601,88,77.08,FastTapIn,0.04,0.3124213,-11.23663, ,0
12602,88,77.1,FastTapIn,0.06,0.3191289,0.3353819, ,0
12603,88,77.12,FastTapIn,0.08,0.4427381,6.180458, ,0
12604,88,77.14,FastTapIn,0.09999999,0.1397742,-15.1482, ,0
12605,88,77.16,FastTapIn,0.12,0.1486365,0.4431166, ,0
12606,88,77.18,FastTapIn,0.14,0.05603068,-4.630291, ,0
12607,88,77.2,FastTapIn,0.16,0.11861,3.128964, ,0
12608,88,77.22,FastTapIn,0.18,0.0585905,-3.000974, ,0
12794,89,5.42,FastTapIn,0.0,0.4793963,12.64305, ,0
12795,89,5.44,FastTapIn,0.02,0.1682754,-15.55604, ,0
12796,89,5.46,FastTapIn,0.04,0.5678855,19.9805, ,0
12797,89,5.48,FastTapIn,0.06,0.2160186,-17.59335, ,0
12798,89,5.5,FastTapIn,0.08,0.2348405,0.941097, ,0
12799,89,5.52,FastTapIn,0.09999999,0.03825983,-9.829035, ,0
12975,90,10.22,FastTapIn,0.0,0.67797,12.47932, ,0
12976,90,10.24,FastTapIn,0.02,0.2686539,-20.46581, ,0
12977,90,10.26,FastTapIn,0.04,0.446678,8.901204, ,0
12978,90,10.28,FastTapIn,0.06,0.09695601,-17.4861, ,0
12979,90,10.3,FastTapIn,0.08,0.0957702,-0.0592906, ,0
12980,90,10.32,FastTapIn,0.09999999,0.1650666,3.464821, ,0
12981,90,10.34,FastTapIn,0.12,0.1026904,-3.118814, ,0
12982,90,10.36,FastTapIn,0.14,0.1935786,4.544414, ,0
12983,90,10.38,FastTapIn,0.16,0.07009768,-6.174047, ,0
13149,91,14.46,FastTapIn,0.0,0.6479009,-33.89629, ,0
13150,91,14.48,FastTapIn,0.02,1.017246,18.46728, ,0
13151,91,14.5,FastTapIn,0.04,0.2634002,-37.69231, ,0
13152,91,14.52,FastTapIn,0.06,0.4733042,10.4952, ,0
13153,91,14.54,FastTapIn,0.08,0.3003289,-8.648764, ,0
13154,91,14.56,FastTapIn,0.09999999,0.2247015,-3.781369, ,0
13155,91,14.58,FastTapIn,0.12,0.4415163,10.84074, ,0
13156,91,14.6,FastTapIn,0.14,0.2341758,-10.36703, ,0
13157,91,14.62,FastTapIn,0.16,0.15865,-3.77629, ,0
13158,91,14.64,FastTapIn,0.18,0.08036648,-3.914178, ,0
13322,92,18.66,FastTapIn,0.0,0.7589463,14.06853, ,0
13323,92,18.68,FastTapIn,0.02,0.3191163,-21.9915, ,0
13324,92,18.7,FastTapIn,0.04,0.5254629,10.31733, ,0
13325,92,18.72,FastTapIn,0.06,0.2888425,-11.83102, ,0
13326,92,18.74,FastTapIn,0.08,0.2098946,-3.947399, ,0
13327,92,18.76,FastTapIn,0.09999999,0.03422887,-8.783284, ,0
13328,92,18.78,FastTapIn,0.12,0.1458051,5.57881, ,0
13329,92,18.8,FastTapIn,0.14,0.07309774,-3.635366, ,0
13494,93,22.8,FastTapIn,0.0,0.4467507,-28.41966, ,0
13495,93,22.82,FastTapIn,0.02,0.6126146,8.293197, ,0
13496,93,22.84,FastTapIn,0.04,0.2243382,-19.41382, ,0
13497,93,22.86,FastTapIn,0.06,0.3616448,6.86533, ,0
13498,93,22.88,FastTapIn,0.08,0.2116962,-7.497428, ,0
13499,93,22.9,FastTapIn,0.09999999,0.1974821,-0.7107079, ,0
13500,93,22.92,FastTapIn,0.12,0.2507959,2.665693, ,0
13501,93,22.94,FastTapIn,0.14,0.1301253,-6.033533, ,0
13502,93,22.96,FastTapIn,0.16,0.1695019,1.968831, ,0
13503,93,22.98,FastTapIn,0.18,0.09294695,-3.827747, ,0
13504,93,23.0,FastTapIn,0.2,0.08065078,-0.6148085, ,0
13505,93,23.02,FastTapIn,0.22,0.009167124,-3.574183, ,0
13506,93,23.04,FastTapIn,0.24,0.1236969,5.72649, ,0
13507,93,23.06,FastTapIn,0.26,0.05078663,-3.645514, ,0
13667,94,26.96,FastTapIn,0.0,0.2805264,-27.85433, ,0
13668,94,26.98,FastTapIn,0.02,0.2457868,-1.736977, ,0
13669,94,27.0,FastTapIn,0.04,0.5092053,13.17093, ,0
13670,94,27.02,FastTapIn,0.06,0.2231537,-14.30258, ,0
13671,94,27.04,FastTapIn,0.08,0.61589,19.63682, ,0
13672,94,27.06,FastTapIn,0.09999999,0.203809,-20.60405, ,0
13673,94,27.08,FastTapIn,0.12,0.2686248,3.24079, ,0
13674,94,27.1,FastTapIn,0.14,0.1552434,-5.669071, ,0
13675,94,27.12,FastTapIn,0.16,0.1042664,-2.548851, ,0
13676,94,27.14,FastTapIn,0.18,0.04321577,-3.052531, ,0
13840,95,31.18,FastTapIn,0.0,0.3118817,-28.28111, ,0
13841,95,31.2,FastTapIn,0.02,0.6054431,14.67807, ,0
13842,95,31.22,FastTapIn,0.04,0.2905668,-15.74381, ,0
13843,95,31.24,FastTapIn,0.06,0.3089591,0.9196147, ,0
13844,95,31.26,FastTapIn,0.08,0.141876,-8.354153, ,0
13845,95,31.28,FastTapIn,0.09999999,0.09664181,-2.26171, ,0
13846,95,31.3,FastTapIn,0.12,0.1349422,1.91502, ,0
13847,95,31.32,FastTapIn,0.14,0.04021112,-4.736554, ,0
14011,96,36.06,FastTapIn,0.0,0.7634751,21.63135, ,0
14012,96,36.08,FastTapIn,0.02,0.445088,-15.91936, ,0
14013,96,36.1,FastTapIn,0.04,0.6993333,12.71226, ,0
