Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.1122863,1.328786,0.5183506,-0.8695703,0.07402179,magicTap,1,5,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1092963,1.249648,0.5106497
1,-0.1124651,1.328962,0.5171299,-0.5857067,0.06230766,magicTap,1,5,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,-3.115383,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.09185229,1.174789,0.008288383,0.06718936,-0.01000954,0.06296202,-0.1095878,1.24988,0.5093102
1,-0.1124651,1.328962,0.5171299,0,0,magicTap,4,-1,-0.08939233,1.173219,0.01199102,0.07951383,-0.0194483,0.0592165,-0.1095878,1.24988,0.5093102
1,-0.1014972,1.330084,0.5081062,35.61771,0.7123542,magicTap,4,-1,-0.08939233,1.173219,0.01199102,0.07951383,-0.0194483,0.0592165,-0.09887388,1.250834,0.5006485
1,-0.1014972,1.330084,0.5081062,-35.61771,0,magicTap,4,-1,-0.08840671,1.173028,0.01294947,0.08214667,-0.02062255,0.05860506,-0.09887388,1.250834,0.5006485
1,-0.09971245,1.330098,0.5100846,6.661322,0.1332264,magicTap,4,-1,-0.08807166,1.172967,0.01318169,0.08201025,-0.01994093,0.05812998,-0.09558332,1.251731,0.5010538
1,-0.1043499,1.332278,0.5117078,6.776326,0.268753,magicTap,4,-1,-0.08816342,1.173063,0.01320982,0.08108595,-0.01871189,0.05830076,-0.0999712,1.254047,0.50425
1,-0.1014365,1.332449,0.5103416,-5.381789,0.1611172,magicTap,4,-1,-0.0881575,1.173029,0.01342058,0.08069351,-0.01924093,0.05831447,-0.09866685,1.253742,0.5034065
1,-0.1008866,1.332503,0.5104184,-6.661335,0.02789048,magicTap,4,-1,-0.08799272,1.173047,0.01384068,0.07990749,-0.02080793,0.05757049,-0.09795095,1.253797,0.5036154
1,-0.1010141,1.331521,0.5090199,2.889628,0.08568305,magicTap,4,-1,-0.08786565,1.172943,0.01395893,0.07978929,-0.02150431,0.05730585,-0.0982504,1.252577,0.5023003
1,-0.1006176,1.331506,0.5089345,-3.269552,0.020292,magicTap,4,-1,-0.08783019,1.172933,0.0139308,0.07989862,-0.0215378,0.05729387,-0.09725702,1.252697,0.5022812
1,-0.100403,1.330492,0.5079002,2.646129,0.07321458,magicTap,4,-1,-0.08769956,1.172815,0.01411629,0.08090007,-0.02215512,0.05679468,-0.09669815,1.251797,0.5013342
1,-0.1013214,1.32946,0.5062032,1.810909,0.1094328,magicTap,4,-1,-0.08763134,1.172717,0.01419163,0.08173074,-0.02241424,0.05697453,-0.09689842,1.250965,0.49965
1,-0.1002072,1.329276,0.5064659,-2.573062,0.05797152,magicTap,4,-1,-0.08751411,1.172491,0.01433516,0.08320082,-0.02250759,0.05740072,-0.09589649,1.250884,0.5001411
1,-0.09969772,1.328649,0.5071373,-0.2731141,0.05250924,magicTap,4,-1,-0.08740028,1.172345,0.01440525,0.08413143,-0.02230183,0.05779447,-0.09524809,1.250255,0.5006661
1,-0.09925792,1.328016,0.507566,-0.4207308,0.04409462,magicTap,4,-1,-0.08731566,1.17222,0.01449108,0.08486176,-0.02200753,0.05828302,-0.09471582,1.249811,0.5009427
1,-0.09920854,1.327291,0.5075626,-0.386747,0.03635968,magicTap,4,-1,-0.08718505,1.1719,0.01471853,0.08668845,-0.02159477,0.0588699,-0.0945461,1.249118,0.500802
1,-0.0981565,1.325706,0.5083938,3.37204,0.1038005,magicTap,4,-1,-0.08718036,1.171702,0.01476812,0.08791633,-0.02132803,0.05904365,-0.09344299,1.247473,0.5015445
1,-0.0976232,1.324574,0.5102282,0.3610529,0.1110215,magicTap,4,-1,-0.08719973,1.171523,0.01476097,0.08942423,-0.02111188,0.0593891,-0.0929403,1.246314,0.5030861
1,-0.09739944,1.323249,0.5105729,-2.082849,0.06936456,magicTap,4,-1,-0.08731126,1.1711,0.01458788,0.09270494,-0.02043098,0.06076251,-0.09246869,1.245061,0.5033455
1,-0.09585723,1.320779,0.5119081,4.540372,0.160172,magicTap,4,-1,-0.0875212,1.170434,0.01405239,0.09581395,-0.01909445,0.06242667,-0.0908248,1.242741,0.5042882
