Case,X,Y,Z,a,v,modeSelected
1,-0.447945,1.16669,0.3066339,0.561272,0.01894093,longPress
1,-0.4483827,1.16674,0.3068457,0,0,longPress
1,-0.4506162,1.165842,0.3112512,12.55066,0.2510131,longPress
1,-0.4506162,1.165842,0.3112512,12.55066,0.2510131,longPress
1,-0.4494838,1.167912,0.3129001,-5.355445,0.1439042,longPress
1,-0.4494838,1.167912,0.3129001,-7.19521,0,longPress
1,-0.4494838,1.167912,0.3129001,-7.19521,0,longPress
1,-0.449446,1.16765,0.3125086,1.181479,0.02362958,longPress
1,-0.4493816,1.168161,0.3116755,1.268018,0.04898994,longPress
1,-0.4493816,1.168161,0.3116755,1.268018,0.04898994,longPress
1,-0.4492447,1.169126,0.3102131,1.944206,0.08787406,longPress
1,-0.4492447,1.169126,0.3102131,-4.393703,0,longPress
1,-0.4492447,1.169126,0.3102131,-4.393703,0,longPress
1,-0.4491889,1.169556,0.3099823,1.227449,0.02454897,longPress
1,-0.4492158,1.169409,0.3099961,-0.8531839,0.007485294,longPress
1,-0.4492341,1.169275,0.3100047,-0.03400347,0.006805224,longPress
1,-0.4492341,1.169275,0.3100047,-0.03400347,0.006805224,longPress
1,-0.4484026,1.169988,0.3092699,2.956918,0.06594358,longPress
1,-0.4484627,1.170002,0.3092098,-3.08167,0.004310187,longPress
1,-0.4484627,1.170002,0.3092098,-3.08167,0.004310187,longPress
1,-0.4482515,1.169786,0.3091531,0.5528105,0.0153664,longPress
1,-0.4480137,1.169567,0.309094,0.05361279,0.01643865,longPress
1,-0.4480137,1.169567,0.309094,0.05361279,0.01643865,longPress
1,-0.4483356,1.16923,0.3093448,0.50055,0.02644965,longPress
1,-0.4483871,1.169187,0.3093057,-1.127738,0.003894885,longPress
1,-0.4483871,1.169187,0.3093057,-1.127738,0.003894885,longPress
1,-0.4472505,1.169454,0.3087516,3.03645,0.06462388,longPress
1,-0.4472322,1.169345,0.3086228,-2.805543,0.008513022,longPress
1,-0.4471982,1.169235,0.3084927,0.008141948,0.008675861,longPress
1,-0.4471982,1.169235,0.3084927,0.008141948,0.008675861,longPress
1,-0.4468427,1.16868,0.3079405,1.715953,0.04299492,longPress
1,-0.4469365,1.168256,0.3082099,-0.8725852,0.02554321,longPress
1,-0.4469365,1.168256,0.3082099,-0.8725852,0.02554321,longPress
1,-0.4471205,1.1677,0.3088417,0.875989,0.04306299,longPress
1,-0.4470632,1.167298,0.3094153,-0.395638,0.03515023,longPress
1,-0.4462113,1.166272,0.3095651,1.59679,0.06708603,longPress
1,-0.4462113,1.166272,0.3095651,1.59679,0.06708603,longPress
1,-0.4455134,1.165286,0.3103404,0.2346173,0.07177838,longPress
1,-0.4455134,1.165286,0.3103404,0.2346173,0.07177838,longPress
1,-0.4444731,1.163832,0.3116961,2.020877,0.1121959,longPress
1,-0.4434224,1.163419,0.3125305,-2.100238,0.07019117,longPress
1,-0.4415574,1.162515,0.3133759,2.08591,0.1119094,longPress
1,-0.4397602,1.161858,0.3142886,-0.2953898,0.1060016,longPress
1,-0.4397602,1.161858,0.3142886,-0.2953898,0.1060016,longPress
1,-0.4317504,1.158553,0.317822,18.0944,0.4678896,longPress
1,-0.4317504,1.158553,0.317822,18.0944,0.4678896,longPress
1,-0.4261011,1.157021,0.3203006,-7.503198,0.3178257,longPress
1,-0.4229146,1.15619,0.3216238,-7.018771,0.1774503,longPress
1,-0.4229146,1.15619,0.3216238,-7.018771,0.1774503,longPress
1,-0.410364,1.15308,0.3211336,23.47604,0.646971,longPress
1,-0.4028019,1.150821,0.3206573,-12.58214,0.3953281,longPress
1,-0.4028019,1.150821,0.3206573,-12.58214,0.3953281,longPress
1,-0.3883739,1.146385,0.320127,17.99306,0.7551894,longPress
1,-0.3704712,1.142428,0.3159742,9.238699,0.9399633,longPress
1,-0.3633958,1.140659,0.3174014,-28.4194,0.3715753,longPress
1,-0.3633958,1.140659,0.3174014,-28.4194,0.3715753,longPress
1,-0.3508587,1.138341,0.3210559,14.57861,0.6631475,longPress
1,-0.3420283,1.135282,0.3239508,-8.698511,0.4891773,longPress
1,-0.3420283,1.135282,0.3239508,-8.698511,0.4891773,longPress
1,-0.3239851,1.128439,0.3292956,25.60001,1.001177,longPress
1,-0.3169543,1.124384,0.3317571,-28.85509,0.4240755,longPress
1,-0.3169543,1.124384,0.3317571,-28.85509,0.4240755,longPress
1,-0.2924115,1.112587,0.332828,46.92571,1.36259,longPress
1,-0.2849793,1.10829,0.3411937,-38.16181,0.5993536,longPress
1,-0.2790781,1.103415,0.3503923,-0.05118251,0.5983299,longPress
1,-0.2790781,1.103415,0.3503923,-0.05118251,0.5983299,longPress
1,-0.2549945,1.096963,0.3612614,38.08094,1.359949,longPress
1,-0.2397335,1.093061,0.3666906,-26.34381,0.8330725,longPress
1,-0.2283129,1.08885,0.3723178,-8.128551,0.6705015,longPress
1,-0.2283129,1.08885,0.3723178,-8.128551,0.6705015,longPress
1,-0.2080203,1.083633,0.3803587,22.58094,1.12212,longPress
1,-0.1893883,1.079522,0.3902984,-2.321154,1.075697,longPress
1,-0.1893883,1.079522,0.3902984,-2.321154,1.075697,longPress
1,-0.1685937,1.077129,0.3955779,0.1835525,1.079368,longPress
1,-0.1685937,1.077129,0.3955779,0.1835525,1.079368,longPress
1,-0.1469322,1.077917,0.4024081,2.847946,1.136327,longPress
1,-0.1348299,1.07825,0.4042859,-26.18732,0.612581,longPress
