Case,X,Y,Z,a,v,modeSelected
91,0.1110785,1.262409,0.07166338,-3.835318,0.03310325,magicTap
91,0.111095,1.262534,0.07202673,0,0,magicTap
91,0.1113141,1.264803,0.08089161,-22.88343,0,magicTap
91,0.1119319,1.264481,0.0826993,4.843376,0.09686751,magicTap
91,0.1077968,1.264178,0.08660936,-14.24774,0,magicTap
91,0.1077968,1.264178,0.08660936,-14.24774,0,magicTap
91,0.1075224,1.265118,0.08873177,-5.843013,0,magicTap
91,0.1075224,1.265118,0.08873177,-5.843013,0,magicTap
91,0.1092005,1.266492,0.09096956,7.791498,0.15583,magicTap
91,0.1060135,1.267165,0.08504772,-16.89636,0,magicTap
91,0.1060113,1.267165,0.08504248,0.01423943,0.0002847886,magicTap
91,0.1042626,1.267401,0.08301067,6.713389,0.1345526,magicTap
91,0.1042626,1.267401,0.08301067,6.713389,0.1345526,magicTap
91,0.09950279,1.266149,0.0802927,7.327864,0.2811098,magicTap
91,0.09846948,1.265938,0.08025885,-11.41714,0.05276698,magicTap
91,0.09786861,1.265321,0.08091021,0.06021541,0.05397129,magicTap
91,0.09724675,1.265381,0.08103752,-1.104557,0.03188014,magicTap
91,0.09724675,1.265381,0.08103752,-1.104557,0.03188014,magicTap
91,0.09473512,1.264413,0.08206844,-7.206644,0,magicTap
91,0.09473512,1.264413,0.08206844,-7.206644,0,magicTap
91,0.09065713,1.263548,0.08374739,-11.2351,0,magicTap
91,0.08347382,1.262439,0.08696699,19.87398,0.3974795,magicTap
91,0.0781151,1.261232,0.08987188,-4.33981,0.3106833,magicTap
91,0.0781151,1.261232,0.08987188,-4.33981,0.3106833,magicTap
91,0.045711,1.254787,0.101697,72.19411,1.754566,magicTap
91,0.03452577,1.252665,0.1045823,-58.36656,0.5872344,magicTap
91,0.01909033,1.246845,0.1091003,13.39805,0.8551955,magicTap
91,0.0007109065,1.239984,0.1140599,7.828763,1.011771,magicTap
91,-0.02478716,1.230646,0.1136289,17.30487,1.357868,magicTap
91,-0.05913961,1.214619,0.1481237,60.23883,2.562645,magicTap
91,-0.07728303,1.201262,0.1587782,-65.82679,1.246109,magicTap
91,-0.07728303,1.201262,0.1587782,-65.82679,1.246109,magicTap
91,-0.1857257,1.151257,0.1536894,236.5074,5.976258,magicTap
91,-0.2173676,1.137086,0.1514983,-211.9645,1.736968,magicTap
91,-0.2173676,1.137086,0.1514983,-211.9645,1.736968,magicTap
91,-0.290333,1.096479,0.1259542,-218.3081,0,magicTap
91,-0.3192672,1.075691,0.1110325,96.56525,1.931305,magicTap
91,-0.3192672,1.075691,0.1110325,96.56525,1.931305,magicTap
91,-0.3855687,1.010997,0.09562778,138.2021,4.695347,magicTap
91,-0.407268,0.9909546,0.08986568,-159.527,1.504807,magicTap
91,-0.4224632,0.9722975,0.08602571,-14.32409,1.218325,magicTap
91,-0.4339498,0.9581807,0.08068371,-13.49782,0.9483685,magicTap
91,-0.4339498,0.9581807,0.08068371,-13.49782,0.9483685,magicTap
91,-0.4763185,0.9116025,0.06169176,116.9997,3.288363,magicTap
91,-0.4842142,0.9051971,0.05533695,-29.97435,0,magicTap
91,-0.4842142,0.9051971,0.05533695,-29.97435,0,magicTap
