Case,X,Y,Z,modeSelected
1,-0.1719463,0.7571173,0.2360164,Tap
9,-0.2432633,0.950932,0.3319218,Tap
15,0.2021682,1.120978,0.3016949,Tap
16,-0.1490682,0.9659218,0.3103659,Tap
25,-0.2173959,1.045028,0.2881901,Tap
