Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.2556518,1.351142,0.5443816,4.80165,0.2170382,Tap,1,2,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2557635,1.285372,0.5235205
1,0.2537662,1.350261,0.5433912,-5.08974,0.1152434,Tap,1,2,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,-5.762171,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
1,0.2537662,1.350261,0.5433912,0,0,Tap,4,-1,-0.008017552,1.165973,0.03977156,-0.01042161,0.1554706,0.05262289,0.2552667,1.283641,0.5228271
