Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,8.9,FastTapIn,0,1.026681,-47.46748, ,0
1,8.92,FastTapIn,0.02,1.515864,24.45911, ,0
1,8.94,FastTapIn,0.04,0.9620196,-27.6922, ,0
2,10.24,FastTapIn,0,1.981213,61.85585, ,0
2,10.26,FastTapIn,0.02,0.9028598,-53.91764, ,0
2,10.28,FastTapIn,0.04,0.8562632,-2.329829, ,0
3,23.62,FastTapIn,0,0.9035922,18.2145, ,0
3,23.64,FastTapIn,0.02,0.5054703,-19.9061, ,0
3,23.66,FastTapIn,0.04,0.9589518,22.67408, ,0
3,23.68,FastTapIn,0.06,0.5304771,-21.42373, ,0
3,23.7,FastTapIn,0.08,0.9397308,20.46268, ,0
3,23.72,FastTapIn,0.09999999,0.4259711,-25.68798, ,0
4,25.08,FastTapIn,0,1.104699,27.14013, ,0
4,25.1,FastTapIn,0.02,0.5081407,-29.82793, ,0
4,25.12,FastTapIn,0.04,0.9224362,20.71477, ,0
4,25.14,FastTapIn,0.06,0.4227425,-24.98469, ,0
4,25.16,FastTapIn,0.08,0.4131893,-0.4776582, ,0
4,25.18,FastTapIn,0.09999999,1.214357,40.05839, ,0
5,26.68,FastTapIn,0,1.451989,28.51802, ,0
5,26.7,FastTapIn,0.02,0.7373201,-35.73344, ,0
5,26.72,FastTapIn,0.04,1.176161,21.94202, ,0
5,26.74,FastTapIn,0.06,0.7134079,-23.13763, ,0
6,28.28,FastTapIn,0,1.506222,31.65582, ,0
6,28.3,FastTapIn,0.02,0.4304425,-53.78897, ,0
6,28.32,FastTapIn,0.04,0.4147335,-0.7854491, ,0
6,28.34,FastTapIn,0.06,1.222157,40.37116, ,0
6,28.36,FastTapIn,0.08,0.6479714,-28.70926, ,0
7,29.84,FastTapIn,0,1.09743,20.19033, ,0
7,29.86,FastTapIn,0.02,0.6958374,-20.07961, ,0
7,29.88,FastTapIn,0.04,1.19102,24.75915, ,0
7,29.9,FastTapIn,0.06,0.5460558,-32.24823, ,0
7,29.92,FastTapIn,0.08,0.7418876,9.791592, ,0
8,31.36,FastTapIn,0,1.405368,38.33529, ,0
8,31.38,FastTapIn,0.02,0.4968885,-45.42397, ,0
8,31.4,FastTapIn,0.04,1.365722,43.44168, ,0
8,31.42,FastTapIn,0.06,0.551907,-40.69076, ,0
9,32.9,FastTapIn,0,1.306468,31.5658, ,0
9,32.92,FastTapIn,0.02,0.6452246,-33.06216, ,0
9,32.94,FastTapIn,0.04,0.629299,-0.7962793, ,0
9,32.96,FastTapIn,0.06,1.269176,31.99388, ,0
