Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,276.62,S9,0,0.4727339,13.28223, ,0
1,276.64,S9,0.02,0.6513576,8.931187, ,0
1,276.66,S9,0.04,0.6835828,1.611263, ,0
1,276.68,S9,0.06,0.1554644,-26.40592, ,0
1,276.7,S9,0.08,0.1038041,-2.583019,B,0
1,276.72,S9,0.09999999,0.2320135,6.41047,B,0.02
1,276.74,S9,0.12,0.06013227,-8.59406,B,0.04
2,277.76,S9,0,1.289683,15.49675, ,0.06
2,277.78,S9,0.02,0.6111696,-33.92569, ,0.06
2,277.8,S9,0.04,0.6017696,-0.4700005,B,0
2,277.82,S9,0.06,0.1299924,-23.58886,C,0.02
2,277.84,S9,0.08,0.1023733,-1.380957,B,0
2,277.86,S9,0.09999999,0.08416954,-0.9101872,B,0.02
2,277.88,S9,0.12,0.04851577,-1.782689,B,0.04
3,278.82,S9,0,0.550065,-43.90133, ,0.06
3,278.84,S9,0.02,0.5034408,-2.331212,B,0
3,278.86,S9,0.04,0.3788738,-6.22835,C,0.02
3,278.88,S9,0.06,0.1381159,-12.0379,B,0
3,278.9,S9,0.08,0.1212133,-0.8451294,B,0.02
3,278.92,S9,0.09999999,0.1171357,-0.2038769,B,0.04
4,279.9,S9,0,1.263092,27.33373, ,0.06
4,279.92,S9,0.02,0.284314,-48.93888, ,0.06
4,279.94,S9,0.04,0.4220164,6.885118,B,0
4,279.96,S9,0.06,0.09153435,-16.5241,C,0.02
4,279.98,S9,0.08,0.2218242,6.514492,B,0
4,280,S9,0.09999999,0.08681817,-6.750301,B,0.02
4,280.02,S9,0.12,0.08603124,-0.03934689,B,0.04
5,280.94,S9,0,1.310724,19.95444, ,0.06
5,280.96,S9,0.02,0.4524502,-42.91369, ,0.06
5,280.98,S9,0.04,0.5692943,5.842206,B,0
5,281,S9,0.06,0.3454954,-11.18995,C,0.02
5,281.02,S9,0.08,0.2790608,-3.321731,B,0
5,281.04,S9,0.09999999,0.2608547,-0.9103045,B,0.02
5,281.06,S9,0.12,0.2214622,-1.969624,B,0.04
6,282.3,S9,0,0.7678109,17.45855, ,0.06
6,282.32,S9,0.02,0.1592199,-30.42955, ,0.06
6,282.34,S9,0.04,0.4251484,13.29642,B,0
6,282.36,S9,0.06,0.08677354,-16.91874,C,0.02
6,282.38,S9,0.08,0.04613419,-2.031968,B,0
6,282.4,S9,0.09999999,0.1607639,5.731484,B,0.02
6,282.42,S9,0.12,0.04112154,-5.982117,B,0.04
7,283.52,S9,0,0.7241664,21.46667, ,0.06
7,283.54,S9,0.02,0.204917,-25.96247, ,0.06
7,283.56,S9,0.04,0.206111,0.05970448,B,0
7,283.58,S9,0.06,0.3691897,8.153935,B,0.02
7,283.6,S9,0.08,0.1735594,-9.781515,C,0.04
7,283.62,S9,0.09999999,0.1146941,-2.943268,B,0
7,283.64,S9,0.12,0.08547673,-1.460868,B,0.02
7,283.66,S9,0.14,0.21132,6.292163,B,0.04
8,284.6,S9,0,0.9531837,-88.04007, ,0.06
8,284.62,S9,0.02,0.417078,-26.80528,B,0
8,284.64,S9,0.04,0.2771683,-6.995483,C,0.02
