Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime


1,102.18,S4,0,0.4677998,16.30352, ,0
1,102.2,S4,0.02,0.2506182,-10.85908, ,0
1,102.22,S4,0.04,0.1876821,-3.146804,B,0
1,102.24,S4,0.06,0.571489,19.19035,C,0.02
1,102.26,S4,0.08,0.1180694,-22.67098,C,0.02
1,102.28,S4,0.09999999,0.06998904,-2.404018,B,0
1,102.3,S4,0.12,0.190502,6.02565,B,0.02
1,102.32,S4,0.14,0.06048017,-6.501093,C,0.04
1,102.34,S4,0.16,0.1074572,2.348851,C,0.04
1,102.36,S4,0.18,0.04522915,-3.111402,C,0.04
1,102.38,S4,0.2,0.1421252,4.844804,C,0.04
1,102.4,S4,0.22,0.1277772,-0.7174,C,0.04
1,102.42,S4,0.24,0.1013158,-1.323069,C,0.04
1,102.44,S4,0.26,0.01709082,-4.211252,C,0.04
1,102.46,S4,0.28,0.05010128,1.650523,C,0.04
1,102.48,S4,0.3,0.08279322,1.634597,C,0.04
1,102.5,S4,0.32,0.05846507,-1.216408,C,0.04
1,102.52,S4,0.34,0.03152426,-1.34704,C,0.04
1,102.54,S4,0.36,0.03509062,0.1783177,C,0.04
1,102.56,S4,0.38,0.06798492,1.644715,C,0.04
1,102.58,S4,0.4,0.06366341,-0.2160754,C,0.04
1,102.6,S4,0.42,0.0723851,0.4360844,C,0.04
1,102.62,S4,0.4400001,0,-3.619255,C,0.04
1,102.64,S4,0.4600001,0,0,C,0.04
1,102.66,S4,0.4800001,0.0371999,1.859995,C,0.04
1,102.68,S4,0.5000001,0.009059907,-1.407,C,0.04
1,102.7,S4,0.52,0.09905009,4.499509,C,0.04
1,102.72,S4,0.54,0.08203838,-0.8505855,C,0.04
1,102.74,S4,0.56,0.03890785,-2.156527,C,0.04
1,102.76,S4,0.58,0.06231633,1.170424,C,0.04
1,102.78,S4,0.6,0.03290477,-1.470578,C,0.04
1,102.8,S4,0.6199999,0.04149858,0.4296905,C,0.04
1,102.82,S4,0.6399999,0.09628577,2.73936,C,0.04
1,102.84,S4,0.6599999,0.05399388,-2.114594,C,0.04
1,102.86,S4,0.6799999,0.1522417,4.912391,C,0.04
1,102.88,S4,0.6999999,0.0148757,-6.8683,C,0.04
1,102.9,S4,0.7199998,0.02591548,0.5519891,B,0
1,102.92,S4,0.7399998,0.01505969,-0.5427895,B,0.02
1,102.94,S4,0.7599998,0.04755892,1.624961,B,0.04
2,104.38,S4,0,0.1715694,-24.85672, ,0.06
2,104.4,S4,0.02,0.2010456,1.473808,B,0
2,104.42,S4,0.04,0.3420035,7.047895,C,0.02
2,104.44,S4,0.06,0.1449667,-9.851838,C,0.02
2,104.46,S4,0.08,0.2267782,4.090577,B,0
2,104.48,S4,0.09999999,0.04597809,-9.040008,C,0.02
2,104.5,S4,0.12,0.1153004,3.466116,B,0
2,104.52,S4,0.14,0.07378726,-2.075657,C,0.02
2,104.54,S4,0.16,0.04014572,-1.682077,C,0.02
2,104.56,S4,0.18,0.01364494,-1.325039,C,0.02
2,104.58,S4,0.2,0.02052762,0.3441338,C,0.02
2,104.6,S4,0.22,0.1339288,5.670061,C,0.02
