Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,333.88,S8,0,0.3697751,16.28758, ,0
1,333.9,S8,0.02,0.168647,-10.0564, ,0
1,333.92,S8,0.04,0.08217837,-4.323433,B,0
1,333.94,S8,0.06,0.4444881,18.11549,B,0.02
1,333.96,S8,0.08,0.1065956,-16.89463,C,0.04
1,333.98,S8,0.09999999,0.09043977,-0.8077912,B,0
1,334,S8,0.12,0.1026874,0.6123819,B,0.02
1,334.02,S8,0.14,0.1750489,3.618073,B,0.04
2,334.76,S8,0,0.7516836,31.4666, ,0.06
2,334.78,S8,0.02,0.2002547,-27.57145, ,0.06
2,334.8,S8,0.04,0.3209568,6.035108,B,0
2,334.82,S8,0.06,0.3948111,3.692715,C,0.02
2,334.84,S8,0.08,0.2727223,-6.104443,C,0.02
2,334.86,S8,0.09999999,0.0305921,-12.10651,C,0.02
2,334.88,S8,0.12,0.2740816,12.17447,B,0
2,334.9,S8,0.14,0.0472083,-11.34366,C,0.02
2,334.92,S8,0.16,0.01475762,-1.622534,B,0
2,334.94,S8,0.18,0.07889289,3.206763,B,0.02
2,334.96,S8,0.2,0.02231819,-2.828735,B,0.04
3,335.62,S8,0,0.941159,29.94233, ,0.06
3,335.64,S8,0.02,0.2795191,-33.08199, ,0.06
3,335.66,S8,0.04,0.4973174,10.88991,B,0
3,335.68,S8,0.06,0.2292736,-13.40219,C,0.02
3,335.7,S8,0.08,0.3336239,5.217517,B,0
3,335.72,S8,0.09999999,0.06452429,-13.45498,C,0.02
3,335.74,S8,0.12,0.03408642,-1.521894,B,0
3,335.76,S8,0.14,0.08925141,2.75825,B,0.02
3,335.78,S8,0.16,0.03114135,-2.905503,B,0.04
4,336.48,S8,0,0.5138073,16.78084, ,0.06
4,336.5,S8,0.02,0.6615192,7.385594, ,0.06
4,336.52,S8,0.04,0.4469048,-10.73072, ,0.06
4,336.54,S8,0.06,0.09133516,-17.77848,B,0
4,336.56,S8,0.08,0.139957,2.431091,B,0.02
4,336.58,S8,0.09999999,0.350974,10.55085,B,0.04
5,337.3,S8,0,0.3924612,8.699381, ,0.06
5,337.32,S8,0.02,0.4926148,5.007684, ,0.06
5,337.34,S8,0.04,0.3467005,-7.295716, ,0.06
5,337.36,S8,0.06,0.1010232,-12.28386, ,0.06
5,337.38,S8,0.08,0.3549961,12.69864,B,0
5,337.4,S8,0.09999999,0.1417853,-10.66054,C,0.02
5,337.42,S8,0.12,0.01780902,-6.198815,B,0
5,337.44,S8,0.14,0.0811444,3.166769,B,0.02
5,337.46,S8,0.16,0.02815952,-2.649244,B,0.04
6,338.12,S8,0,0.7763959,26.70502, ,0.06
6,338.14,S8,0.02,0.334465,-22.09654, ,0.06
