Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,222.26,S4,0,0.9920754,40.40832, ,0
1,222.28,S4,0.02,0.4661872,-26.29441, ,0
1,222.3,S4,0.04,0.1747559,-14.57157,B,0
1,222.32,S4,0.06,0.6083474,21.67957,B,0.02
1,222.34,S4,0.08,0.1833514,-21.2498,C,0.04
1,222.36,S4,0.09999999,0.1265379,-2.840671,B,0
1,222.38,S4,0.12,0.2264333,4.994769,B,0.02
1,222.4,S4,0.14,0.2020727,-1.218034,B,0.04
2,223.08,S4,0,1.485604,31.08839, ,0.06
2,223.1,S4,0.02,0.2712643,-60.717, ,0.06
2,223.12,S4,0.04,0.1732817,-4.899133,B,0
2,223.14,S4,0.06,0.7520398,28.93791,B,0.02
2,223.16,S4,0.08,0.1845005,-28.37697,C,0.04
2,223.18,S4,0.09999999,0.1413907,-2.15549,B,0
2,223.2,S4,0.12,0.2171246,3.786694,B,0.02
2,223.22,S4,0.14,0.2015486,-0.7787966,B,0.04
3,223.92,S4,0,0.1752987,-22.0277, ,0.06
3,223.94,S4,0.02,0.3058452,6.527326,B,0
3,223.96,S4,0.04,0.4983726,9.626372,B,0.02
3,223.98,S4,0.06,0.08295102,-20.77108,C,0.04
3,224,S4,0.08,0.102296,0.9672482,B,0
3,224.02,S4,0.09999999,0.04941477,-2.644061,B,0.02
3,224.04,S4,0.12,0.05677485,0.3680039,B,0.04
4,224.64,S4,0,0.4165936,-29.89853, ,0.06
4,224.66,S4,0.02,0.3978493,-0.9372115,B,0
4,224.68,S4,0.04,0.5756003,8.88755,C,0.02
4,224.7,S4,0.06,0.8346891,12.95444,C,0.02
4,224.72,S4,0.08,0.4130259,-21.08316,C,0.02
4,224.74,S4,0.09999999,0.02524758,-19.38892,B,0
4,224.76,S4,0.12,0.137647,5.61997,B,0.02
4,224.78,S4,0.14,0.01762669,-6.001014,B,0.04
5,225.38,S4,0,0.7040859,11.45145, ,0.06
5,225.4,S4,0.02,0.5282695,-8.790821, ,0.06
5,225.42,S4,0.04,0.09962663,-21.43215,B,0
5,225.44,S4,0.06,0.479835,19.01042,B,0.02
5,225.46,S4,0.08,0.03039975,-22.47176,C,0.04
5,225.48,S4,0.09999999,0.06526928,1.743476,B,0
5,225.5,S4,0.12,0.2304114,8.257108,B,0.02
5,225.52,S4,0.14,0.0628007,-8.380536,B,0.04
6,226.22,S4,0,0.2220046,-12.52451, ,0.06
6,226.24,S4,0.02,0.05536802,-8.331828,B,0
6,226.26,S4,0.04,0.1913668,6.799939,B,0.02
7,226.86,S4,0,0.126712,-28.52313, ,0.04
7,226.88,S4,0.02,0.210815,4.205152,B,0
7,226.9,S4,0.04,0.04131504,-8.474999,B,0.02
7,226.92,S4,0.06,0.09803054,2.835775,B,0.04
8,227.38,S4,0,0.743827,24.76794, ,0.06
8,227.4,S4,0.02,0.4138018,-16.50126, ,0.06
8,227.42,S4,0.04,0.03400912,-18.98963,B,0
8,227.44,S4,0.06,0.08504739,2.551914,B,0.02
8,227.46,S4,0.08,0.6757883,29.53704,B,0.04
9,227.92,S4,0,0.4685014,-13.18315, ,0.06
9,227.94,S4,0.02,0.690816,11.11573,B,0
9,227.96,S4,0.04,0.2079632,-24.14264,C,0.02
9,227.98,S4,0.06,0.07619796,-6.588261,B,0
9,228,S4,0.08,0.7062533,31.50277,B,0.02
10,228.5,S4,0,0.9238008,39.00895, ,0.04
10,228.52,S4,0.02,0.4334911,-24.51548, ,0.04
10,228.54,S4,0.04,1.052924,30.97163,B,0
10,228.56,S4,0.06,0.2154847,-41.87195,C,0.02
10,228.58,S4,0.08,0.08597827,-6.475321,B,0
10,228.6,S4,0.09999999,0.07356475,-0.6206762,B,0.02
10,228.62,S4,0.12,0.1836488,5.504204,B,0.04
11,229.32,S4,0,0.6513989,14.78684, ,0.06
11,229.34,S4,0.02,0.2442749,-20.3562, ,0.06
11,229.36,S4,0.04,0.3325756,4.415035,B,0
11,229.38,S4,0.06,0.3814405,2.443242,B,0.02
11,229.4,S4,0.08,0.171889,-10.47757,C,0.04
11,229.42,S4,0.09999999,0.04120093,-6.534405,B,0
11,229.44,S4,0.12,0.02384873,-0.8676099,B,0.02
11,229.46,S4,0.14,0.04714748,1.164937,B,0.04
12,230.22,S4,0,0.223936,-0.3849432, ,0.06
12,230.24,S4,0.02,0.04200961,-9.09632, ,0.06
12,230.26,S4,0.04,0.2708783,11.44343,B,0
12,230.28,S4,0.06,0.05411091,-10.83837,B,0.02
12,230.3,S4,0.08,0.02984944,-1.213074,B,0.04
13,231,S4,0,0.4524218,11.73562, ,0.06
13,231.02,S4,0.02,0.1659087,-14.32565, ,0.06
13,231.04,S4,0.04,0.195492,1.479168,B,0
13,231.06,S4,0.06,0.06013861,-6.76767,B,0.02
13,231.08,S4,0.08,0.1803433,6.010235,B,0.04
14,231.76,S4,0,0.5765952,22.33079, ,0.06
14,231.78,S4,0.02,0.1188142,-22.88905, ,0.06
14,231.8,S4,0.04,0.01272763,-5.304328,B,0
14,231.82,S4,0.06,0.06108607,2.417922,B,0.02
14,231.84,S4,0.08,0.0272169,-1.693459,B,0.04
15,237.82,S4,0,1.196653,47.51171, ,0.06
15,237.84,S4,0.02,0.1911397,-50.27567, ,0.06
15,237.86,S4,0.04,0.2855667,4.721352,B,0
15,237.88,S4,0.06,0.3279128,2.117307,B,0.02
15,237.9,S4,0.08,0.4335277,5.280745,B,0.04
16,238.7,S4,0,0.3129758,2.099022, ,0.06
16,238.72,S4,0.02,0.2207687,-4.610358, ,0.06
16,238.74,S4,0.04,0.04453695,-8.811586,B,0
16,238.76,S4,0.06,0.2213768,8.84199,B,0.02
16,238.78,S4,0.08,0.1449493,-3.821372,B,0.04
17,239.54,S4,0,0.597257,6.436469, ,0.06
17,239.56,S4,0.02,0.2908941,-15.31814, ,0.06
17,239.58,S4,0.04,0.9008145,30.49602,B,0
17,239.6,S4,0.06,0.1393632,-38.07257,C,0.02
17,239.62,S4,0.08,0.03990557,-4.97288,B,0
17,239.64,S4,0.09999999,0.2615405,11.08175,B,0.02
17,239.66,S4,0.12,0.06540013,-9.80702,B,0.04
18,240.54,S4,0,0.398796,3.848006, ,0.06
18,240.56,S4,0.02,0.253005,-7.289553, ,0.06
18,240.58,S4,0.04,0.6784809,21.2738,B,0
18,240.6,S4,0.06,0.1438931,-26.72939,C,0.02
18,240.62,S4,0.08,0.04333718,-5.027795,B,0
18,240.64,S4,0.09999999,0.1254823,4.107257,B,0.02
18,240.66,S4,0.12,0.04966344,-3.790944,B,0.04
19,245.94,S4,0,1.115173,49.26296, ,0.06
19,245.96,S4,0.02,0.2947847,-41.01944, ,0.06
19,245.98,S4,0.04,0.08326051,-10.57621,B,0
19,246,S4,0.06,0.6470605,28.19,B,0.02
19,246.02,S4,0.08,0.2433355,-20.18625,C,0.04
19,246.04,S4,0.09999999,0.2110588,-1.613833,B,0
19,246.06,S4,0.12,0.1284243,-4.131724,B,0.02
19,246.08,S4,0.14,0.2602375,6.590656,B,0.04
20,246.76,S4,0,1.203023,46.73321, ,0.06
20,246.78,S4,0.02,0.5134676,-34.47776, ,0.06
20,246.8,S4,0.04,0.5651855,2.5859,B,0
20,246.82,S4,0.06,0.4407645,-6.221053,C,0.02
20,246.84,S4,0.08,0.2108328,-11.49658,B,0
20,246.86,S4,0.09999999,0.1385969,-3.611798,B,0.02
20,246.88,S4,0.12,0.1164968,-1.105005,B,0.04
21,403.2,S4,0,0.7710781,26.2006, ,0.06
21,403.22,S4,0.02,0.1695143,-30.07819, ,0.06
21,403.24,S4,0.04,0.08941343,-4.005041,B,0
21,403.26,S4,0.06,0.6394069,27.49967,B,0.02
21,403.28,S4,0.08,0.1928466,-22.32802,C,0.04
21,403.3,S4,0.09999999,0.1814064,-0.5720072,B,0
21,403.32,S4,0.12,0.2787974,4.869551,B,0.02
21,403.34,S4,0.14,0.1162965,-8.125045,B,0.04
22,404.24,S4,0,0.3729657,10.72612, ,0.06
22,404.26,S4,0.02,0.1435494,-11.47082, ,0.06
22,404.28,S4,0.04,0.1158712,-1.38391,B,0
22,404.3,S4,0.06,0.376902,13.05154,B,0.02
22,404.32,S4,0.08,0.4501396,3.661885,C,0.04
22,404.34,S4,0.09999999,0.2510167,-9.956145,C,0.04
22,404.36,S4,0.12,0.04353205,-10.37423,B,0
22,404.38,S4,0.14,0.1383291,4.739855,B,0.02
22,404.4,S4,0.16,0.0388535,-4.973783,B,0.04
23,405.3,S4,0,0.2918843,7.644102, ,0.06
23,405.32,S4,0.02,0.1930932,-4.939552, ,0.06
23,405.34,S4,0.04,0.2722631,3.958493,B,0
23,405.36,S4,0.06,0.1652907,-5.348621,B,0.02
23,405.38,S4,0.08,0.5562835,19.54964,B,0.04
24,458.88,S4,0,0.3654368,10.36292, ,0.06
24,458.9,S4,0.02,0.07240213,-14.65173, ,0.06
24,458.92,S4,0.04,0.1396281,3.3613,B,0
24,458.94,S4,0.06,0.3212929,9.083238,B,0.02
24,458.96,S4,0.08,0.09056325,-11.53648,B,0.04
25,560.24,S4,0,1.918091,68.14639, ,0.06
25,560.26,S4,0.02,0.3569115,-78.05896, ,0.06
25,560.28,S4,0.04,0.5974339,12.02612,B,0
25,560.3,S4,0.06,0.4375333,-7.995029,C,0.02
26,633.18,S4,0,0.2849905,4.583016, ,0
26,633.2,S4,0.02,0.1254225,-7.978403, ,0
26,633.22,S4,0.04,0.2050774,3.982748,B,0
26,633.24,S4,0.06,0.4317699,11.33462,B,0.02
26,633.26,S4,0.08,0.1803789,-12.56955,C,0.04
26,633.28,S4,0.09999999,0.3726023,9.611173,B,0
26,633.3,S4,0.12,0.09541577,-13.85933,C,0.02
26,633.32,S4,0.14,0.1737572,3.917072,B,0
26,633.34,S4,0.16,0.07605499,-4.885111,B,0.02
26,633.36,S4,0.18,0.1886085,5.627676,B,0.04
27,633.84,S4,0,0.4188391,-20.72718, ,0.06
27,633.86,S4,0.02,0.3407669,-3.903611,B,0
27,633.88,S4,0.04,0.6218965,14.05648,C,0.02
