Case,X,Y,Z,modeSelected
6,0.08138403,1.014269,0.3184207,Tap
7,-0.360326,0.7010353,0.4558964,Tap
9,-0.01974734,0.9099072,0.2804939,Tap
15,-0.1350837,0.8458985,0.2383554,Tap
18,-0.2448419,0.8599993,0.1790267,Tap
22,-0.3215666,1.221902,0.08487877,Tap
23,0.05638143,0.9079925,0.1938135,Tap
25,-0.09980164,0.8199509,0.2091002,Tap
39,-0.2575938,0.8314776,0.319988,Tap
