Case,X,Y,Z,a,v,modeSelected
91,0.2459944,1.375687,0.3541093,-6.68155,0,magicTap
91,0.2475728,1.375103,0.3545208,0,0,magicTap
91,0.2573954,1.38269,0.3458509,-37.84862,0,magicTap
91,0.2573954,1.38269,0.3458509,-37.84862,0,magicTap
91,0.2564243,1.383076,0.3447757,3.748751,0.07497502,magicTap
91,0.2565776,1.382983,0.3454437,-2.019378,0.03458745,magicTap
91,0.2565776,1.382983,0.3454437,-2.019378,0.03458745,magicTap
91,0.2563589,1.38335,0.3453255,-0.6205448,0.02217656,magicTap
91,0.2568234,1.383359,0.3456426,0.2973995,0.02812455,magicTap
91,0.2568234,1.383359,0.3456426,0.2973995,0.02812455,magicTap
91,0.2564342,1.38378,0.3456273,0.02628164,0.02865018,magicTap
91,0.2562817,1.383933,0.345634,-0.8918222,0.01081374,magicTap
91,0.2571245,1.383671,0.345901,-2.305124,0,magicTap
91,0.2571245,1.383671,0.345901,-2.305124,0,magicTap
91,0.2583987,1.38353,0.3463449,3.39181,0.0678362,magicTap
91,0.2583987,1.38353,0.3463449,3.39181,0.0678362,magicTap
91,0.2590752,1.383027,0.3452125,0.1372401,0.070581,magicTap
91,0.2598079,1.383192,0.3452921,-1.640928,0.03776244,magicTap
91,0.2604904,1.383339,0.3453856,-0.1274021,0.03521439,magicTap
91,0.2604904,1.383339,0.3453856,-0.1274021,0.03521439,magicTap
91,0.2605377,1.382686,0.3459163,0.3456267,0.04212693,magicTap
91,0.2606746,1.382733,0.3458686,-1.72492,0.007628534,magicTap
91,0.260393,1.382791,0.3458657,0.3371334,0.0143712,magicTap
91,0.2601221,1.382693,0.345933,0.02082926,0.01478779,magicTap
91,0.2601221,1.382693,0.345933,0.02082926,0.01478779,magicTap
91,0.259015,1.38259,0.3467169,2.661738,0.06802255,magicTap
91,0.2591485,1.3827,0.3466601,-2.945986,0.009102832,magicTap
91,0.2591485,1.3827,0.3466601,-2.945986,0.009102832,magicTap
91,0.2595252,1.382754,0.3475528,1.970859,0.04852001,magicTap
91,0.2598471,1.382681,0.3479543,-1.126419,0.02599163,magicTap
91,0.259599,1.382648,0.3480105,-0.6584251,0.01282313,magicTap
91,0.2596748,1.382625,0.3480587,-0.2321136,0,magicTap
91,0.2596748,1.382625,0.3480587,-0.2321136,0,magicTap
91,0.2590284,1.382558,0.3478718,1.690484,0.03380969,magicTap
91,0.2585568,1.382034,0.3477468,0.09794217,0.03576853,magicTap
91,0.2583545,1.382044,0.3482227,-0.4954467,0.0258596,magicTap
91,0.2572075,1.38175,0.3481898,1.668496,0.05922953,magicTap
91,0.2552429,1.381049,0.3477941,-5.307591,0,magicTap
91,0.2552429,1.381049,0.3477941,-5.307591,0,magicTap
91,0.2538446,1.37996,0.3479519,4.448381,0.08896762,magicTap
91,0.252347,1.378757,0.3484883,0.5388223,0.09974407,magicTap
91,0.2513658,1.377686,0.3485427,-3.632703,0,magicTap
